word,comparison,period_a,period_b,prt,apd,jsd,n_a,n_b
calling,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.23985826969146729,0.2398582100868225,0.015688403774309894,184,162
calling,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.23026525974273682,0.23026543855667114,0.028052580019551535,184,141
calling,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.24133038520812988,0.2413303256034851,0.03270123432095853,184,96
calling,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.24284577369689941,0.24284595251083374,0.020253441265119274,182,162
calling,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.23428332805633545,0.23428338766098022,0.03591096797122553,182,141
calling,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.24445128440856934,0.24445128440856934,0.04419027467809031,182,96
calling,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.22855091094970703,0.22855085134506226,0.051868023907438526,162,141
calling,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.23901385068893433,0.23901361227035522,0.012636705899070746,162,96
calling,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.22906672954559326,0.2290666699409485,0.040324637599132546,141,96
temple,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.21785187721252441,0.2177104353904724,0.07065562948161401,246,250
temple,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.22102606296539307,0.22212564945220947,0.04564079879282547,246,250
temple,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.22690987586975098,0.22836995124816895,0.06650575694228748,246,250
temple,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.22413158416748047,0.22377371788024902,0.07862614194777667,246,250
temple,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.19095897674560547,0.19044089317321777,0.028010760669128193,250,250
temple,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.19896399974822998,0.19968575239181519,0.05637413462624052,250,250
temple,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.19499897956848145,0.1920345425605774,0.060016446583514106,250,250
temple,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.20319199562072754,0.20421689748764038,0.04240729413700349,250,250
temple,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.19983041286468506,0.19795358180999756,0.041518982560645554,250,250
temple,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.20395934581756592,0.20266491174697876,0.002565204397479595,250,250
priesthood,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.18036025762557983,0.18060773611068726,0.009408128891168138,187,250
priesthood,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.1792648434638977,0.17926448583602905,0.024960708386812063,187,151
priesthood,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.18223178386688232,0.18223166465759277,0.04508281537264136,187,161
priesthood,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.1836642622947693,0.18366438150405884,0.02468694241959849,187,97
priesthood,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.17456048727035522,0.17587697505950928,0.028983581266270465,250,151
priesthood,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.1769062876701355,0.17824923992156982,0.04518707026677131,250,161
priesthood,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.17915135622024536,0.18046057224273682,0.04226276674474825,250,97
priesthood,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.17352664470672607,0.17352628707885742,0.009972986629971247,151,161
priesthood,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.17594075202941895,0.17594057321548462,0.010127082194426856,151,97
priesthood,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.17632907629013062,0.17632907629013062,0.013179244889717601,161,97
work,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.18880605697631836,0.1899353265762329,0.09251777751204193,250,250
work,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.18835079669952393,0.1896025538444519,0.10037799501294223,250,250
work,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.18546676635742188,0.18589049577713013,0.0879774601377549,250,250
work,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.18149065971374512,0.18288034200668335,0.09007687930843378,250,250
work,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.18230730295181274,0.18273377418518066,0.013542993189956916,250,250
work,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.17817628383636475,0.17658203840255737,0.01065439201340974,250,250
work,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.17533665895462036,0.17529284954071045,0.01814062468142933,250,250
work,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.17757761478424072,0.1762060523033142,0.005091759956804901,250,250
work,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.17438846826553345,0.17459529638290405,0.019315958343899094,250,250
work,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.1677342653274536,0.16914063692092896,0.010901677424688729,250,250
relief,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.11159223318099976,0.11379587650299072,0.01675206555224674,250,250
relief,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.11927580833435059,0.12234747409820557,0.026367145000496906,250,250
relief,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.11352843046188354,0.11432743072509766,0.038453904602346545,250,250
relief,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.12058603763580322,0.12291193008422852,0.11041673650440471,250,249
relief,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.11121231317520142,0.11102050542831421,0.0041836982821068375,250,250
relief,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.1062997579574585,0.1033673882484436,0.01229884227925848,250,250
relief,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.11366617679595947,0.11253690719604492,0.056327717049017796,250,249
relief,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.11260926723480225,0.11141300201416016,0.016573663635498035,250,250
relief,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.12002480030059814,0.12056803703308105,0.04387117820025435,250,249
relief,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.11353528499603271,0.11243027448654175,0.04181485411830184,250,249
