row_index,bertopic_topic,bertopic_prob
1,1,0.9201234986723572
2,1,1.0
3,1,1.0
4,4,1.0
5,-1,0.0
6,13,0.6736798807240422
7,1,1.0
8,1,1.0
9,-1,0.0
10,21,0.9663264500516427
11,2,0.7693334795140702
12,-1,0.0
13,14,1.0
14,0,1.0
15,0,1.0
16,3,1.0
17,-1,0.0
18,-1,0.0
19,1,0.6361557878362629
20,2,1.0
21,2,1.0
22,2,0.7473903395758318
23,8,0.6009459087208847
24,8,0.6306985886090656
25,-1,0.0
26,8,0.44915631452885935
27,-1,0.0
28,-1,0.0
29,-1,0.0
30,-1,0.0
31,3,0.7984554010435496
32,-1,0.0
33,2,0.4149481316159746
34,-1,0.0
35,-1,0.0
36,0,1.0
37,3,0.7166294081691256
38,-1,0.0
39,3,0.8772188765179438
40,2,1.0
41,2,1.0
42,2,0.4820707729099658
43,8,0.9865270461523638
44,4,0.7150758991071698
45,8,0.5145327061115006
46,8,0.39480311938087287
47,-1,0.0
48,4,0.4826984598405341
49,14,1.0
50,9,0.7091418752130151
51,3,0.7816780348708874
52,4,0.700854172127216
53,1,1.0
54,14,0.42675044688860425
55,-1,0.0
56,0,1.0
57,9,1.0
58,13,1.0
59,13,0.773674851326437
60,4,1.0
61,5,1.0
62,3,0.6092605178059531
63,-1,0.0
64,-1,0.0
65,-1,0.0
66,1,0.545302633224294
67,24,1.0
68,7,0.6179705943065323
69,18,0.7573129988781052
70,-1,0.0
71,26,1.0
72,-1,0.0
73,1,1.0
74,1,1.0
75,9,1.0
76,0,1.0
77,12,0.965432569531261
78,-1,0.0
79,1,0.9783612760601079
80,1,1.0
81,12,0.8821293490736275
82,13,1.0
83,3,0.8564741011110574
84,1,1.0
85,1,1.0
86,13,0.8972487041731473
87,-1,0.0
88,12,1.0
89,-1,0.0
90,7,0.7871056309800392
91,7,0.6830397063951827
92,0,0.7339351762443436
93,9,1.0
94,-1,0.0
95,-1,0.0
96,3,0.6648273392811438
97,-1,0.0
98,2,0.7514851056102372
99,2,1.0
100,1,0.9668746197176585
101,1,1.0
102,-1,0.0
103,14,1.0
104,1,0.8036573271511266
105,1,0.7648201069241906
106,-1,0.0
107,-1,0.0
108,-1,0.0
109,7,0.7733969812680292
110,-1,0.0
111,-1,0.0
112,-1,0.0
113,3,0.8726146731325847
114,0,1.0
115,0,1.0
116,0,1.0
117,-1,0.0
118,2,1.0
119,2,1.0
120,2,1.0
121,-1,0.0
122,-1,0.0
123,14,1.0
124,-1,0.0
125,12,1.0
126,-1,0.0
127,3,0.7205257704179817
128,0,1.0
129,19,1.0
130,-1,0.0
131,13,1.0
132,9,0.7792543016192115
133,0,1.0
134,1,0.8178929448311945
135,3,0.7965996047531715
136,2,0.9267035291669279
137,2,0.9363688700278354
138,2,1.0
139,2,0.99598904419144
140,-1,0.0
141,14,1.0
142,3,0.6240234531025082
143,3,0.6716856484938393
144,3,1.0
145,19,1.0
146,-1,0.0
147,1,0.9933194603773722
148,1,1.0
149,1,0.5509049445092684
150,3,0.7661010932341876
151,21,0.9761155898467536
152,-1,0.0
153,0,1.0
154,1,0.755879567467552
155,0,0.6797753472558171
156,22,0.89445660163445
157,0,1.0
158,15,0.8204913474701939
159,3,0.6193095425203697
160,-1,0.0
161,2,0.7350359153548103
162,2,1.0
163,4,0.7754283481013005
164,1,0.9591442345428822
165,1,0.9922423579236768
166,1,0.8463519134834608
167,3,0.9137550238652772
168,-1,0.0
169,0,1.0
170,1,1.0
171,1,0.9471703344897253
172,9,0.8674551729929603
173,13,0.7040047651130951
174,-1,0.0
175,0,0.7402408891144722
176,-1,0.0
177,7,0.7334805475662137
178,3,0.8008195232687159
179,0,1.0
180,22,0.7387665564511299
181,1,0.8732300675289596
182,1,0.8297519602777642
183,-1,0.0
184,-1,0.0
185,2,1.0
186,-1,0.0
187,1,0.7628602076094627
188,-1,0.0
189,-1,0.0
190,2,0.60545492551501
191,-1,0.0
192,-1,0.0
193,0,0.8137556217339641
194,2,1.0
195,1,1.0
196,-1,0.0
197,-1,0.0
198,-1,0.0
199,3,0.7618205706501832
200,-1,0.0
201,4,0.9266759893107557
202,2,1.0
203,8,0.6219625860972984
204,-1,0.0
205,-1,0.0
206,14,1.0
207,1,0.8196787505543252
208,3,0.7942016783420083
209,-1,0.0
210,12,1.0
211,18,1.0
212,-1,0.0
213,-1,0.0
214,9,0.7992829049314842
215,3,0.6865130906106137
216,-1,0.0
217,-1,0.0
218,3,0.758430836069439
219,2,1.0
220,1,0.8797092848805725
221,2,1.0
222,2,1.0
223,2,1.0
224,2,0.34641069460063506
225,1,1.0
226,1,1.0
227,-1,0.0
228,-1,0.0
229,-1,0.0
230,-1,0.0
231,-1,0.0
232,-1,0.0
233,-1,0.0
234,-1,0.0
235,-1,0.0
236,1,0.8765994738574946
237,1,0.7707567648214473
238,0,1.0
239,9,0.8293364308470519
240,0,1.0
241,4,1.0
242,-1,0.0
243,-1,0.0
244,-1,0.0
245,-1,0.0
246,0,1.0
247,0,1.0
248,3,0.6671618886127809
249,-1,0.0
250,-1,0.0
251,0,1.0
252,0,1.0
253,0,1.0
254,1,1.0
255,12,0.9566387604319382
256,2,0.9380020759678671
257,2,1.0
258,1,1.0
259,12,0.9601840500577756
260,4,0.7246167332476366
261,-1,0.0
262,4,0.3845303827259406
263,-1,0.0
264,-1,0.0
265,-1,0.0
266,-1,0.0
267,4,0.5555756195955467
268,3,0.7609559097150486
269,3,0.6960696852648506
270,1,0.6878928114471723
271,1,0.9262084717297313
272,4,1.0
