row_index,bertopic_topic,bertopic_prob
1,-1,0.0
2,-1,0.0
3,23,1.0
4,15,1.0
5,-1,0.0
6,-1,0.0
7,1,1.0
8,-1,0.0
9,-1,0.0
10,-1,0.0
11,5,0.8063681399785853
12,-1,0.0
13,-1,0.0
14,-1,0.0
15,14,1.0
16,14,1.0
17,1,0.9283132079042548
18,-1,0.0
19,14,0.9918210740388533
20,1,0.946186085443385
21,-1,0.0
22,21,1.0
23,23,1.0
24,23,1.0
25,21,1.0
26,15,1.0
27,-1,0.0
28,-1,0.0
29,23,1.0
30,21,1.0
31,15,1.0
32,1,0.8962258940543453
33,15,0.9208895453402091
34,-1,0.0
35,2,0.8016082498741869
36,23,1.0
37,-1,0.0
38,15,0.9019042706115088
39,-1,0.0
40,-1,0.0
41,2,0.7740292411425583
42,-1,0.0
43,2,1.0
44,15,1.0
45,-1,0.0
46,1,1.0
47,-1,0.0
48,-1,0.0
49,15,0.8986628315418941
50,-1,0.0
51,-1,0.0
52,2,0.850759426221131
53,1,0.9794660296480865
54,-1,0.0
55,-1,0.0
56,14,1.0
57,14,1.0
58,-1,0.0
59,2,1.0
60,1,1.0
61,2,0.7456724012441255
62,23,1.0
63,-1,0.0
64,13,0.4994449489277204
65,-1,0.0
66,-1,0.0
67,2,0.9635353012453151
68,1,0.8638830975594495
69,-1,0.0
70,23,1.0
71,5,0.7205593938392213
72,15,1.0
73,-1,0.0
74,-1,0.0
75,2,0.8837200436618265
76,2,0.9642020123099083
77,1,0.6809640273946557
78,2,0.7780080412685153
79,-1,0.0
80,1,1.0
81,19,1.0
82,5,0.7666501114582503
83,5,0.716799011213837
84,15,0.9884172675381594
85,-1,0.0
86,-1,0.0
87,-1,0.0
88,1,0.8622483693242622
89,-1,0.0
90,1,1.0
91,-1,0.0
92,23,1.0
93,-1,0.0
94,15,1.0
95,-1,0.0
96,23,1.0
97,2,1.0
98,1,0.9158930787578036
99,2,0.8846900060904973
100,1,1.0
101,-1,0.0
102,1,0.9539845751991659
103,-1,0.0
104,-1,0.0
105,5,0.8737223447660946
106,-1,0.0
107,2,0.7886166896051691
108,1,0.9959317382905839
109,-1,0.0
110,-1,0.0
111,-1,0.0
112,23,1.0
113,5,0.7666501114582503
114,15,1.0
115,-1,0.0
116,-1,0.0
117,18,0.8965710896294279
118,0,0.7509605218999346
119,4,0.652275681506371
120,18,0.9442591902909327
121,18,1.0
122,-1,0.0
123,4,0.9069884594298134
124,3,0.6284547721247382
125,-1,0.0
126,15,1.0
127,4,1.0
128,2,1.0
129,15,0.8412021958260182
130,0,1.0
131,-1,0.0
132,-1,0.0
133,0,1.0
134,7,0.9094859666534331
135,1,1.0
136,-1,0.0
137,-1,0.0
138,-1,0.0
139,5,0.9024482195072581
140,-1,0.0
141,3,0.3666378896446382
142,2,1.0
143,6,0.8950855462735755
144,2,1.0
145,0,1.0
146,-1,0.0
147,1,0.8639779782624472
148,-1,0.0
149,10,0.6132386928139116
150,-1,0.0
151,1,1.0
152,0,0.7518312999871207
153,2,0.8980761589522193
154,6,0.9657261006104325
155,6,1.0
156,-1,0.0
157,-1,0.0
158,1,0.7211157159920575
159,0,0.8952655705196757
160,1,0.9123608314839551
161,7,1.0
162,0,1.0
163,2,1.0
164,0,1.0
165,3,0.9726418133067601
166,-1,0.0
167,-1,0.0
168,2,1.0
169,-1,0.0
170,-1,0.0
171,0,0.9724058145554481
172,-1,0.0
173,-1,0.0
174,-1,0.0
175,6,0.7750186686347952
176,0,1.0
177,2,1.0
178,-1,0.0
179,1,1.0
180,0,0.8129279158323428
181,19,1.0
182,0,0.7824844793374562
183,-1,0.0
184,1,0.8532044666463898
185,-1,0.0
186,7,1.0
187,3,0.7506237380747157
188,-1,0.0
189,2,1.0
190,1,0.24792178621155178
191,1,0.5254580294847139
192,0,1.0
193,2,1.0
194,14,1.0
195,-1,0.0
196,-1,0.0
197,6,1.0
198,6,1.0
199,-1,0.0
200,-1,0.0
201,1,1.0
202,4,0.8405784791724135
203,4,0.9705119356148418
204,4,0.9808450301980314
205,-1,0.0
206,4,0.9789290097253279
207,-1,0.0
208,-1,0.0
209,-1,0.0
210,2,0.8732921006264376
211,2,1.0
212,6,0.9709103872122451
213,0,1.0
214,17,1.0
215,17,1.0
216,-1,0.0
217,0,1.0
218,1,0.9156253174002136
219,-1,0.0
220,-1,0.0
221,5,0.7636671479846517
222,1,1.0
223,2,1.0
224,-1,0.0
225,0,1.0
226,-1,0.0
227,0,1.0
228,1,1.0
229,-1,0.0
230,0,1.0
231,-1,0.0
232,-1,0.0
233,5,0.8550463737077677
234,18,1.0
235,0,0.814136895666714
236,3,0.7065095450573642
237,0,0.7358697622527363
238,-1,0.0
239,1,0.5829518158940663
240,-1,0.0
241,-1,0.0
242,2,1.0
243,7,1.0
244,19,1.0
245,-1,0.0
246,6,0.781194678334867
247,0,0.9724058145554481
248,-1,0.0
249,1,1.0
250,0,0.7235566751959613
251,0,1.0
252,-1,0.0
253,0,1.0
254,-1,0.0
255,0,0.7804108424055349
256,3,1.0
257,3,0.7330813418027098
258,3,0.7758778731703238
259,12,0.3361900603474915
260,3,0.6553192082235542
261,0,0.8646648487342057
262,11,1.0
263,6,1.0
264,4,0.7277780695845628
265,-1,0.0
266,7,0.972212676730964
267,2,1.0
268,11,1.0
269,1,1.0
270,0,0.9784119751849107
271,14,1.0
272,14,1.0
273,0,1.0
274,3,0.6471102157477981
275,-1,0.0
276,3,0.4948973230014364
277,-1,0.0
278,3,0.6610680527396686
279,14,0.9316719743805407
280,2,0.818599668414511
281,5,0.7467108678726214
282,-1,0.0
283,2,1.0
284,6,0.9627868664189573
285,-1,0.0
286,5,0.6881075340989365
287,-1,0.0
288,0,1.0
289,0,1.0
290,1,0.9233383137831697
291,-1,0.0
292,1,1.0
293,-1,0.0
294,-1,0.0
295,0,0.7577243683944712
296,-1,0.0
297,-1,0.0
298,-1,0.0
299,-1,0.0
300,4,0.6035575022057399
301,-1,0.0
302,2,1.0
303,-1,0.0
304,-1,0.0
305,-1,0.0
306,0,0.9724058145554481
307,5,0.7636148673259034
308,-1,0.0
309,1,0.808758817091086
310,9,1.0
311,-1,0.0
312,-1,0.0
313,-1,0.0
314,-1,0.0
315,0,0.730909305727076
316,3,0.7596093055676005
317,13,1.0
318,17,0.27654637666474874
319,2,1.0
320,-1,0.0
321,6,0.8955627877310507
322,0,1.0
323,5,0.7666501114582503
324,1,0.8343671925189421
325,-1,0.0
326,9,1.0
327,9,0.5059887714276549
328,1,1.0
329,0,1.0
330,10,0.9876119100607521
331,-1,0.0
332,4,1.0
333,22,1.0
334,-1,0.0
335,12,1.0
336,-1,0.0
337,3,0.5649580581207603
338,11,1.0
339,-1,0.0
340,2,1.0
341,6,0.9126125848651515
342,0,1.0
343,0,1.0
344,1,1.0
345,4,0.60307991742417
346,3,0.6212443401185183
347,-1,0.0
348,-1,0.0
349,1,0.8244461669391937
350,3,0.6085847156796501
351,3,0.6030130235433551
352,-1,0.0
353,7,0.8303677595079085
354,4,0.942183165775324
355,7,1.0
356,2,1.0
357,6,0.9196303301836946
358,-1,0.0
359,-1,0.0
360,-1,0.0
361,1,1.0
362,2,1.0
363,21,1.0
364,-1,0.0
365,3,0.9041455443475084
366,21,1.0
367,-1,0.0
368,-1,0.0
369,2,1.0
370,0,0.8088764865723496
371,6,0.8943473068318378
372,0,1.0
373,0,1.0
374,-1,0.0
375,1,0.951586583731019
376,0,1.0
377,3,0.5638049362157659
378,0,0.9945346552683415
379,0,0.7787608630848278
380,0,1.0
381,10,0.6981178036063597
382,2,0.7381028329286472
383,3,0.9153785966529225
384,-1,0.0
385,7,0.9468450524162996
386,7,0.8964528139775613
387,2,1.0
388,-1,0.0
389,6,0.8262705497664586
390,6,1.0
391,0,1.0
392,-1,0.0
393,1,0.980459045494783
394,0,0.9135335635445915
395,1,0.46966318194834356
396,-1,0.0
397,-1,0.0
398,4,0.8644670403945198
399,3,0.6724905134700205
400,3,0.3984161534961841
401,14,0.9638209314713393
402,-1,0.0
403,5,0.878938858679249
404,2,1.0
405,6,0.9695325764927841
406,-1,0.0
407,-1,0.0
408,4,0.8324271798650957
409,14,0.9336844846866829
410,0,0.9558671433050475
411,1,1.0
412,18,1.0
413,4,1.0
414,-1,0.0
415,11,1.0
416,7,0.8619660370364677
417,-1,0.0
418,14,1.0
419,7,1.0
420,-1,0.0
421,5,0.7842875825001534
422,-1,0.0
423,2,1.0
424,6,0.8744798696749893
425,0,1.0
426,1,1.0
427,5,0.8153006210560508
428,-1,0.0
429,1,1.0
430,5,0.6829117298779936
431,2,1.0
432,-1,0.0
433,6,0.8926660399192182
434,6,0.8918466209051875
435,0,1.0
436,-1,0.0
437,-1,0.0
438,-1,0.0
439,2,1.0
440,2,1.0
441,-1,0.0
442,-1,0.0
443,2,0.8429541211999237
444,2,1.0
445,2,1.0
446,2,0.7438366149136731
447,2,0.932952792344169
448,2,0.9057978481973502
449,2,0.8286023891448244
450,-1,0.0
451,2,0.7968511973980945
452,-1,0.0
453,2,1.0
454,-1,0.0
455,-1,0.0
456,14,0.873994157074438
457,-1,0.0
458,0,1.0
459,1,1.0
460,0,0.9955139407647993
461,0,0.9605519606774771
462,1,1.0
463,0,1.0
464,7,1.0
465,-1,0.0
466,-1,0.0
467,-1,0.0
468,-1,0.0
469,3,0.7123361745569393
470,2,1.0
471,-1,0.0
472,-1,0.0
473,-1,0.0
474,-1,0.0
475,1,1.0
476,1,1.0
477,0,1.0
478,3,0.6767963347731576
479,3,0.547704133682593
480,0,1.0
481,0,1.0
482,-1,0.0
483,3,1.0
484,-1,0.0
485,-1,0.0
486,0,0.8402327939720162
487,7,0.9024420000618966
488,2,1.0
489,2,1.0
490,-1,0.0
491,0,1.0
492,1,1.0
493,-1,0.0
494,0,0.7676654236048078
495,5,0.866177293277713
496,5,0.861510384799252
497,-1,0.0
498,-1,0.0
499,-1,0.0
500,-1,0.0
501,-1,0.0
502,14,0.9791687825834539
503,14,1.0
504,2,0.9174779992352347
505,6,0.9916114332501874
506,0,0.9252161825214997
507,6,0.9569190571038021
508,0,1.0
509,-1,0.0
510,1,1.0
511,-1,0.0
512,3,0.8111212279731671
513,1,0.47285496349739226
514,1,0.8257076964397776
515,7,1.0
516,-1,0.0
517,22,1.0
518,-1,0.0
519,0,1.0
520,-1,0.0
521,7,0.9126063164059736
522,22,1.0
523,7,0.9071097346675691
524,2,1.0
525,3,0.41110607741636235
526,3,1.0
527,4,0.5441674508760205
528,6,0.8597617385924173
529,0,0.9724058145554481
530,-1,0.0
531,1,1.0
532,0,0.9566284074429683
533,-1,0.0
534,-1,0.0
535,0,0.8249314953634683
536,9,1.0
537,4,0.5576083429610718
538,-1,0.0
539,11,1.0
540,-1,0.0
541,3,1.0
542,2,1.0
543,0,1.0
544,6,0.820040146134334
545,0,0.9724058145554481
546,5,1.0
547,5,1.0
548,1,0.9281929280998532
549,1,1.0
550,0,0.7390091437297549
551,6,1.0
552,9,0.4957235459221852
553,3,1.0
554,0,0.8577478475419585
555,6,0.8529635432500706
556,13,0.7415058673205875
557,-1,0.0
558,0,1.0
559,2,1.0
560,9,0.5313050086629808
561,16,1.0
562,5,0.7797122132878416
563,0,1.0
564,5,0.987222322950377
565,1,0.9017648920499265
566,2,1.0
567,0,1.0
568,3,1.0
569,-1,0.0
570,-1,0.0
571,11,1.0
572,5,0.6942723119920734
573,-1,0.0
574,2,1.0
575,0,1.0
576,0,1.0
577,16,1.0
578,16,1.0
579,0,1.0
580,1,1.0
581,-1,0.0
582,-1,0.0
583,3,0.3834299657947843
584,-1,0.0
585,-1,0.0
586,6,1.0
587,-1,0.0
588,0,1.0
589,7,1.0
590,0,0.9165212565245593
591,-1,0.0
592,-1,0.0
593,-1,0.0
594,1,1.0
595,0,0.9665858097577985
596,4,0.6395864340038151
597,20,0.3791574751560329
598,-1,0.0
599,3,0.7955010039265293
600,-1,0.0
601,-1,0.0
602,-1,0.0
603,11,1.0
604,-1,0.0
605,2,1.0
606,-1,0.0
607,1,1.0
608,-1,0.0
609,-1,0.0
610,0,1.0
611,0,1.0
612,-1,0.0
613,-1,0.0
614,5,0.7256311758692765
615,-1,0.0
616,11,0.5931907000783815
617,-1,0.0
618,3,0.530607031359617
619,11,1.0
620,1,0.24898801744213567
621,6,0.7607441017782094
622,-1,0.0
623,11,0.6236437757733497
624,0,0.9922697709091814
625,5,0.7018141215813993
626,6,0.8510130294142728
627,-1,0.0
628,0,0.9236889050090406
629,1,1.0
630,-1,0.0
631,-1,0.0
632,-1,0.0
633,3,0.9311987331450449
634,-1,0.0
635,4,1.0
636,-1,0.0
637,11,1.0
638,-1,0.0
639,-1,0.0
640,4,0.7011228708134961
641,2,0.8416039105419345
642,2,1.0
643,13,0.7883629503227181
644,2,1.0
645,16,1.0
646,16,1.0
647,9,1.0
648,0,0.908897260763588
649,-1,0.0
650,1,0.6523389041961317
651,1,0.7037163354176841
652,0,1.0
653,10,0.8539924196558378
654,2,0.8954704508003706
655,2,1.0
656,2,0.9109272820857066
657,2,1.0
658,-1,0.0
659,-1,0.0
660,2,0.8311654187811615
661,-1,0.0
662,3,0.9665072097740826
663,2,1.0
664,2,1.0
665,1,1.0
666,0,0.7810676591010631
667,1,1.0
668,0,0.8422178772498774
669,0,1.0
670,-1,0.0
671,2,0.7675771100537413
672,1,1.0
673,-1,0.0
674,-1,0.0
675,1,0.6378549118710822
676,0,1.0
677,0,0.8712446060100565
678,2,0.719185684241967
679,-1,0.0
680,11,0.5818474357999283
681,2,1.0
682,-1,0.0
683,-1,0.0
684,0,1.0
685,5,0.987222322950377
686,19,1.0
687,1,1.0
688,0,1.0
689,7,1.0
690,7,0.93883601430617
691,3,1.0
692,-1,0.0
693,19,1.0
