row_index,bertopic_topic,bertopic_prob
1,15,1.0
2,15,0.774601996303202
3,15,0.7362776459580979
4,0,1.0
5,0,1.0
6,0,1.0
7,9,0.8309410018995896
8,11,0.9144086000100351
9,1,1.0
10,7,1.0
11,7,1.0
12,1,1.0
13,0,0.9850653354644453
14,0,1.0
15,0,0.8879313369255933
16,23,1.0
17,7,1.0
18,4,0.8824863711131957
19,1,1.0
20,4,0.8389045919244832
21,0,1.0
22,0,1.0
23,1,0.9639889109879559
24,2,0.8912621268191867
25,1,1.0
26,6,0.77998190633879
27,8,1.0
28,0,0.8308093679274031
29,-1,0.0
30,-1,0.0
31,-1,0.0
32,-1,0.0
33,7,0.68624638345743
34,7,0.7896514715694216
35,-1,0.0
36,5,0.636667575418808
37,5,0.6925840475556966
38,14,0.5699390213342485
39,7,0.6884971211395997
40,4,0.7348823238485321
41,8,0.8928129797650199
42,5,1.0
43,6,1.0
44,2,0.9002803241388049
45,3,0.661237525709973
46,-1,0.0
47,-1,0.0
48,-1,0.0
49,-1,0.0
50,-1,0.0
51,20,1.0
52,-1,0.0
53,18,1.0
54,18,0.28615640261683956
55,18,1.0
56,18,1.0
57,0,1.0
58,-1,0.0
59,5,0.7539470886016438
60,7,1.0
61,5,1.0
62,0,0.8129162209378521
63,5,1.0
64,-1,0.0
65,1,1.0
66,7,0.2983145804884092
67,8,0.8331356596157322
68,6,1.0
69,1,1.0
70,-1,0.0
71,10,0.7116553056151896
72,0,1.0
73,8,1.0
74,8,0.8971520880637486
75,1,1.0
76,0,1.0
77,0,1.0
78,0,1.0
79,-1,0.0
80,-1,0.0
81,-1,0.0
82,17,0.5680079259598778
83,7,0.3528955358027939
84,0,1.0
85,8,1.0
86,11,1.0
87,7,0.3015324386402563
88,6,1.0
89,-1,0.0
90,1,1.0
91,-1,0.0
92,13,1.0
93,13,0.9300912626451883
94,13,1.0
95,0,0.9331557409150768
96,0,1.0
97,9,0.6253010902988763
98,-1,0.0
99,2,0.8488496344406584
100,-1,0.0
101,-1,0.0
102,-1,0.0
103,23,1.0
104,1,1.0
105,-1,0.0
106,-1,0.0
107,19,0.8718816441903797
108,2,0.8715895663638293
109,4,0.9844116986125634
110,8,1.0
111,-1,0.0
112,6,1.0
113,-1,0.0
114,3,0.59930741733635
115,-1,0.0
116,-1,0.0
117,20,0.4848877714166765
118,-1,0.0
119,-1,0.0
120,0,1.0
121,-1,0.0
122,1,1.0
123,19,0.8322653313898085
124,24,1.0
125,9,1.0
126,6,0.6039616894930843
127,17,1.0
128,1,1.0
129,7,1.0
130,5,1.0
131,0,1.0
132,7,1.0
133,8,0.8975555293993905
134,-1,0.0
135,-1,0.0
136,5,1.0
137,5,0.7742575178594404
138,6,1.0
139,8,1.0
140,8,0.9891765516751402
141,-1,0.0
142,-1,0.0
143,-1,0.0
144,-1,0.0
145,-1,0.0
146,2,1.0
147,8,1.0
148,2,0.501016788947549
149,1,1.0
150,15,0.525973900029065
151,15,0.6686420349108826
152,15,0.6066207517194665
153,-1,0.0
154,1,0.889851252581013
155,15,0.7764436396195864
156,6,1.0
157,1,1.0
158,1,1.0
159,6,1.0
160,6,0.7963390768642848
161,-1,0.0
162,-1,0.0
163,0,1.0
164,0,0.8551195451243166
165,-1,0.0
166,-1,0.0
167,0,1.0
168,0,1.0
169,-1,0.0
170,0,0.9878757576814239
171,6,1.0
172,4,0.5418262812569677
173,4,0.707951802444083
174,6,1.0
175,3,0.2706177077472058
176,1,1.0
177,9,1.0
178,0,1.0
179,2,0.8578260272261797
180,1,1.0
181,-1,0.0
182,9,0.9982174921357567
183,10,0.9289616183427611
184,1,0.8366832817303439
185,21,1.0
186,21,1.0
187,1,1.0
188,0,0.7558522121913764
189,-1,0.0
190,4,0.7381853195430138
191,5,1.0
192,0,0.785958539959508
193,2,0.6300853202664878
194,3,0.6046048604513579
195,-1,0.0
196,8,0.8521633474866768
197,-1,0.0
198,1,1.0
199,15,1.0
200,15,0.8085555264858563
201,-1,0.0
202,1,0.8679223168255905
203,0,1.0
204,-1,0.0
205,1,1.0
206,-1,0.0
207,-1,0.0
208,-1,0.0
209,-1,0.0
210,-1,0.0
211,-1,0.0
212,1,1.0
213,0,0.8325825619486519
214,-1,0.0
215,1,0.9908799965789071
216,1,0.9237597647528725
217,21,1.0
218,21,0.9737329732772584
219,0,0.7124200628990317
220,0,1.0
221,-1,0.0
222,1,0.8627811950164636
223,2,0.8523709475121214
224,-1,0.0
225,0,1.0
226,-1,0.0
227,-1,0.0
228,-1,0.0
229,-1,0.0
230,0,1.0
231,5,1.0
232,7,0.835951608604843
233,5,1.0
234,-1,0.0
235,1,1.0
236,8,0.8589596082245035
237,5,1.0
238,6,1.0
239,-1,0.0
240,-1,0.0
241,-1,0.0
242,-1,0.0
243,4,0.9677850186039638
244,4,0.6741437132704386
245,6,0.7102996689410598
246,0,1.0
247,0,1.0
248,8,0.8135926998066321
