doc_id,filename,Title,Author,Article_Type,volume_num,year,month,dominant_topic,topic_label,proportion_pct,strong_exemplar
3851,June_Vol5_05_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,5,1918,June,1,Pioneer Women,96.2,TRUE
3860,June_Vol5_16_Article_Music_iLttle_Silver_Mother.txt,Music iLttle Silver Mother,NA,Article,5,1918,June,1,Pioneer Women,95.3,TRUE
2349,March_Vol19_22_Article_Hyrum_Gibbs_Smith.txt,Hyrum Gibbs Smith,NA,Article,19,1932,March,1,Pioneer Women,95.2,TRUE
3821,January_Vol5_06_Poetry_Cecelia_(A_Poem)_Alfred_Lambourne.txt,Cecelia (A Poem) Alfred Lambourne,NA,Poem,5,1918,January,1,Pioneer Women,95.2,TRUE
354,August_Vol11_14_Article_Isabel_Wardell_Wright.txt,Isabel Wardell Wright,NA,Article,11,1924,August,1,Pioneer Women,94.8,TRUE
2556,May_Vol2_01_Article_Sarah_Ellen_Richards_Smith_Joseph_F._Smith.txt,Sarah Ellen Richards Smith Joseph F. Smith,NA,Article,2,1915,May,1,Pioneer Women,92.3,TRUE
3859,"June_Vol5_15_Article_Little_Silver_Mother,_Song.txt","Little Silver Mother, Song",NA,Article,5,1918,June,1,Pioneer Women,91.4,TRUE
3939,September_Vol5_03_Article_A_Short_Biography_of_Mrs._Rhoda_Eldredge_Merrill.txt,A Short Biography of Mrs. Rhoda Eldredge Merrill,Mrs. Rhoda Eldredge Merrill,Article,5,1918,September,1,Pioneer Women,90.2,TRUE
2282,July_Vol19_10_Article_Alice_D_Pitt_Genevieve_R_Curtis.txt,Alice D. Pitt Genevieve R. Curtis,Pitt Genevieve R. Curtis,Article,19,1932,July,1,Pioneer Women,89.1,TRUE
801,December_Vol13_04_Article_Susan_West_Smith_Alice_Louise_Reynolds.txt,Susan West Smith Alice Louise Reynolds,NA,Article,13,1926,December,1,Pioneer Women,88.2,TRUE
3791,February_Vol5_02a_Article_Ex-President_Roosevelt_Congratulates_American_Mothers_a_a_b.txt,Ex-President Roosevelt Congratulates American Mothers,NA,Article,5,1918,February,1,Pioneer Women,87.4,TRUE
4457,March_Vol8_11b_Guide_Lessons_Work_and_Business.txt,Work and Business,NA,Guide,8,1921,March,1,Pioneer Women,86.8,TRUE
4411,January_Vol8_03_Article_A_Blessed_Baby.txt,A Blessed Baby,NA,Article,8,1921,January,1,Pioneer Women,86.5,TRUE
2327,June_Vol19_30_Art_Merry_Little_Mother_Nona_H.txt,Merry Little Mother Nona H. Brown,H. Brown,Article,19,1932,June,1,Pioneer Women,84.9,TRUE
1922,August_Vol18_20_Article_Mary_B_Hamilton_Hazel_H_Greenwood.txt,Mary B Hamilton Hazel H Greenwood,Hazel H. Greenwood,Article,18,1931,August,1,Pioneer Women,84.6,TRUE
4598,January_Vol9_03_Frontispiece_Presiding_Patriarchs_Frontispiece.txt,Presiding Patriarchs Frontispiece,NA,Frontispiece,9,1922,January,1,Pioneer Women,84.1,TRUE
2375,May_Vol19_No5_01_Article_Alice_Robinson_Richards_Mary_C._Kimball.txt,Alice Robinson Richards Mary C. Kimball,Mary C. Kimball,Article,19,1932,May,1,Pioneer Women,84,TRUE
1053,July_Vol14_05_Article_Portrait_and_Sketch_of_Anna_Margaretta_Christensen_Peay.txt,Portrait and Sketch of Anna Margaretta Christensen Peay,NA,Article,14,1927,July,1,Pioneer Women,83.9,TRUE
3762,August_Vol5_14_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,5,1918,August,1,Pioneer Women,83.4,TRUE
3774,December_Vol5_09_Mothers_in_Israel_Mothers_and_Grandmothers_and_Great-grandmothers_in_Israel.txt,in Israel Mothers and Grandmothers and Great-grandmothers in Israel,NA,Article,5,1918,December,1,Pioneer Women,83.4,TRUE
1518,July_Vol16_14_Article_Mary_Hood_Johnstone_Ruff.txt,Mary Hood Johnstone Ruff,NA,Article,16,1929,July,1,Pioneer Women,83.2,TRUE
1883,April_Vol18_05_Memory_Tribute_Card.txt,Tribute Card,Annie Wells Cannon,Article,18,1931,April,1,Pioneer Women,82.5,TRUE
3552,December_Vol4_05_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,4,1917,December,1,Pioneer Women,82.5,TRUE
332,April_Vol11_05_Article_Six_Generations_in_the_Church.txt,Six Generations in the Church,NA,Article,11,1924,April,1,Pioneer Women,82.4,TRUE
3410,June_Vol3_02_Article_Mothers_of_Leaders_in_Israel.txt,Mothers of Leaders in Israel,NA,Article,3,1916,June,1,Pioneer Women,81.6,TRUE
4449,March_Vol8_04_Article_Our_Anniversary_Lula_L._Greene_Richards.txt,Our Anniversary Lula L. Greene Richards,Lula L. Greene Richards,Article,8,1921,March,1,Pioneer Women,81.4,TRUE
4660,May_Vol9_03_Poem_A_Pioneer_Mother's_Grave_on_the_Prairie_Frontispiece.txt,A Pioneer Mother's Grave on the Prairie Frontispiece,NA,Frontispiece,9,1922,May,1,Pioneer Women,81.4,TRUE
123,April_Vol10_08_Article_Women_Presiding_in_Latter-day_Saint_Temples.txt,Women Presiding in Latter-day Saint Temples,NA,Article,10,1923,April,1,Pioneer Women,80.8,TRUE
3839,July_Vol5_04_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,5,1918,July,1,Pioneer Women,80.3,TRUE
2307,June_Vol19_08_Article_The_Friendship_of_Charles_W_Nibley_and_President_Joseph_F_Smith_Preston_N.txt,The Friendship of Charles W. Nibley and President Joseph F. Smith Preston N,Preston Nibley,Article,19,1932,June,1,Pioneer Women,79.9,TRUE
3517,April_Vol4_07_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,4,1917,April,1,Pioneer Women,79.7,TRUE
4270,March_Vol7_02_Article_The_Five_General_Presidents_of_the_Relief_Society.txt,The Five General Presidents of the Relief Society,Relief Society,Article,7,1920,March,1,Pioneer Women,79,TRUE
3790,February_Vol5_02a_Article_Ex-President_Roosevelt_Congratulates_American_Mothers_a_a_a_a.txt,Ex-President Roosevelt Congratulates American Mothers,NA,Article,5,1918,February,1,Pioneer Women,77.9,TRUE
3736,April_Vol5_09_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,5,1918,April,1,Pioneer Women,76.4,TRUE
2285,July_Vol19_16_Article_Mary_Ann_Udall_Stewart_Louise_Bliss_Stewart.txt,Mary Ann Udall Stewart Louise Bliss Stewart,NA,Article,19,1932,July,1,Pioneer Women,76.2,TRUE
2736,January_Vol20_24_Article_Amanda_McEwan_Knight_Called_Home.txt,Amanda McEwan Knight Called Home,NA,Article,20,1933,January,1,Pioneer Women,75.6,TRUE
229,March_Vol10_03_Article_Jane_Snyder_Richards.txt,Jane Snyder Richards,NA,Article,10,1923,March,1,Pioneer Women,75.2,TRUE
3868,March_Vol5_05_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,5,1918,March,1,Pioneer Women,74.8,TRUE
1659,April_Vol17_15e_Notes_from_Field_Florence_Crismon_Rich.txt,from Field Florence Crismon Rich,NA,Notes from Field,17,1930,April,1,Pioneer Women,74.7,TRUE
1060,July_Vol14_12_Article_Sarah_Andrews_Bailey_(Sketch_with_portraits).txt,Sarah Andrews Bailey (Sketch with portraits),NA,Article,14,1927,July,1,Pioneer Women,74,TRUE
4448,March_Vol8_03a_Article_Centennial_of_President_Zina_D_Huntington_Young.txt,Centennial of President Zina D Huntington Young,Zina D. Huntington Young,Article,8,1921,March,1,Pioneer Women,73.9,TRUE
3369,January_Vol3_02_Mothers_in_Israel_Mothers_in_Israel.txt,in Israel Mothers in Israel,NA,Article,3,1916,January,1,Pioneer Women,73.4,TRUE
4051,June_Vol6_03_Mothers_of_Our_Leaders.txt,of Our Leaders,NA,Article,6,1919,June,1,Pioneer Women,73.4,TRUE
3849,June_Vol5_03_Mothers_in_Israel_Mothers_in_Israel.txt,in Israel Mothers in Israel,NA,Article,5,1918,June,1,Pioneer Women,73.3,TRUE
862,July_Vol13_11_Article_Louisa_Marshall_Boyce_;.txt,Louisa Marshall Boyce.;,NA,Article,13,1926,July,1,Pioneer Women,73,TRUE
3442,May_Vol3_01_Article_Mothers_of_Our_Leaders_in_Israel_Susa_Young_Gates.txt,Mothers of Our Leaders in Israel Susa Young Gates,NA,Article,3,1916,May,1,Pioneer Women,72.8,TRUE
203,July_Vol10_03_Article_Alice_L._Reynolds.txt,Alice L. Reynolds,NA,Article,10,1923,July,1,Pioneer Women,72.7,TRUE
2232,February_Vol19_04_Article_The_Mother_and_the_Wife_of_George_Washington_Fay_Ollerton.txt,The Mother and the Wife of George Washington Fay Ollerton,Fay Ollerton,Article,19,1932,February,1,Pioneer Women,72.7,TRUE
2273,July_Vol19_01_Frontispiece_Twin_Falls_in_Oregon_Woodland_Frontispiece.txt,Twin Falls in Oregon Woodland Frontispiece,NA,Frontispiece,19,1932,July,1,Pioneer Women,71.9,TRUE
1269,July_Vol15_11_Article_Sarah_Jenne_Cannon_Annie_Wells_Cannon.txt,Sarah Jenne Cannon Annie Wells Cannon,NA,Article,15,1928,July,1,Pioneer Women,71.8,TRUE
4014,January_Vol6_03a_Article_In_Memoriam_President_Joseph_F_Smith.txt,In Memoriam President Joseph F Smith,NA,Article,6,1919,January,1,Pioneer Women,71.1,TRUE
2633,April_Vol20_19a_Lesson_Theology_and_Testimony_-_Emma_Smith_the_Prophets_Wife.txt,Theology and Testimony - Emma Smith the Prophets Wife,NA,Lesson,20,1933,April,1,Pioneer Women,70.8,TRUE
1388,September_Vol15_03a_Article_Rebecca_Neibaur_Nibley.txt,Rebecca Neibaur Nibley,Amy Brown Lyman,Article,15,1928,September,1,Pioneer Women,70.3,TRUE
2278,July_Vol19_06_Article_Keziah_Jane_Butler_Redd_Ellen_R_Bryner.txt,Keziah Jane Butler Redd Ellen R. Bryner,Redd Ellen R. Bryner,Article,19,1932,July,1,Pioneer Women,70,TRUE
3203,November_Vol21_12_Editorial_President_Ivins.txt,President Ivins,NA,Editorial,21,1934,November,1,Pioneer Women,69.8,TRUE
1515,July_Vol16_10a_Article_Autobiography_of_Caroline_Josephine_Ballantyne_Farr.txt,Autobiography of Caroline Josephine Ballantyne Farr,NA,Article,16,1929,July,1,Pioneer Women,69.3,TRUE
1715,February_Vol17_No2_04_Article_Portrait_of_Mrs._Emeline_Y._Nebeker.txt,Portrait of Mrs. Emeline Y. Nebeker,Ruth May Fox,Article,17,1930,February,1,Pioneer Women,69.2,TRUE
2028,June_Vol18_07a_Editorial_Editorial_President_Rey_L_Pratt.txt,Editorial President Rey L Pratt,Rey L. Pratt,Editorial,18,1931,June,1,Pioneer Women,68.8,TRUE
2058,March_Vol18_21_Editorial_John_Q_Cannon.txt,John Q Cannon,NA,Editorial,18,1931,March,1,Pioneer Women,68.8,TRUE
4356,April_Vol8_12_Article_Death_of_President_Anthon_H._Lund.txt,Death of President Anthon H. Lund,NA,Article,8,1921,April,1,Pioneer Women,68.4,TRUE
686,March_Vol12_18_Article_A_Tribute_to_Our_Old_Sisterhood_Bertha_A_Kleinman.txt,A Tribute to Our Old Sisterhood Bertha A Kleinman,NA,Article,12,1925,March,1,Pioneer Women,68,TRUE
1759,July_Vol17_15_Article_Emma_Joyce_Udall_Levi_S_Udall.txt,Emma Joyce Udall Levi S. Udall,Udall Levi S. Udall,Article,17,1930,July,1,Pioneer Women,67.5,TRUE
3677,November_Vol4_02_Mothers_in_Israel_Mothers_in_Israel.txt,in Israel Mothers in Israel,NA,Article,4,1917,November,1,Pioneer Women,66.8,TRUE
859,July_Vol13_08_Article_Emily_Young_Clawson_Lula_Green_Richards.txt,Emily Young Clawson Lula Green Richards,NA,Article,13,1926,July,1,Pioneer Women,66.5,TRUE
413,July_Vol11_04a_Article_Rosalia_Cox_Driggs.txt,Rosalia Cox Driggs,NA,Article,11,1924,July,1,Pioneer Women,65.9,TRUE
2016,June_Vol18_Article04_Lucy_Parkinson_Nibley.txt,Lucy Parkinson Nibley,Ann Parkison Nibley,Article,18,1931,July,1,Pioneer Women,65.9,TRUE
3692,November_Vol4_13_Article_L._D._S._U._School_of_Music.txt,L. D. S. U. School of Music,NA,Article,4,1917,November,1,Pioneer Women,65.9,TRUE
3391,July_Vol3_03_Article_A_Priceless_Golden_Wedding.txt,A Priceless Golden Wedding,NA,Article,3,1916,July,1,Pioneer Women,65.7,TRUE
2443,August_Vol2_01_Article_Ye_Ancient_and_Honorable_Order_of_Midwifery.txt,Ye Ancient and Honorable Order of Midwifery,NA,Article,2,1915,August,1,Pioneer Women,65.6,TRUE
1272,July_Vol15_14_Article_Hannah_Christensen.txt,Hannah Christensen,NA,Article,15,1928,July,1,Pioneer Women,65.3,TRUE
3818,January_Vol5_05a_Article_Mothers_in_Israel_a_a_a_a_a.txt,Mothers in Israel,NA,Article,5,1918,January,1,Pioneer Women,65.3,TRUE
2121,October_Vol18_08_Article_Mrs_Poebe_Young_Beatie_Cannon.txt,Mrs. Poebe Young Beatie Cannon,NA,Article,18,1931,October,1,Pioneer Women,65.2,TRUE
4584,February_Vol9_11_Article_The_Tate_Family_Margueritte_Cregar_Lund.txt,The Tate Family Margueritte Cregar Lund,NA,Article,9,1922,February,1,Pioneer Women,64.9,TRUE
3990,February_Vol6_02a_Article_President_Anthon_H_Lund.txt,President Anthon H Lund,NA,Article,6,1919,February,1,Pioneer Women,64.6,TRUE
202,"July_Vol10_01_Frontispiece_The_Sisters,_Lydia_A._Wells,_Susan_A._Wells_Frontispiece.txt","The Sisters, Lydia A. Wells, Susan A. Wells Frontispiece",NA,Frontispiece,10,1923,July,1,Pioneer Women,64.2,TRUE
204,July_Vol10_04a_Article_Pioneer_Sisters_of_1848.txt,Pioneer Sisters of 1848,Alice L. Reynolds,Article,10,1923,July,1,Pioneer Women,64,TRUE
2140,September_Vol18_04a_Article_Elizabeth_Snow_Ivins.txt,Elizabeth Snow Ivins,Susa Young Gates,Article,18,1931,September,1,Pioneer Women,63.7,TRUE
2062,May_Vol18_02_Article_Mother_Mansfield.txt,Mother Mansfield,NA,Article,18,1931,May,1,Pioneer Women,63.4,TRUE
2264,January_Vol19_22_Article_President_Charles_W_Nibley.txt,President Charles W. Nibley,Charles W. Nibley,Article,19,1932,January,1,Pioneer Women,63.1,TRUE
3989,February_Vol6_01_A_Business_Man's_Appreciation_of_President_Heber_J._Grant_Ho.txt,Business Man's Appreciation of President Heber J. Grant Ho,NA,Article,6,1919,February,1,Pioneer Women,63.1,TRUE
1762,July_Vol17_No7_12_Article_A_Character_Sketch_of_Helen_Gibson_Ellis.txt,A Character Sketch of Helen Gibson Ellis,NA,Article,17,1930,July,1,Pioneer Women,62.9,TRUE
3128,June_Vol21_30_Art_Our_Presidents_Sarah_M_Mclelland.txt,Our Presidents Sarah M. McLelland,NA,Article,21,1934,June,1,Pioneer Women,62.6,TRUE
1054,July_Vol14_06_Article_Autobiography_of_Elizabeth_Grace_McCune_(with_portraits).txt,Autobiography of Elizabeth Grace McCune (with portraits),NA,Article,14,1927,July,1,Pioneer Women,62.5,TRUE
3865,March_Vol5_02_Frontispiece_Apostle_Hyrum_M._Smith_and_Family_Frontispiece_The_Passing_o.txt,Apostle Hyrum M. Smith and Family Frontispiece The Passing o,Susa Young Gates,Frontispiece,5,1918,March,1,Pioneer Women,62.5,TRUE
2216,December_Vol19_18_Article_President_Joseph_W_McMurrin_Called_Home.txt,President Joseph W. McMurrin Called Home,W. McMurrin Called Home,Article,19,1932,December,1,Pioneer Women,62,TRUE
3322,August_Vol3_02_Article_Mary_Ann_Frost_Stearns_Pratt.txt,Mary Ann Frost Stearns Pratt,NA,Article,3,1916,August,1,Pioneer Women,62,TRUE
3366,February_Vol3_14_Poem_Introspection_Nellie_Beecraft.txt,Introspection,NA,Poem,3,1916,February,1,Pioneer Women,61.9,TRUE
1757,July_Vol17_13_Article_Reminiscences_of_a_Pioneer_Alice_Morrill.txt,Reminiscences of a Pioneer Alice Morrill,NA,Article,17,1930,July,1,Pioneer Women,61.7,TRUE
2029,June_Vol18_07b_Editorial_Antoine_Ridgeway_Ivins.txt,Antoine Ridgeway Ivins,NA,Editorial,18,1931,June,1,Pioneer Women,61.5,TRUE
1273,July_Vol15_15_Article_Pioneers_and_Parents_Sarah_B_Moody.txt,Pioneers and Parents Sarah B. Moody,NA,Article,15,1928,July,1,Pioneer Women,60.9,TRUE
2529,"June_Vol2_08_Notes_from_Field_Notes_from_the_Field,.txt","from Field Notes from the Field,",NA,Notes from Field,2,1915,June,1,Pioneer Women,60.6,TRUE
2269,January_Vol19_28_Misc_Ad_Mrs_Ida_V_Lister_and_Her_Nine_Daughters_Portrait.txt,Ad Mrs Ida V Lister and Her Nine Daughters Portrait,NA,Misc,19,1932,January,1,Pioneer Women,60.5,TRUE
2287,July_Vol19_18_Article_Margaret_Shippen_Jensine_Johannesen.txt,Margaret Shippen Jensine Johannesen,NA,Article,19,1932,July,1,Pioneer Women,60.4,TRUE
2766,July_Vol20_No7_12_Article_Alice_Fielding_Butterworth_Annie_Wells_Cannon.txt,Alice Fielding Butterworth Annie Wells Cannon,Annie Wells Cannon,Article,20,1933,July,1,Pioneer Women,60.4,TRUE
910,May_Vol13_14_Article_Mothers'_Day_Tributes_Lula_Greene_Richards.txt,Mothers' Day Tributes Lula Greene Richards,Lula Greene Richards,Article,13,1926,May,1,Pioneer Women,60.3,TRUE
2145,September_Vol18_09_Article_Margaret_Irvine_Leatham_Cannon.txt,Margaret Irvine Leatham Cannon,NA,Article,18,1931,September,1,Pioneer Women,59.6,TRUE
1525,July_Vol16_21_Art_By_Julia_B_Jensen.txt,By Julia B. Jensen,NA,Article,16,1929,July,1,Pioneer Women,59.4,TRUE
2342,March_Vol19_12_Article_A_Visit_to_the_Members_of_the_First_Relief_Society_Vesta_Pierce_Crawford.txt,A Visit to the Members of the First Relief Society Vesta Pierce Crawford,Vesta Pierce Crawford,Article,19,1932,March,1,Pioneer Women,59.4,TRUE
4480,November_Vol8_02_Article_My_Dixie_Home_President_A._W._Ivins.txt,My Dixie Home President A. W. Ivins,NA,Article,8,1921,November,1,Pioneer Women,59.3,TRUE
1754,July_Vol17_09a_Article_Jubilee_Boxes.txt,Jubilee Boxes,Annie Wells Cannon,Article,17,1930,July,1,Pioneer Women,59.2,TRUE
4015,January_Vol6_05a_Article_Appreciation_from_the_Three_Leading_Women_of_the_Church.txt,Appreciation from the Three Leading Women of the Church,"Emmeline B. Wells, Martha Horne Tingey, Louie B. Felt",Article,6,1919,January,1,Pioneer Women,58.7,TRUE
3529,August_Vol4_04_Mothers_in_Israel_Mothers_in_Israel_Mary_A._S._Winters.txt,in Israel Mothers in Israel Mary A. S. Winters,Mary A. S. Winters,Article,4,1917,August,1,Pioneer Women,58.6,TRUE
4092,May_Vol6_04_Lines_for_a_Golden_Wedding_Day._._Mary_Foster_Gibbs.txt,for a Golden Wedding Day. . Mary Foster Gibbs,NA,Article,6,1919,May,1,Pioneer Women,58.6,TRUE
1910,August_Vol18_09_Mountain_Greenwood.txt,Greenwood,NA,Article,18,1931,August,1,Pioneer Women,58.5,TRUE
3995,February_Vol6_07_The_New_General_Superintendency_of_the_Y._M._M._I._A_Moroni.txt,New General Superintendency of the Y. M. M. I. A Moroni,NA,Article,6,1919,February,1,Pioneer Women,58.5,TRUE
4661,May_Vol9_04_Article_A_Pioneer_Mother's_Grave_on_the_Platte_River.txt,A Pioneer Mother's Grave on the Platte River,NA,Article,9,1922,May,1,Pioneer Women,58.3,TRUE
3493,September_Vol3_02_Mothers_in_Israel_Mothers_in_Israel.txt,in Israel Mothers in Israel,NA,Article,3,1916,September,1,Pioneer Women,58.2,TRUE
4091,May_Vol6_02a_Article_Mothers_of_Our_Leaders.txt,Mothers of Our Leaders,NA,Article,6,1919,May,1,Pioneer Women,58,TRUE
2666,August_Vol20_No8_15_Article_A_Mother_of_Men_Florence_Fairbanks.txt,A Mother of Men Florence Fairbanks,Florence Fairbanks,Article,20,1933,August,1,Pioneer Women,57.9,TRUE
4599,January_Vol9_04_Article_Presiding_Patriarchs_of_the_Church_Susa_Young_Gates.txt,Presiding Patriarchs of the Church Susa Young Gates,Susa Young Gates,Article,9,1922,January,1,Pioneer Women,57.5,TRUE
3218,November_Vol21_27_Article_Article_by_Richard_R_Lyman.txt,Article by Richard R Lyman,NA,Article,21,1934,November,1,Pioneer Women,57.2,TRUE
1176,April_Vol15_08_Editorial_Editorial-The_First_Editor's_Birthday.txt,Editorial—The First Editor's Birthday,NA,Editorial,15,1928,April,1,Pioneer Women,57.1,TRUE
3815,"January_Vol5_02_Frontispiece_Mrs._Zina_D._H._Young_and_Daughter,_Zina_Y._Card_Frontispiec.txt","Mrs. Zina D. H. Young and Daughter, Zina Y. Card Frontispiec",NA,Frontispiece,5,1918,January,1,Pioneer Women,57.1,TRUE
820,February_Vol13_09_Article_Condolence.txt,Condolence,NA,Article,13,1926,February,1,Pioneer Women,57,TRUE
590,December_Vol12_12_Article_Condolence.txt,Condolence,NA,Article,12,1925,December,1,Pioneer Women,56.6,TRUE
1299,March_Vol15_03c_Article_Five_Generations.txt,Five Generations,NA,Article,15,1928,March,1,Pioneer Women,56.6,TRUE
2286,July_Vol19_17_Article_Be_Prepared.txt,Be Prepared,NA,Article,19,1932,July,1,Pioneer Women,56.6,TRUE
1276,July_Vol15_18_Article_Our_Dauntless_West_Myrtle_Janson.txt,Our Dauntless West Myrtle Janson,NA,Article,15,1928,July,1,Pioneer Women,56.5,TRUE
2063,May_Vol18_03_Article_Sketches_of_Representative_Young_Gates.txt,Sketches of Representative Young Gates,NA,Article,18,1931,May,1,Pioneer Women,56.3,TRUE
408,January_Vol11_14_Article_Martha_Ann_Smith_Harris_Richard_P_Harris.txt,Martha Ann Smith Harris Richard P Harris,NA,Article,11,1924,January,1,Pioneer Women,56.2,TRUE
4548,August_Vol9_04_Article_Golden_Wedding_of_Mr._And_Mrs._A._W._McCune.txt,Golden Wedding of Mr. And Mrs. A. W. McCune,Mrs. A. W. McCune,Article,9,1922,August,1,Pioneer Women,56.1,TRUE
345,August_Vol11_03_Article_Olivia_Pratt_Driggs.txt,Olivia Pratt Driggs,NA,Article,11,1924,August,1,Pioneer Women,55.7,TRUE
530,October_Vol11_17_Article_A_Happy_Remembrance_Lula_Greene_Richards.txt,A Happy Remembrance,Claire S. Boyer,Article,11,1924,October,1,Pioneer Women,55.7,TRUE
2005,July_Vol18_10_Article_Frances_Mangum_Ollerton.txt,Frances Mangum Ollerton,Fay Ollerton,Article,18,1931,July,1,Pioneer Women,55.7,TRUE
3188,May_Vol21_21_Article_General_Session.txt,General Session Thursday Morning,NA,Article,21,1934,May,1,Pioneer Women,55.7,TRUE
1632,September_Vol16_15a_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,16,1929,September,1,Pioneer Women,55.4,TRUE
3992,February_Vol6_04_Elder_Rudger_Clawson.txt,Rudger Clawson,NA,Article,6,1919,February,1,Pioneer Women,55.3,TRUE
1527,July_Vol16_No7_12_Article_Autobiography_of_Margaret_Miller_Watson_De_Witt.txt,Autobiography of Margaret Miller Watson De Witt,Margaret Miller Watson De Witt,Article,16,1929,July,1,Pioneer Women,55.2,TRUE
2557,May_Vol2_02_Article_A_Loving_Tribute_to_Sarah_Ellen_Richards_Smith_Julina_L._Smi.txt,A Loving Tribute to Sarah Ellen Richards Smith Julina L. Smi,NA,Article,2,1915,May,1,Pioneer Women,55.2,TRUE
3196,November_Vol21_03_Article_President_Anthony_W._Lyman.txt,President Anthony W. Lyman,NA,Article,21,1934,November,1,Pioneer Women,55.2,TRUE
2006,July_Vol18_12_Article_Patriotism_Daughters_Utah_Pioneers_Farnsworth.txt,Patriotism Daughters Utah Pioneers Farnsworth,Julia P. M. Farnsworth,Article,18,1931,July,1,Pioneer Women,55.1,TRUE
3197,November_Vol21_04_Article_President_Charles_H._Ballard.txt,President Charles H. Ballard,NA,Article,21,1934,November,1,Pioneer Women,55.1,TRUE
1748,July_Vol17_03_Article_Sariah_Jane_Starr_Alleman.txt,Sariah Jane Starr Alleman,NA,Article,17,1930,July,1,Pioneer Women,55,TRUE
4435,June_Vol8_01_Article_Death_of_President_Emmeline_B._Wells_and_Appointment_of_Pres.txt,Death of President Emmeline B. Wells and Appointment of Pres,President Clarissa Smith Williams,Article,8,1921,June,1,Pioneer Women,55,TRUE
1809,May_Vol17_05b_Article_For_the_Salvation_of_a_Nation.txt,For the Salvation of a Nation,NA,Article,17,1930,May,1,Pioneer Women,54.6,TRUE
2673,December_Vol20_04_Article_Elder_John_H_Taylor_Carl_A_Badger.txt,Elder John H. Taylor Carl A. Badger,A. Badger,Article,20,1933,December,1,Pioneer Women,54.3,TRUE
3711,September_Vol4_01_Article_The_Relief_Society_Magazine_Owned_and_Published_by_the_Gener.txt,The Relief Society Magazine Owned and Published by the Gener,NA,Article,4,1917,September,1,Pioneer Women,54.2,TRUE
2017,June_Vol18_Article07_Ann_Rushen_Keys_McCune.txt,Ann Rushen Keys McCune,Alice P. McCune,Article,18,1931,July,1,Pioneer Women,54.1,TRUE
1030,January_Vol14_03_Article_To_President_Heber_J_Grant_on_his_Seventieth_Birthday_Lula.txt,To President Heber J. Grant on his Seventieth Birthday Lula,Lula Greene Richards,Article,14,1927,January,1,Pioneer Women,54,TRUE
2340,March_Vol19_10_Article_Hyrum_Gibbs_Smith_George_Albert_Smith_Jr.txt,Hyrum Gibbs Smith George Albert Smith Jr.,NA,Article,19,1932,March,1,Pioneer Women,53.9,TRUE
4237,January_Vol7_03_Article_A_Moment_of_Peace_Harriet_A._Preston.txt,A Moment of Peace Harriet A. Preston,NA,Article,7,1920,January,1,Pioneer Women,53.8,TRUE
1795,March_Vol17_12a_Article_Some_Outstanding_Incidents_in_Joseph_Smiths_Life.txt,Some Outstanding Incidents in Joseph Smiths Life,Career Carter E. Grant,Article,17,1930,March,1,Pioneer Women,53.6,TRUE
3106,June_Vol21_08_Article_Our_McLelland.txt,Our McLelland,NA,Article,21,1934,June,1,Pioneer Women,53.1,TRUE
398,January_Vol11_06_Article_Martha_Ann_Smith_Harris_Richard_P._Harris.txt,Martha Ann Smith Harris Richard P. Harris,Richard P. Harris,Article,11,1924,January,1,Pioneer Women,53,TRUE
3512,April_Vol4_02_Article_Birthday_Celebration_of_our_Honored_President.txt,Birthday Celebration of our Honored President,NA,Article,4,1917,April,1,Pioneer Women,52.9,TRUE
1746,July_Vol17_01_Article_Mothers_of_Our_Executive_Officers_Elizabeth_Francis_Yates.txt,Mothers of Our Executive Officers Elizabeth Francis Yates,NA,Article,17,1930,July,1,Pioneer Women,52.8,TRUE
117,April_Vol10_01_Frontispiece_Clarissa_Smith_Williams_and_Alice_L._Reynolds_Frontispiece.txt,Clarissa Smith Williams and Alice L. Reynolds Frontispiece,NA,Frontispiece,10,1923,April,1,Pioneer Women,52.3,TRUE
715,November_Vol12_08_Article_Condolence.txt,Condolence,NA,Article,12,1925,November,1,Pioneer Women,52.1,TRUE
3204,November_Vol21_13_Article_President_Hart.txt,President Hart,Charles H. Hart,Article,21,1934,November,1,Pioneer Women,51.7,TRUE
326,September_Vol10_11_Article_The_Book_of_Mormon_Tested_Alice_Louise_Reynolds.txt,The Book of Mormon Tested,NA,Article,10,1923,September,1,Pioneer Women,51.6,TRUE
3592,January_Vol4_08_Mothers_in_Israel_Mothers_in_Israel_Mary_A._S._Winters.txt,in Israel Mothers in Israel Mary A. S. Winters,Mary A. S. Winters,Article,4,1917,January,1,Pioneer Women,51.5,TRUE
2765,July_Vol20_No7_09_Article_A_Log_Cabin_Monument_Rose_Brown_Hayes.txt,A Log Cabin Monument Rose Brown Hayes,Rose Brown Hayes,Article,20,1933,July,1,Pioneer Women,51.4,TRUE
