docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
525,0.0541132227241884,0.4945570852521574,0.006582443352613594,0.008332122323162197,0.012838535355345043,0.06837030238176811,0.03727139721137196,0.30010114329400855,0.0083454783726729,0.009488269732711847,530,WE,Vol33,1904,WE_Vol33_1904_Issue7_001_FRONT_MATTER.txt,WE_Vol33_1904_Issue7_001_FRONT_MATTER.txt,Vol33,1904,WE
526,0.006106409904944414,0.02252887656333862,0.06530459619136791,0.10012961675988356,0.016877586418247898,0.0048309437080253596,0.004260688626231037,0.1007227364122131,0.6704561021991375,0.008782443216610402,531,WE,Vol33,1904,WE_Vol33_1904_Issue7_002_AND_DEDICATED_TO_MRS_MARGARET_F_SMOOT.txt,WE_Vol33_1904_Issue7_002_AND_DEDICATED_TO_MRS_MARGARET_F_SMOOT.txt,Vol33,1904,WE
527,0.08328278412532794,0.03781642774854923,0.002818567006313337,0.006117885047753142,0.01046269786450929,0.47735496814595296,0.010988571905668508,0.08512490868649268,0.006351385042966843,0.27968180442646606,532,WE,Vol33,1904,WE_Vol33_1904_Issue7_003_NEW_YEAR_S_GREETING.txt,WE_Vol33_1904_Issue7_003_NEW_YEAR_S_GREETING.txt,Vol33,1904,WE
528,0.15474334762133055,0.0012891484885376738,5.692705243195694e-4,4.005692201170062e-4,0.8221178797034616,0.0013245418348534273,0.013526782045274466,0.0021486567514544088,0.0016384485252930276,0.0022413552853585064,533,WE,Vol33,1904,WE_Vol33_1904_Issue7_004_SKETCH_OF_THE_LIFE_OF_ELIZABETH_H.txt,WE_Vol33_1904_Issue7_004_SKETCH_OF_THE_LIFE_OF_ELIZABETH_H.txt,Vol33,1904,WE
529,0.15498017067024333,0.018456918287049946,0.007722993312434304,0.0016159043512988182,0.11615436404630235,0.006586119640419842,0.005683559351805606,0.01046841168246902,0.6711298772962814,0.00720168136169574,534,WE,Vol33,1904,WE_Vol33_1904_Issue7_005_A_FRIENDLY_CAROL_FROM_FAR_AWAY.txt,WE_Vol33_1904_Issue7_005_A_FRIENDLY_CAROL_FROM_FAR_AWAY.txt,Vol33,1904,WE
530,0.008252320313754833,0.004637496544892173,0.004249578637490345,9.15394486379372e-4,0.02017254711804205,6.65087113398264e-4,0.003530879124791338,8.052881690842817e-4,0.9484952755666346,0.008276132925532882,535,WE,Vol33,1904,WE_Vol33_1904_Issue7_006_FAREWELL_TO_FORTY_TWO_ISLINGTON.txt,WE_Vol33_1904_Issue7_006_FAREWELL_TO_FORTY_TWO_ISLINGTON.txt,Vol33,1904,WE
531,0.004473623596481994,0.01873981990729412,0.002259116796213891,0.0038750097982475375,0.007140579563813695,0.04018362522565927,0.8349246143360854,0.07326769042470684,0.003389202284728256,0.011746718066768726,536,WE,Vol33,1904,WE_Vol33_1904_Issue7_007_SNOWFLAKE_STAKE.txt,WE_Vol33_1904_Issue7_007_SNOWFLAKE_STAKE.txt,Vol33,1904,WE
532,0.0025640580284973995,0.004816751186564744,8.842651629386671e-4,0.013635330530326466,0.0023134189239700795,0.6414736828642914,0.041635292401835666,0.27411551520372907,2.0655536901686427e-4,0.018355130328829707,537,WE,Vol33,1904,WE_Vol33_1904_Issue7_008_LIBERTY_STAKE.txt,WE_Vol33_1904_Issue7_008_LIBERTY_STAKE.txt,Vol33,1904,WE
533,0.007181584419502598,0.03199809117191746,0.07850901997615474,0.08799690792473819,0.3958999362211313,0.08385869336432047,0.09484557992153535,0.03622475177899263,0.1063821797669247,0.07710325545478262,538,WE,Vol33,1904,WE_Vol33_1904_Issue7_009_REPENTANCE_DAY.txt,WE_Vol33_1904_Issue7_009_REPENTANCE_DAY.txt,Vol33,1904,WE
534,0.001058693819124173,0.36488088363377513,0.004400347176134869,0.6204191683178318,8.978206013581696e-4,6.774033259658935e-4,0.0017354199428901067,0.0038259484775406277,7.267898529977256e-4,0.001377524852381211,539,WE,Vol33,1904,WE_Vol33_1904_Issue7_010_LYDIA_D_ALDER.txt,WE_Vol33_1904_Issue7_010_LYDIA_D_ALDER.txt,Vol33,1904,WE
535,0.0035234315608442405,0.9667793752852119,0.0029687316706718207,0.007975867011598232,0.00139765885593732,0.0016847884380308726,0.0022112868953364185,0.009693378636952047,0.0027213654189595085,0.0010441162264579345,540,WE,Vol33,1904,WE_Vol33_1904_Issue7_011_SALT_LAKE_CITY_UTAH.txt,WE_Vol33_1904_Issue7_011_SALT_LAKE_CITY_UTAH.txt,Vol33,1904,WE
536,0.005286751459547749,0.9509856171703589,0.004373439651475261,0.011280832461908277,0.0022715482624976317,0.0026089462598464816,0.0033092767957620447,0.014121443522583292,0.004001469838690254,0.001760674577330005,541,WE,Vol33,1904,WE_Vol33_1904_Issue7_012_SALT_LAKE_CITY_UTAH_JANUARY_1905.txt,WE_Vol33_1904_Issue7_012_SALT_LAKE_CITY_UTAH_JANUARY_1905.txt,Vol33,1904,WE
537,0.0016719044784347169,0.0026678832151092163,0.06880141820620884,0.0037760503386077937,0.00806903477018932,3.6412893412197115e-4,0.004073894651758845,0.0011007829308746398,0.0855031949625316,0.8239717075121632,542,WE,Vol33,1904,WE_Vol33_1904_Issue7_013_THE_NEW_YEAR_1905.txt,WE_Vol33_1904_Issue7_013_THE_NEW_YEAR_1905.txt,Vol33,1904,WE
538,0.002490850751173073,0.01194963140553843,0.23288013066183894,0.013952456361706205,0.30775433927751134,0.001930870234174593,8.377709927082953e-4,0.4200832677294479,0.0014788170378705722,0.006641865548031014,543,WE,Vol33,1904,WE_Vol33_1904_Issue7_014_D_R_SOCIETY_MEETINGS.txt,WE_Vol33_1904_Issue7_014_D_R_SOCIETY_MEETINGS.txt,Vol33,1904,WE
539,0.0060457715217955375,0.02416181485742782,0.045527369433159944,0.2822892440581892,0.08045718322974911,0.0093786567441475,0.004203669417978142,0.5040941012053668,0.0010215305977099467,0.04282065893447597,544,WE,Vol33,1904,WE_Vol33_1904_Issue7_015_EDITORAL_NOTES.txt,WE_Vol33_1904_Issue7_015_EDITORAL_NOTES.txt,Vol33,1904,WE
540,0.0025150665488677315,0.007287334252309074,0.00706868434516903,0.07277239095762793,0.10313110182614262,0.5042679390013893,0.0018023964877379001,0.26786594354612936,5.383075200778462e-4,0.03275083551454933,545,WE,Vol33,1904,WE_Vol33_1904_Issue7_016_GENERAL_RELIEF_SOCIETY_CONFERENCE.txt,WE_Vol33_1904_Issue7_016_GENERAL_RELIEF_SOCIETY_CONFERENCE.txt,Vol33,1904,WE
541,0.07328937725758099,0.0013372593708708045,0.0019827163649014266,2.645396951562118e-4,0.28367854438925844,4.117469221836084e-4,0.001005677569618035,8.317480815439512e-4,0.6349161216671839,0.0022822686817021987,546,WE,Vol33,1904,WE_Vol33_1904_Issue7_017_MUSTY_LEAVES_BROWN_WITH_AGE.txt,WE_Vol33_1904_Issue7_017_MUSTY_LEAVES_BROWN_WITH_AGE.txt,Vol33,1904,WE
542,0.981438679493077,0.0028357717026013117,5.777337292303706e-4,3.972734290331606e-4,0.0034141464785360496,0.0022196443638735834,4.8340387457206747e-4,0.004193550197212474,0.0023595576733065594,0.002080239058557609,547,WE,Vol33,1904,WE_Vol33_1904_Issue7_018_OBITUARY.txt,WE_Vol33_1904_Issue7_018_OBITUARY.txt,Vol33,1904,WE
543,0.01013872883753293,0.9203082117995643,0.005898836021690989,0.013734863184071232,0.00377301943531124,0.0053233607040795656,0.004380478530471539,0.028837266036687636,0.004770830923742777,0.0028344045268479737,548,WE,Vol33,1904,WE_Vol33_1904_Issue7_019_MARY_P_W_FLETCHER.txt,WE_Vol33_1904_Issue7_019_MARY_P_W_FLETCHER.txt,Vol33,1904,WE
544,0.90442641571501,0.04753399558601898,0.002037050414968713,0.0017741183980187676,0.029571149663783,0.0014641154758338018,0.0011088197107620302,0.00489338290420684,0.004289865479807468,0.0029010866515901098,549,WE,Vol33,1904,WE_Vol33_1904_Issue7_020_ABBIE_CRAM_HAVEN.txt,WE_Vol33_1904_Issue7_020_ABBIE_CRAM_HAVEN.txt,Vol33,1904,WE
545,0.9597042187184394,0.0032485439855390185,2.754810897152393e-4,3.7928730795336215e-4,0.002929560844902245,0.021769609658233248,0.0012102522749832835,0.005128633778541426,0.0024712539415702828,0.0028831584001226384,550,WE,Vol33,1904,WE_Vol33_1904_Issue7_021_IN_MEMORIAM.txt,WE_Vol33_1904_Issue7_021_IN_MEMORIAM.txt,Vol33,1904,WE
546,0.014878080314741238,0.31127839549867464,0.009877706046615507,0.012590905241944542,0.012294863103474427,0.027864314594710584,0.003484391087201035,0.6004568144355642,0.0013877103248110694,0.005886819352262493,551,WE,Vol33,1904,WE_Vol33_1904_Issue7_022_ELEANOR_KIMBALL.txt,WE_Vol33_1904_Issue7_022_ELEANOR_KIMBALL.txt,Vol33,1904,WE
547,0.001320821731157086,0.0019987511937533398,1.65982842512848e-5,1.5705121814176467e-4,2.5221603996848115e-4,0.9856210247279356,8.539518342374172e-4,0.009069903023528,9.432788663885995e-5,6.153540603886742e-4,552,WE,Vol33,1904,WE_Vol33_1904_Issue7_023_BOX_ELDER.txt,WE_Vol33_1904_Issue7_023_BOX_ELDER.txt,Vol33,1904,WE
548,0.001853866673336467,0.0025749349732440223,0.0028513213201767835,0.002044274931195756,0.08379229996441093,0.0033547414127243673,0.44581178089294726,0.002399750217994087,0.0039101661391791505,0.45140686347479125,553,WE,Vol33,1904,WE_Vol33_1904_Issue7_024_THE_DOCTRINE_AND_COVENANTS.txt,WE_Vol33_1904_Issue7_024_THE_DOCTRINE_AND_COVENANTS.txt,Vol33,1904,WE
549,0.0030050942983946005,0.9709004470536016,0.0026076226135416953,0.007113134921626237,0.0011890899634527025,0.0014596770804617386,0.0019729160838171896,0.008465041664734664,0.0023995321016975733,8.874442186723169e-4,554,WE,Vol33,1904,WE_Vol33_1904_Issue7_025_R_K_THOMAS_DRY_GOODS_CO.txt,WE_Vol33_1904_Issue7_025_R_K_THOMAS_DRY_GOODS_CO.txt,Vol33,1904,WE
550,0.0024657058806633035,0.7264373614794991,0.001915534868595572,0.0034546430307263276,0.0014201645210010754,0.009738700975758468,7.720066146930446e-4,0.25289481429341915,2.3398413795540582e-4,6.670841976883836e-4,555,WE,Vol33,1904,WE_Vol33_1904_Issue7_026_RELIEF_SOCIETY_NOTICE.txt,WE_Vol33_1904_Issue7_026_RELIEF_SOCIETY_NOTICE.txt,Vol33,1904,WE
551,0.008100393288289317,0.36299388900691704,0.17575145619300758,0.13731436256559917,0.012328149326838515,0.007341329143069695,0.0049260653173151875,0.28001432206348903,0.004280588114637474,0.006949444980837344,556,WE,Vol33,1904,WE_Vol33_1904_Issue8_001_FRONT_MATTER.txt,WE_Vol33_1904_Issue8_001_FRONT_MATTER.txt,Vol33,1904,WE
552,0.00546704897327824,0.052988666337144524,0.09088399482105067,0.006437926976259941,0.007492943439840767,2.7891097020229675e-4,0.003999246873893842,0.0018823025908622788,0.8234422957137711,0.007126663303695948,557,WE,Vol33,1904,WE_Vol33_1904_Issue8_002_AMERICA_WASHINGTON.txt,WE_Vol33_1904_Issue8_002_AMERICA_WASHINGTON.txt,Vol33,1904,WE
553,0.004229622505763998,0.04350460441108634,0.0029796285721879283,0.0012022305680503087,0.0028621429690307214,4.0031806648391097e-4,0.002814681880970951,6.127637650765782e-4,0.9393780103929311,0.0020159968684181815,558,WE,Vol33,1904,WE_Vol33_1904_Issue8_003_ON_THE_DESERT.txt,WE_Vol33_1904_Issue8_003_ON_THE_DESERT.txt,Vol33,1904,WE
554,5.892479093787073e-4,0.0026983939951162783,0.16657025394072383,0.044235897655169186,0.7327844113692619,1.827537256598251e-5,3.7212029936151283e-4,7.357196397899133e-4,0.05071971230190503,0.0012759675167277466,559,WE,Vol33,1904,WE_Vol33_1904_Issue8_004_GRACE_GRANTS_TRIP_THROUGH_FOREIGN.txt,WE_Vol33_1904_Issue8_004_GRACE_GRANTS_TRIP_THROUGH_FOREIGN.txt,Vol33,1904,WE
555,0.002269439579202476,0.06121669266717496,0.002555403063648912,0.0024996207585639093,0.0022184686042622955,0.0065104070058268045,2.845219979842175e-4,0.9216509820940044,4.958202925574059e-5,7.448822000766891e-4,560,WE,Vol33,1904,WE_Vol33_1904_Issue8_005_PROGRAM_FOR_UTAH_SOCIETY_DAUGH.txt,WE_Vol33_1904_Issue8_005_PROGRAM_FOR_UTAH_SOCIETY_DAUGH.txt,Vol33,1904,WE
556,0.0019472154136279877,0.02795215399875779,0.0012493275844654558,0.0013288577976131345,0.0019468865844543362,0.009523566163557854,2.0266513546137845e-4,0.9552517657853724,2.7237998004124058e-5,5.703235386852242e-4,561,WE,Vol33,1904,WE_Vol33_1904_Issue8_006_RELIEF_SOCIETY_ORGANIZED.txt,WE_Vol33_1904_Issue8_006_RELIEF_SOCIETY_ORGANIZED.txt,Vol33,1904,WE
557,0.0016023715756441873,0.07758506436075271,0.02735563717378981,0.8366912169729571,0.005316780084751361,0.0014835868330644747,0.03354570038675155,0.007334937514377661,0.002728609264650507,0.006356095833260399,562,WE,Vol33,1904,WE_Vol33_1904_Issue8_007_RICHARD_D_ANDREWS.txt,WE_Vol33_1904_Issue8_007_RICHARD_D_ANDREWS.txt,Vol33,1904,WE
558,0.002292343612470409,0.005274512185375481,0.38273253485164843,0.004279296665506138,0.007193550670829525,4.965769652632769e-5,0.0015011833447311257,8.676080030787998e-4,0.5900481428673221,0.005761170102511307,563,WE,Vol33,1904,WE_Vol33_1904_Issue8_008_BETSY_ROSS_AND_THE_FLAG.txt,WE_Vol33_1904_Issue8_008_BETSY_ROSS_AND_THE_FLAG.txt,Vol33,1904,WE
559,0.002895319425615854,0.07030812352656739,0.23972482821967253,0.0819025424708541,0.011541072544817291,0.00357879977329996,0.0011339362400916142,0.5828636698454446,6.977823605689084e-4,0.0053539255930674,564,WE,Vol33,1904,WE_Vol33_1904_Issue8_009_D_R_S_HONOR_WASHINGTON_S_BIRTHDAY.txt,WE_Vol33_1904_Issue8_009_D_R_S_HONOR_WASHINGTON_S_BIRTHDAY.txt,Vol33,1904,WE
560,0.004166373486682372,0.37134727352087815,0.003439522726828071,0.004871195224084351,0.0029668931265973237,0.015910129246813023,0.0010105685322884964,0.5946088793117289,2.5625192313185225e-4,0.0014229129009670303,565,WE,Vol33,1904,WE_Vol33_1904_Issue8_010_RELIEF_SOCIETY_NOTICE.txt,WE_Vol33_1904_Issue8_010_RELIEF_SOCIETY_NOTICE.txt,Vol33,1904,WE
561,0.003961149129437986,0.004737870819720828,0.23236170617148344,0.0035402865055439393,0.2691609663831223,1.103997647578478e-4,0.001014894723337432,0.002514472975764953,0.4767613413045831,0.005836912222248337,566,WE,Vol33,1904,WE_Vol33_1904_Issue8_011_TODENFEST.txt,WE_Vol33_1904_Issue8_011_TODENFEST.txt,Vol33,1904,WE
562,0.0038987155733782044,0.12025102737141317,0.01652520827716165,0.6001010906694131,0.219455411334839,0.0020068412000269703,0.011052970479227466,0.009689034215557021,0.0074465566334269845,0.009573144245556591,567,WE,Vol33,1904,WE_Vol33_1904_Issue8_012_LYDIA_D_ALDER.txt,WE_Vol33_1904_Issue8_012_LYDIA_D_ALDER.txt,Vol33,1904,WE
563,9.816247793479626e-4,0.467328466149019,0.003884829670780648,0.5195502276616089,7.582334395301622e-4,6.033408907893719e-4,0.0015574465112623904,0.003527970032894394,6.855979302651358e-4,0.0011222629345021308,568,WE,Vol33,1904,WE_Vol33_1904_Issue8_013_60_WOMAN_S_EXPONENT.txt,WE_Vol33_1904_Issue8_013_60_WOMAN_S_EXPONENT.txt,Vol33,1904,WE
564,0.005286751459547749,0.9509856171703589,0.004373439651475261,0.011280832461908277,0.0022715482624976317,0.0026089462598464816,0.0033092767957620447,0.014121443522583292,0.004001469838690254,0.001760674577330005,569,WE,Vol33,1904,WE_Vol33_1904_Issue8_014_SALT_LAKE_CITY_UTAH_FEBRUARY_1905.txt,WE_Vol33_1904_Issue8_014_SALT_LAKE_CITY_UTAH_FEBRUARY_1905.txt,Vol33,1904,WE
565,0.016762466357646423,0.007582057897802361,0.013843860402995357,0.0012385464330728147,0.6330509033901361,0.0029333971797915557,7.769489262890339e-4,0.2968973029648192,0.023032212887866013,0.0038823035595813246,570,WE,Vol33,1904,WE_Vol33_1904_Issue8_015_A_GOLDEN_WEDDING.txt,WE_Vol33_1904_Issue8_015_A_GOLDEN_WEDDING.txt,Vol33,1904,WE
566,0.17210130146580105,0.007423169081735431,0.00822841349090612,0.0016425431062102648,0.1266872769460872,0.03238749899671993,0.1235157702769965,0.28795687182883556,0.12431449995489005,0.1157426548518181,571,WE,Vol33,1904,WE_Vol33_1904_Issue8_016_A_RELIEF_SOCIETY_SOCIAL.txt,WE_Vol33_1904_Issue8_016_A_RELIEF_SOCIETY_SOCIAL.txt,Vol33,1904,WE
567,0.00464982722945856,0.004294287026781073,0.005733861792438246,0.899327993765737,0.008248694244028413,0.0027364243442198352,0.020986406365947577,0.0026023088475327014,0.001634202980792054,0.04978599340306442,572,WE,Vol33,1904,WE_Vol33_1904_Issue8_017_MISS_ANTHONY_AND_POLYGAMY.txt,WE_Vol33_1904_Issue8_017_MISS_ANTHONY_AND_POLYGAMY.txt,Vol33,1904,WE
568,0.0013068346339202089,8.365924721131757e-4,1.719557559951821e-5,1.4673509490510344e-4,3.0752446432717723e-4,0.9880450302221867,0.002299215897151118,0.00544485487061907,1.6621851176966892e-4,0.001429798257408333,573,WE,Vol33,1904,WE_Vol33_1904_Issue8_018_RELIEF_SOCIETY_REPORTS.txt,WE_Vol33_1904_Issue8_018_RELIEF_SOCIETY_REPORTS.txt,Vol33,1904,WE
569,1.8289520085148318e-4,0.0010374244617377126,1.1392087620664329e-4,4.1382174170844405e-4,2.5690201200048783e-4,6.898871768070981e-4,0.9944840517999136,1.7190767274684093e-4,0.0011696134677575151,0.001479575590270259,574,WE,Vol33,1904,WE_Vol33_1904_Issue8_019_MOTHERS_WORK.txt,WE_Vol33_1904_Issue8_019_MOTHERS_WORK.txt,Vol33,1904,WE
570,0.974855091500119,0.0038957458747042994,4.2050142770095125e-4,3.9876946354733874e-4,0.0025820775043287063,0.006326816742726635,8.442898557624567e-4,0.006575756468933538,0.0020404143502562927,0.0020605368119205342,575,WE,Vol33,1904,WE_Vol33_1904_Issue8_020_IN_MEMORIAM.txt,WE_Vol33_1904_Issue8_020_IN_MEMORIAM.txt,Vol33,1904,WE
571,0.08731768344900712,0.004173364607806802,5.803184295951378e-4,4.1324084840851466e-4,0.004622750782291792,0.21089817386583323,0.0159738863001365,0.004163002514353605,0.6626026880986386,0.009254891103928306,576,WE,Vol33,1904,WE_Vol33_1904_Issue8_021_TO_THE_RELIEF_SOCIETY_SISTERS.txt,WE_Vol33_1904_Issue8_021_TO_THE_RELIEF_SOCIETY_SISTERS.txt,Vol33,1904,WE
572,0.006774435406384625,0.9372893711263555,0.0055041670410110755,0.013572631111380528,0.0030557328525055204,0.003541273043921192,0.004149943938944762,0.018859975791562768,0.004851346353182536,0.002401123334751243,577,WE,Vol33,1904,WE_Vol33_1904_Issue8_022_ANNIE_MALIN.txt,WE_Vol33_1904_Issue8_022_ANNIE_MALIN.txt,Vol33,1904,WE
573,0.003079486038243757,0.025008922168551124,0.14145282231432693,0.049307989667018444,0.1381218960243587,4.80210979856183e-4,0.2618216592617879,0.0018164040676060542,0.3656964918689665,0.013214117609284282,578,WE,Vol33,1904,WE_Vol33_1904_Issue8_023_MRS_GILMAN_ON_PURE_AIR.txt,WE_Vol33_1904_Issue8_023_MRS_GILMAN_ON_PURE_AIR.txt,Vol33,1904,WE
574,0.0025663435883210447,0.009219139681542072,0.6327949396717499,0.14147736225235863,0.009069745066008635,1.3722917975611193e-4,0.011112185187516513,0.0016291904353492649,0.1820571896406269,0.009936675296770558,579,WE,Vol33,1904,WE_Vol33_1904_Issue8_024_THE_STATUE_OF_MISS_WILLARD.txt,WE_Vol33_1904_Issue8_024_THE_STATUE_OF_MISS_WILLARD.txt,Vol33,1904,WE
575,0.0011327768555275475,0.9886855856005603,9.860088088090356e-4,0.002971921784143908,3.6738776499386204e-4,5.224965074520265e-4,7.535898033820008e-4,0.003403794184892094,9.260386569459224e-4,2.504000332927042e-4,580,WE,Vol33,1904,WE_Vol33_1904_Issue8_025_R_K_THOMAS_DRY_GOODS_CO.txt,WE_Vol33_1904_Issue8_025_R_K_THOMAS_DRY_GOODS_CO.txt,Vol33,1904,WE
576,5.507339139083025e-4,0.014354590241299382,0.005235480855908813,0.9713061460801756,0.0011248247440593367,3.8808384380727433e-4,0.0014125990946416004,0.001615088047581887,4.748331945951343e-4,0.003537619984022914,581,WE,Vol33,1904,WE_Vol33_1904_Issue8_026_ADVANCED_RUSSIA.txt,WE_Vol33_1904_Issue8_026_ADVANCED_RUSSIA.txt,Vol33,1904,WE
577,0.0052884516478975685,0.03410674615647454,6.082078101291021e-4,0.0030858080915165042,0.0031019391887639096,0.8579004795246135,0.008713582800982568,0.07942264375292063,0.0011179700920246017,0.006654170934677014,582,WE,Vol33,1904,WE_Vol33_1904_Issue8_027_MARICOPA_STAKE.txt,WE_Vol33_1904_Issue8_027_MARICOPA_STAKE.txt,Vol33,1904,WE
578,0.0014352365770219078,0.026587336661042682,0.11268251514122533,0.5473282234009599,0.00862265248117734,0.001047903022367267,0.20404442241452406,0.003097364415966661,0.004850994592407248,0.09030335129330765,583,WE,Vol33,1904,WE_Vol33_1904_Issue8_028_ANNIE_E_FULLER_SECT.txt,WE_Vol33_1904_Issue8_028_ANNIE_E_FULLER_SECT.txt,Vol33,1904,WE
579,0.009741099403184392,0.5524719591208139,0.004319027054920341,0.0077860403512976,0.004091497203719945,0.0214313162795898,0.0018315132774761886,0.395566176096596,6.442639615419638e-4,0.0021171072508595658,584,WE,Vol33,1904,WE_Vol33_1904_Issue9_001_FRONT_MATTER.txt,WE_Vol33_1904_Issue9_001_FRONT_MATTER.txt,Vol33,1904,WE
580,0.010156019708043907,0.005575222718109495,0.002265149767997629,0.0014002701849896817,0.0059485233303693845,0.0021942719428444547,0.21373502023808347,6.477482996983636e-4,0.7449191464837454,0.013158627326118543,585,WE,Vol33,1904,WE_Vol33_1904_Issue9_002_WOMAN.txt,WE_Vol33_1904_Issue9_002_WOMAN.txt,Vol33,1904,WE
581,0.02716626359882665,0.004319315342652569,0.002338278352657641,5.641810788213592e-4,0.005760669993806097,7.349325499256909e-4,0.0036972764342990223,5.69190113916824e-4,0.9499258039953759,0.004924088539718359,586,WE,Vol33,1904,WE_Vol33_1904_Issue9_003_TO_E_B_W.txt,WE_Vol33_1904_Issue9_003_TO_E_B_W.txt,Vol33,1904,WE
582,0.0986369573622576,0.009856455417304942,4.713852139724237e-4,8.547720770872306e-4,0.8414062246096871,0.029320606055610186,0.007688184363858955,0.00437615587432502,0.0026550060683582957,0.004734252957538409,588,WE,Vol33,1904,WE_Vol33_1904_Issue9_005_BIOGRAPHICAL_SKETCH.txt,WE_Vol33_1904_Issue9_005_BIOGRAPHICAL_SKETCH.txt,Vol33,1904,WE
583,3.764946819458715e-4,0.0051074150328786865,0.0028085761911123114,0.9846082115639885,9.456925205150812e-4,5.824680737969404e-4,0.0010111490730830004,0.0025817010670613084,1.384366130373582e-4,0.0018398551825815372,590,WE,Vol33,1904,WE_Vol33_1904_Issue9_007_CALL_FOR_THE_FIFTH_TRIENNIAL_SES.txt,WE_Vol33_1904_Issue9_007_CALL_FOR_THE_FIFTH_TRIENNIAL_SES.txt,Vol33,1904,WE
584,0.014621669386403096,0.01721969784432287,0.015011219595901515,0.005784577674733594,0.17951109387202546,0.0037455423497608936,0.09991429128924181,0.0035235493788718635,0.6274610151496824,0.033207343459056134,591,WE,Vol33,1904,WE_Vol33_1904_Issue9_008_A_MISSIONARY_S_LETTER.txt,WE_Vol33_1904_Issue9_008_A_MISSIONARY_S_LETTER.txt,Vol33,1904,WE
585,0.04838834334226961,0.13568901057899588,0.21916885852478624,0.006644193588466392,0.0316922226604311,0.004377254834795057,0.00107391512191187,0.5426381920365319,0.005489810795709126,0.004838198516103046,592,WE,Vol33,1904,WE_Vol33_1904_Issue9_009_A_BIRTHDAY_CELEBRATION.txt,WE_Vol33_1904_Issue9_009_A_BIRTHDAY_CELEBRATION.txt,Vol33,1904,WE
586,0.007471490896711171,0.9296788044048663,0.005895231793691433,0.014156013130737468,0.0034030169928761307,0.004177552213674735,0.004316403117362479,0.02353755368230337,0.004743154476636731,0.0026207792911401577,593,WE,Vol33,1904,WE_Vol33_1904_Issue9_010_MARIA_FRANCIS.txt,WE_Vol33_1904_Issue9_010_MARIA_FRANCIS.txt,Vol33,1904,WE
587,5.544357134061517e-4,0.0013869109972824195,1.6251424063053053e-4,4.8689987648981205e-4,5.740931958060523e-4,0.0023997064953253737,0.9892365780951082,3.841605397598062e-4,0.002209299212921486,0.002605401633270422,594,WE,Vol33,1904,WE_Vol33_1904_Issue9_011_NEBO_STAKE_1905.txt,WE_Vol33_1904_Issue9_011_NEBO_STAKE_1905.txt,Vol33,1904,WE
588,0.0010523131211895168,0.3976245637927641,0.00422564833808365,0.5877898202046622,8.652822284114207e-4,6.996385688614259e-4,0.0017497244583639098,0.003977097816306769,7.043760528094647e-4,0.0013115354185475401,595,WE,Vol33,1904,WE_Vol33_1904_Issue9_012_HATTIE_WRIDE_COR_SEC.txt,WE_Vol33_1904_Issue9_012_HATTIE_WRIDE_COR_SEC.txt,Vol33,1904,WE
589,0.0030497944087988717,0.9711100793047786,0.0025800165759121622,0.007023790088610785,0.0011749184550584023,0.0014423840841402062,0.0019141955000986956,0.008469510247223366,0.002369641863324878,8.656694720536943e-4,596,WE,Vol33,1904,WE_Vol33_1904_Issue9_013_SALT_LAKE_CITY_UTAH.txt,WE_Vol33_1904_Issue9_013_SALT_LAKE_CITY_UTAH.txt,Vol33,1904,WE
590,0.0054936442233736275,0.013235698313948161,0.013509731825181049,0.02716202523882567,0.014840587539349864,0.012802966426474086,0.0028508489952310265,0.3169637873021456,6.814655057784352e-4,0.5924592446296926,597,WE,Vol33,1904,WE_Vol33_1904_Issue9_014_MARCH_SEVENTEEN.txt,WE_Vol33_1904_Issue9_014_MARCH_SEVENTEEN.txt,Vol33,1904,WE
591,0.0031051962979747934,0.09532424877777367,0.001948664201244854,0.0030942322343067157,0.0024668553237681004,0.02648441554749555,6.584022505257971e-4,0.8655982578004527,9.178264581975374e-5,0.0012279449206376394,598,WE,Vol33,1904,WE_Vol33_1904_Issue9_015_GENERAL_CONFERENCE_RELIEF_SOCIETY.txt,WE_Vol33_1904_Issue9_015_GENERAL_CONFERENCE_RELIEF_SOCIETY.txt,Vol33,1904,WE
592,0.003008619896356707,6.71285076557697e-4,0.0013182014420349696,9.707057241340207e-4,0.0025158387008860834,0.003852532754702616,0.22162613227708572,6.18104715598804e-4,0.0300102759919317,0.7354083034207117,599,WE,Vol33,1904,WE_Vol33_1904_Issue9_016_IMPORTANT_PERIOD_OF_TIME.txt,WE_Vol33_1904_Issue9_016_IMPORTANT_PERIOD_OF_TIME.txt,Vol33,1904,WE
593,0.09620321387042913,0.007853968934168797,0.029857096484024057,0.002888431723744729,0.10206408923257526,0.3153973333230388,0.002795994097526438,0.4022755019855853,0.00344759873932832,0.03721677160957905,600,WE,Vol33,1904,WE_Vol33_1904_Issue9_017_TESTIMONIAL_TO_SISTER_C_S_WILLIAMS.txt,WE_Vol33_1904_Issue9_017_TESTIMONIAL_TO_SISTER_C_S_WILLIAMS.txt,Vol33,1904,WE
