docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
185,1.264776887508404e-4,2.2663436650775717e-4,4.0850649968807135e-4,3.643208113362233e-4,0.0020045997987249865,0.9875466938335846,7.363532624664498e-4,0.0010855484627885494,6.469673082106594e-4,1.0297142036086396e-4,4.6783925573608975e-4,1.7713037989601556e-4,3.4536579821448316e-4,1.4068938413258874e-4,2.0573568923649648e-4,1.8975203317928138e-4,2.8423626126131444e-4,8.957429818050502e-4,0.003919714640603173,1.2472012351715008e-4,187,May,Vol10,1923,May_Vol10_00_CONTENTS.txt,May_Vol10_00_CONTENTS.txt,Vol10,1923,May
186,0.0030895827842860346,0.0014581036081924743,0.006477716863902257,0.0023576665204538237,0.5275731131425879,0.26644728031203024,0.04347314299733133,0.005944257574030663,0.058655158442491716,0.0028636907407213947,0.007544987227474725,0.0012251345085035142,0.02005193341103711,0.003088618712130344,0.027385290342170722,0.0010425025865386408,0.00197910622580677,0.004729834836885982,0.012337221286993579,0.0022756578764304984,188,May,Vol10,1923,May_Vol10_01_Frontispiece_The_Mother_Frontispiece.txt,May_Vol10_01_Frontispiece_The_Mother_Frontispiece.txt,Vol10,1923,May
187,0.0015034091661321268,3.1533195609512345e-4,0.0027416249921112263,7.574451045689034e-4,0.5579428524745944,0.0034976752661088966,0.33032937692093006,7.055505471933578e-4,0.006394350458561059,0.004242869291584891,0.001086975975155579,2.5817811960992425e-4,0.004658714077927765,0.0039711435452591416,0.07864069053137276,1.1872113158539565e-4,4.2302742111852815e-4,0.0010679939431494146,7.74120654760107e-4,5.699484221814009e-4,189,May,Vol10,1923,May_Vol10_02_Article_The_Mocking_Bird_Annie_Pike_Greenwood.txt,May_Vol10_02_Article_The_Mocking_Bird_Annie_Pike_Greenwood.txt,Vol10,1923,May
188,1.8976416170457102e-4,2.55558844197483e-4,0.002022763030142539,2.433715241057115e-4,0.6438913115907198,0.0012193840713997492,0.0018531577324853044,1.7311344011660356e-4,0.006118424670824942,0.0010910689254803015,3.570434632251916e-4,1.2462786296452724e-4,0.0029633444919963336,0.0018496199454239362,0.33609951667103943,7.44430886812584e-5,3.382962366150097e-4,2.926290028164252e-4,6.11618558861899e-4,2.3094268719933703e-4,190,May,Vol10,1923,May_Vol10_03_Article_A_Mother's_Love_M._L._White.txt,May_Vol10_03_Article_A_Mother's_Love_M._L._White.txt,Vol10,1923,May
189,0.0020621679059856634,0.14321652754549147,0.0893856277639051,0.026084168113666813,0.1866827857635266,9.77881974395193e-4,0.13589861026510205,3.226087443471309e-4,0.004644974190492712,0.01917849774918773,0.0015277424685124202,6.474154185775292e-4,0.05239679782422833,0.003310096689514515,0.32678798838349177,7.973913490303901e-4,0.00287846016329277,6.444672139554878e-4,0.0019660068481834134,5.897836251131975e-4,191,May,Vol10,1923,"May_Vol10_04_Article_The_Mother,_By_James_MacNeil_Whistler_Henry_Turner_Bailey.txt","May_Vol10_04_Article_The_Mother,_By_James_MacNeil_Whistler_Henry_Turner_Bailey.txt",Vol10,1923,May
190,0.0010355949397866432,3.3741043272899485e-4,0.0012323953766094047,3.31372273806959e-4,0.6736360012100931,0.001212156992821963,0.001565696819559556,5.602720908219157e-4,0.19605065827201676,6.192968575177934e-4,0.0019663267118507494,2.040918455925515e-4,0.10701487054483208,1.9497747602674812e-4,0.009891341323934107,2.319251269515011e-4,3.4514220744061633e-4,1.8463177674206413e-4,0.002588620787617736,7.972169332491379e-4,192,May,Vol10,1923,May_Vol10_05_Article_Mother_Claire_Stewart_Boyer.txt,May_Vol10_05_Article_Mother_Claire_Stewart_Boyer.txt,Vol10,1923,May
191,0.0025634061299792824,0.0057825985640446425,0.23613454001482254,0.11438090909675047,0.001106201528467212,1.8646376110215178e-4,0.004714750397049174,4.1771284256935455e-4,0.007361785568546261,0.08298276219932238,0.0076920346934436865,0.0011557722134576851,0.07392664989125708,0.0017838999456745973,0.33259246363569517,0.059512736169864945,0.0632414973742217,0.0028445176083716772,0.0014495329077893982,1.6976545757055425e-4,193,May,Vol10,1923,May_Vol10_06_Article_Mothers_Alice_Louise_Reynolds.txt,May_Vol10_06_Article_Mothers_Alice_Louise_Reynolds.txt,Vol10,1923,May
192,9.773825625467357e-4,9.9231587496526e-4,0.00733069648591962,0.0012920845679128478,0.5422870494452938,0.003369836451482596,0.00493591329295381,7.014548696537835e-4,0.02497831333253827,0.003466063740885976,0.002082522613769302,5.649039041293578e-4,0.02188114999560813,0.004269315903131517,0.3746883466915917,5.315206267585624e-4,0.0013898506407147588,0.0011804170336342694,0.002270744087013969,8.101178794955487e-4,194,May,Vol10,1923,"May_Vol10_07_Article_To_Father_and_Mother_Myron_E._Crandall,_Jr..txt","May_Vol10_07_Article_To_Father_and_Mother_Myron_E._Crandall,_Jr..txt",Vol10,1923,May
193,2.613028933725408e-5,3.3153468043786554e-5,4.0468059778066886e-4,5.2864363134166814e-5,7.585999661367612e-4,1.209675799603804e-5,2.5695304027258494e-4,1.793292325083787e-5,2.535344021849186e-4,0.0010899736503222131,8.236984034076945e-5,2.3782524804840085e-4,2.823244839808266e-4,0.09188685109224579,0.9039265429850031,1.5774646375935143e-4,2.4331177156078105e-4,2.2740834987164643e-4,2.0975574813396017e-5,2.872473191740999e-5,195,May,Vol10,1923,May_Vol10_08_Article_Her_Daughter's_Friend_Elsie_Talmage_Brandley.txt,May_Vol10_08_Article_Her_Daughter's_Friend_Elsie_Talmage_Brandley.txt,Vol10,1923,May
194,0.0011296038242733703,3.1056148443607117e-4,0.007721541471794655,0.001509784657548966,0.009686550214855661,3.723408502207756e-4,0.037009548748442325,2.1541904578003398e-4,0.02856410766177191,0.003484504802616861,0.001794339944767058,2.864280543190411e-4,0.029479065570282303,0.0017070649893443997,0.8734492971513393,8.09631986020358e-4,8.284186358070254e-4,9.540322484651493e-4,2.888910822899448e-4,3.9886757562449324e-4,196,May,Vol10,1923,May_Vol10_09_Article_Aunt_Sally's_Criticism_of_Mothers'_Day_Joseph_H._Dean.txt,May_Vol10_09_Article_Aunt_Sally's_Criticism_of_Mothers'_Day_Joseph_H._Dean.txt,Vol10,1923,May
195,1.2054794552394807e-4,1.2417318387258544e-4,3.515333234189977e-4,1.0763098099010023e-4,0.10585943396159028,6.251481155419335e-5,2.9543412712324066e-4,3.457379913115448e-5,0.0023833291362584078,0.0012536434831660359,1.145520596097806e-4,1.2290053432873643e-4,0.045478330631510404,0.0016461894569703367,0.8416470037697663,9.352624021571635e-5,1.2431091122638063e-4,4.499823457030953e-5,3.310389135812437e-5,1.0226951781517443e-4,197,May,Vol10,1923,May_Vol10_10_Article_Love's_Alchemy_Coral_J._Black.txt,May_Vol10_10_Article_Love's_Alchemy_Coral_J._Black.txt,Vol10,1923,May
196,2.1383285118686824e-5,1.2069803151634975e-5,3.786993551197424e-5,1.5730371063473913e-5,8.582418501473759e-5,1.4593052899102356e-5,7.889512334384193e-5,7.32130852616974e-5,1.4558361664199838e-5,3.5381176988868627e-4,7.44939999187306e-5,4.454702383485637e-4,3.3070967485228535e-5,0.9979095964981781,3.7764992468805256e-4,9.833317154698772e-5,1.1571664631615186e-4,1.6689208260838893e-4,5.843774683733499e-5,1.238975115363606e-5,198,May,Vol10,1923,May_Vol10_11_Of_Interest_Of_Interest_to_Women_Lalene_H._Hart.txt,May_Vol10_11_Of_Interest_Of_Interest_to_Women_Lalene_H._Hart.txt,Vol10,1923,May
197,4.5325188647352176e-4,9.024301706175347e-5,0.0052661104220143706,0.006881906886010517,0.00111128915613527,0.09351079442245708,0.032053590348139746,6.51786674271833e-4,0.004037172909545862,6.119323592018647e-4,0.8299315713371684,1.1325146713198163e-4,0.0016865221271198409,5.386627591239746e-4,2.9694797562926844e-4,0.0015369979686958076,5.852478688159755e-4,0.00925841705901056,0.011167419914505112,2.1688344148642046e-4,199,May,Vol10,1923,May_Vol10_12_Article_Presidents'_Day.txt,May_Vol10_12_Article_Presidents'_Day.txt,Vol10,1923,May
198,9.123984141992729e-4,9.782818586536882e-4,0.012123590192937198,0.17066386311052703,0.056351524720450935,0.016379932204370645,0.10265487079063305,0.0015296771470415037,0.030438039844390488,0.00586826071081846,0.05840639827413408,6.983919438432985e-4,0.03536887940668606,0.0040336897541805704,0.438400277412072,0.005316796872093196,0.003657415920485552,0.051025227708710985,0.0037103323831845568,0.0014821513305873653,200,May,Vol10,1923,May_Vol10_13_Article_Aunt_Em's_Birthday.txt,May_Vol10_13_Article_Aunt_Em's_Birthday.txt,Vol10,1923,May
199,4.024062622165346e-4,0.0029102865872664015,3.8704516964236215e-4,0.05976076292108282,1.6570595032283373e-4,2.3844676456968088e-4,5.120568196920649e-4,8.090050293731218e-4,1.6312208679160483e-4,0.004320587027975863,7.715474281581216e-4,0.7282322138882465,0.0014126289854870665,0.17443937432793566,9.866129944936445e-4,0.005255063536827802,0.01650334375220067,0.0017992789658183694,7.000138206410678e-4,2.3049768125740268e-4,201,May,Vol10,1923,May_Vol10_15_Article_What_Is_a_Vitamine_Fred_W._Merrill.txt,May_Vol10_15_Article_What_Is_a_Vitamine_Fred_W._Merrill.txt,Vol10,1923,May
200,0.008104761445775046,3.589815240894867e-4,8.627132522839008e-4,3.1126780924187766e-4,0.009844117457727545,2.8073466759781843e-4,0.029938610751902135,0.002137283348202023,0.8099653970136156,0.0026116088481460994,0.00276685902844132,0.014070482570690374,0.09213375889749116,0.015133397797114666,0.0044110822184816375,0.002213562539561036,0.001170100514384684,6.057828646111605e-4,0.0014935111762403692,0.001585986274401776,202,May,Vol10,1923,May_Vol10_16_Article_Tobacco_Dr._Thomas_L._Martin.txt,May_Vol10_16_Article_Tobacco_Dr._Thomas_L._Martin.txt,Vol10,1923,May
201,0.0022698075056475767,0.010528135579979121,0.24876302549535267,0.1081869034432695,0.004502123001280531,0.001039334118892492,0.1115055689522453,2.9769779163365574e-4,0.21285319896271326,0.0013341663916493717,0.03555180435377678,3.8664048977823153e-4,0.03877248193664861,7.656736597495019e-4,0.08924694463154394,0.0039048529468759187,0.004227201317222978,0.12317977016719664,0.0011414683371577376,0.0015432009173862971,203,May,Vol10,1923,May_Vol10_17_Article_In_Memoriam.txt,May_Vol10_17_Article_In_Memoriam.txt,Vol10,1923,May
202,0.002632854831007097,9.157082422721366e-4,6.749170847331347e-4,0.003182046884367439,0.0034440019475696667,3.9542218237996815e-4,0.0015003810954305962,0.0011011211038188154,0.017447754082643274,0.00587884944440049,0.0051219731756046594,0.001515749628419889,0.9428649068128596,6.091985036443473e-4,0.003335459155233344,0.005737868205968515,0.0013542915052893692,5.539840560203743e-4,0.0011831088688486616,5.504031894883913e-4,204,May,Vol10,1923,May_Vol10_18_Article_Teachers'_Topic_for_July.txt,May_Vol10_18_Article_Teachers'_Topic_for_July.txt,Vol10,1923,May
203,0.0011280535722067327,0.0010725247392328902,0.05428013445443252,0.3350009489730398,0.0035070396531808505,8.113376704918303e-4,0.003670055254428224,0.0011836316873263988,0.06975322358487583,0.00528456659334879,0.05902932283419815,3.5312715747670996e-4,0.291491811554802,1.4990089976964552e-4,0.0075233554498617995,0.023723162654029167,0.00130746354359055,0.0028604724468254393,0.1373963563359631,4.735109409197371e-4,205,May,Vol10,1923,May_Vol10_19_Article_Mary_Schenck_Woolman.txt,May_Vol10_19_Article_Mary_Schenck_Woolman.txt,Vol10,1923,May
204,1.525308548799421e-6,2.2020242191158717e-6,2.4986641880517246e-4,2.891684571745565e-4,1.1391897599761918e-5,1.3126176433457472e-4,1.2140024249222417e-4,8.590217020287238e-5,7.488354718562829e-5,2.1754252756005933e-5,7.475190849295847e-4,2.0166377698230662e-5,1.596292293959827e-5,1.347105348763008e-4,6.334615583383753e-5,2.2744572184406385e-4,1.768433357160805e-4,0.9973552637758242,2.459087778229127e-4,2.3477229196400458e-5,206,May,Vol10,1923,May_Vol10_21_Notes_from_Field_Notes_From_the_Field_Amy_Brown_Lyman.txt,May_Vol10_21_Notes_from_Field_Notes_From_the_Field_Amy_Brown_Lyman.txt,Vol10,1923,May
205,4.017755486036113e-5,3.836421872042531e-6,2.9837242351815542e-5,3.558925121819598e-5,1.6212314884924797e-4,3.128891542378715e-4,2.033774233964548e-4,0.9688872271633526,6.523841093015541e-5,5.15477467443918e-4,5.695929075547248e-5,5.38936175075592e-4,1.2452139918534553e-4,0.0275136207075176,1.081109439311393e-4,3.344615048891768e-4,3.890350944156905e-5,3.4607323249868113e-4,6.596145103393321e-4,2.3025487853200024e-5,207,May,Vol10,1923,May_Vol10_Misc.txt,May_Vol10_Misc.txt,Vol10,1923,May
206,9.309816872587607e-5,1.7378891930067201e-4,0.006365158267097615,0.006865622709108536,0.00108379070103946,0.007386072136048104,0.0026134320530024025,0.004555804511794911,0.003365844096835252,0.0013026452928056925,0.020744926296318952,7.395772173414315e-4,8.148665243592077e-4,0.002903120017949439,0.0013068426641481862,0.00513428966011903,0.0037671665784178403,0.7776166994849455,0.15251916664616869,6.480880544730214e-4,208,November,Vol10,1923,November_Vol10_00_BOARD.txt,November_Vol10_00_BOARD.txt,Vol10,1923,November
207,0.0014889858189780921,0.054680026252742035,0.001302988316528488,0.004122186667396163,0.003163701685484823,0.86519025823946,0.0021189570257083737,0.0032214536719326033,0.003584414267135714,0.0013931389566005786,0.0024443615018588764,0.0027245735224672766,0.007615308386654808,9.508666736151631e-4,0.0019049371867459833,0.026722084852341243,0.0031899402048246673,0.0030225917744179597,0.010249630836593415,9.095941585133946e-4,209,November,Vol10,1923,November_Vol10_00_CONTENTS.txt,November_Vol10_00_CONTENTS.txt,Vol10,1923,November
208,0.001146414911657121,3.2821192136969096e-4,0.001627088193784077,7.955480041232256e-4,0.8484995647106215,0.007221569411493921,0.00971253819507882,0.06939351223320021,0.004028838747241365,0.0024220480686992112,0.0012243212960527685,0.0015615069108306354,0.0036875529390062683,0.036229142388054816,0.005319360291344125,3.914835522331016e-4,6.381451319897975e-4,0.0016699484363997773,0.003447763220065442,6.554414367537808e-4,210,November,Vol10,1923,November_Vol10_01_Frontispiece_Harvest_Home_Frontispiece.txt,November_Vol10_01_Frontispiece_Harvest_Home_Frontispiece.txt,Vol10,1923,November
209,6.989024562000423e-4,0.6746900195398176,5.622864027083078e-4,0.0012612190193591383,8.936063875945657e-4,4.820327881656456e-4,4.691259493628071e-4,3.8822346629986167e-4,0.08910353403318265,7.7086259265013e-4,0.01229267579110488,0.005987512458198926,0.11495592082164986,1.2255821994264872e-4,3.463526845452265e-4,0.03397488412579241,8.588617738088948e-4,2.66609426701663e-4,0.06090794768497771,9.668643779373181e-4,212,November,Vol10,1923,November_Vol10_05_Article_Pasteur's_Contribution_to_the_Relief_of_Human_Suffering_Dr._.txt,November_Vol10_05_Article_Pasteur's_Contribution_to_the_Relief_of_Human_Suffering_Dr._.txt,Vol10,1923,November
210,2.46947425015879e-4,3.373323332558829e-4,0.0014085263209527893,4.3248186185368707e-4,0.9290604713680239,0.004107299268127743,0.0014073212352561297,0.003037548649223248,0.005325296818126124,0.0013075665237120497,9.652217894613208e-4,3.0824970381058487e-4,0.002464893074940351,0.001950225154030803,0.006547172204414899,1.4263902870765297e-4,4.035548063742952e-4,4.8778103370508366e-4,0.03964659363789857,4.1287776310892487e-4,213,November,Vol10,1923,November_Vol10_07_Poetry_Moonlight_on_the_Lake_(Poem)_Ida_R._Alldredge.txt,November_Vol10_07_Poetry_Moonlight_on_the_Lake_(Poem)_Ida_R._Alldredge.txt,Vol10,1923,November
211,2.2631425210615762e-5,1.9176990640928736e-05,2.1146131492408613e-4,5.0497221822208105e-5,3.833939958170773e-4,6.236917508196203e-6,1.7255406514118092e-4,2.318807900553282e-5,1.4565762593500575e-4,0.018735676129078234,7.142365691263017e-5,2.0559247948908165e-4,4.988175229322728e-4,0.02757813141911631,0.9513848179568516,2.173947054464323e-4,1.07091650516901e-4,1.2513718149186412e-4,2.7979905636397537e-5,1.3139756523436158e-5,214,November,Vol10,1923,November_Vol10_08_Article_Ruth's_Thanksgiving_Elsie_Talmage_Brandley.txt,November_Vol10_08_Article_Ruth's_Thanksgiving_Elsie_Talmage_Brandley.txt,Vol10,1923,November
212,3.1288379934123575e-4,8.478580237179192e-4,4.151056952699205e-4,0.005593438846660747,1.1270056078420582e-4,0.0016012535720320625,5.032335110566596e-4,0.008955536310960348,0.0023499438508871977,0.0033546005927833026,0.01210462732274842,0.0021433612502439222,0.0032288294188887573,0.001240827897146742,3.5936782072318904e-4,0.7996794505847878,0.0022076949413684897,0.006634933137765787,0.14811059831356935,2.4375454926442815e-4,215,November,Vol10,1923,November_Vol10_09_Article_Nurse_Aids'_Class.txt,November_Vol10_09_Article_Nurse_Aids'_Class.txt,Vol10,1923,November
213,2.6628573145127656e-4,1.2022047802482499e-4,0.058835708614988734,4.825142664575551e-4,0.00293443460629987,3.905274618614722e-5,8.211727498745316e-4,3.0854999920840206e-5,0.03428850844573005,5.618919311483224e-4,9.81574222783083e-4,6.190721377572732e-5,0.03549933089043725,4.205885219193807e-4,0.8636491132133568,2.523799044140049e-4,2.425506064748367e-4,2.897646800949084e-4,1.088897060403085e-4,1.1325647062125186e-4,216,November,Vol10,1923,November_Vol10_10_Article_Old_Man_Clegg.txt,November_Vol10_10_Article_Old_Man_Clegg.txt,Vol10,1923,November
214,0.0013448347939724059,0.0028583263752381795,5.547936388088024e-4,0.005246936320301875,0.001030299338872226,1.601871238617505e-4,0.0010288693825279578,0.0011219869604263718,0.005061980515585362,0.07120837633520763,0.0029365417015883876,0.016250179297410208,0.1372866738914518,0.014123462110759086,0.2110256310182939,0.5167462370894854,0.008904649801922777,0.0019672940390868528,7.577078895089716e-4,3.8503237569029083e-4,217,November,Vol10,1923,November_Vol10_11_Article_The_Reasons_for_the_Christmas_Seal.txt,November_Vol10_11_Article_The_Reasons_for_the_Christmas_Seal.txt,Vol10,1923,November
215,9.955988384264646e-4,0.0013882993916182534,8.799359667327178e-4,0.001200226692695791,0.13993004356147123,2.6396603793564185e-4,0.001973590014396893,1.1093273928286053e-4,0.011367209142883281,0.00997670376371077,6.222416463915306e-4,4.645683547146826e-4,0.258698773009354,0.0014221656457789776,0.525199318948199,5.659431868292344e-4,0.044194996905438766,2.6310813899843805e-4,2.3030226774912514e-4,2.520757473921472e-4,218,November,Vol10,1923,November_Vol10_12_Article_Jealousy_H._L._Johnston.txt,November_Vol10_12_Article_Jealousy_H._L._Johnston.txt,Vol10,1923,November
216,0.0011180036885248784,0.010228891792774275,8.63579251592017e-4,0.2121610596858854,1.6409808278793447e-4,3.0977746240755524e-4,7.881304734946821e-4,0.0012209530548691271,0.002762428175435045,0.0035740024902397665,0.0053643288382500594,0.005921040466965922,0.09083586749646139,6.88509451045231e-4,0.0018939562175999509,0.6512601467519522,0.005571455057814021,0.0035285467085868173,0.0014117794243819206,3.334454289313813e-4,219,November,Vol10,1923,"November_Vol10_13_Article_Something_to_Think_About_Heber_J._Sears,_M._D..txt","November_Vol10_13_Article_Something_to_Think_About_Heber_J._Sears,_M._D..txt",Vol10,1923,November
217,8.521866783908086e-4,1.3872480963482073e-4,5.561895905919818e-4,0.0028818303912862943,4.389539755711493e-4,4.5254537472267086e-4,0.0011159874729185168,0.005064389832391785,0.009160437030941146,0.006893948559772532,0.41051350228336,0.0012761094421305458,0.4757346978441498,0.0011674065819956172,4.5144991047252195e-4,0.07224646189404244,5.562375337567258e-4,0.0031306016799685435,0.007069501812383912,2.9883730151835384e-4,220,November,Vol10,1923,November_Vol10_14_Article_Ten_Reasons_Why_I_Should_Subscribe_for_the_Relief_Society_Ma.txt,November_Vol10_14_Article_Ten_Reasons_Why_I_Should_Subscribe_for_the_Relief_Society_Ma.txt,Vol10,1923,November
218,5.681822462745137e-4,0.8139465287232345,2.2091120270879375e-4,0.0024659184550233234,1.6515586211552025e-4,2.2597113358032095e-4,2.078705459868434e-4,1.8120774834571752e-4,2.8584527094280157e-4,0.0011185633151253776,4.73502075992187e-4,0.0027582694117133364,0.0021184672431902177,0.016749791895653773,8.01288378007527e-4,0.15460850134460974,0.0020214231141548267,4.217581828477575e-4,4.6367057350776164e-4,1.9717327698520453e-4,221,November,Vol10,1923,November_Vol10_15_Article_One_Hundred_Years_of_Teacher_Training_A._E._Winship.txt,November_Vol10_15_Article_One_Hundred_Years_of_Teacher_Training_A._E._Winship.txt,Vol10,1923,November
219,7.756515451946604e-5,4.5746915203538915e-5,6.610256466957106e-5,5.360320073863554e-5,1.7592168546255222e-4,3.4641729781035884e-5,1.8290281982286582e-4,2.133204285873263e-4,4.7338176945610616e-5,0.0023436856822713742,1.9472821519125148e-4,0.0030190899309584037,1.8721576699856258e-4,0.9911686869328084,8.963661950152508e-4,4.798781276847252e-4,2.835775875106675e-4,3.392104082128091e-4,1.5318608711624237e-4,3.723239050129897e-5,222,November,Vol10,1923,November_Vol10_16_Of_Interest_Of_Interest_to_Women_Lalene_H._Hart.txt,November_Vol10_16_Of_Interest_Of_Interest_to_Women_Lalene_H._Hart.txt,Vol10,1923,November
220,8.217777238002611e-4,1.2174719871424177e-4,0.06303123485250062,0.004563878989056794,9.390027922689664e-4,7.277493192072754e-4,0.04710651115840783,0.0014260185052507068,0.08921854301938123,4.835844839115306e-4,0.010114932350305774,2.142249264475586e-4,0.26793383122613235,1.9098153086503103e-4,0.0017685764934731827,0.0020558763690992736,7.449823134741529e-4,0.5063632460002259,0.001035079618944094,0.0011382211285328487,223,November,Vol10,1923,November_Vol10_17_Notes_from_Field_Notes_From_the_Field_Amy_Brown_Lyman.txt,November_Vol10_17_Notes_from_Field_Notes_From_the_Field_Amy_Brown_Lyman.txt,Vol10,1923,November
221,0.2739544785566355,0.0012189201574928203,9.488305859282534e-5,0.003406208075093064,1.7470326871028583e-4,0.0041177931749743065,8.513559913070088e-4,8.24220178072124e-4,0.0016592336408430336,0.0017320585069468355,0.0017226721595997563,8.8884311590116e-4,0.46759602874408074,1.3669142553805833e-4,1.7678437496263918e-4,0.24000312808770113,5.738737843275596e-4,2.0222999032385288e-4,4.217312825490877e-4,2.441624263478068e-4,224,November,Vol10,1923,November_Vol10_18_Guide_Lessons_Guide_Lessons_for_January.txt,November_Vol10_18_Guide_Lessons_Guide_Lessons_for_January.txt,Vol10,1923,November
222,2.6757178839586636e-4,4.6582971208582295e-5,2.0717473882652827e-4,1.3598687546738944e-4,0.142272052148611,9.175606336963814e-4,6.358764291820767e-4,0.7758549173423233,0.006355171366702744,0.0012791363299616146,1.2034416403568262e-4,4.002992894445581e-4,0.04800903879769042,9.249128308428217e-4,0.021099712990295196,4.6478217447635113e-4,5.5895853833882604e-5,1.2529705712278653e-4,6.374127131602871e-4,1.9027350472209593e-4,225,November,Vol10,1923,November_Vol10_Misc.txt,November_Vol10_Misc.txt,Vol10,1923,November
223,4.628567312265186e-5,1.1202570427860043e-4,6.11177915315929e-4,7.501826714189528e-4,6.177247203876686e-4,0.0025413317596052706,2.499026659330354e-4,0.0024832714768795363,0.0010414703966101567,5.047928455828432e-4,0.0019377013133781496,1.9721927489954347e-4,3.270332588942389e-4,2.1008380435664467e-4,1.0331555708507536e-4,6.817166674101074e-4,4.22542452787768e-4,9.612973246721487e-4,0.9860923890631372,1.0853545424499611e-4,226,October,Vol10,1923,October_Vol10_00_BOARD.txt,October_Vol10_00_BOARD.txt,Vol10,1923,October
224,2.0413505232862685e-4,3.4558892801507275e-4,6.420755270368644e-4,6.411930754387293e-4,0.0025165097520687173,0.9827681051619815,0.0011401417542238914,0.0014162666461138022,0.0010794007567117587,1.549733920503304e-4,7.688129795255008e-4,2.603608959208969e-4,5.859829056478975e-4,2.0514181101751957e-4,3.288952715098248e-4,3.230244250350448e-4,4.768439165119537e-4,0.0014058538360208726,0.004554504669591127,1.8218924324931978e-4,227,October,Vol10,1923,October_Vol10_00_CONTENTS.txt,October_Vol10_00_CONTENTS.txt,Vol10,1923,October
225,0.0032757042464983356,2.543585229043224e-4,0.003800908488090222,6.818057961654102e-4,0.3066276621596741,0.0029434750410686572,0.3936531357830827,0.0010689936959128925,0.2593778474777261,5.993534241840144e-4,0.004932496189792774,1.953799189421411e-4,0.007429464357569622,7.179603589754521e-4,0.00871941686111438,1.9113767728764906e-4,7.310978558606835e-4,0.0012485618355761888,0.0021042603213024306,0.0014469799882719215,228,October,Vol10,1923,"October_Vol10_01_Frontispiece_The_Temple_at_Cardston,_Canada_Frontispiece.txt","October_Vol10_01_Frontispiece_The_Temple_at_Cardston,_Canada_Frontispiece.txt",Vol10,1923,October
226,0.00496816490146816,0.0015117308767185762,0.009385112621060208,0.006196480819716928,0.026752731227959712,0.4667440948225901,0.36426690937276746,0.011707331521162304,0.02990577560756551,0.0031879628345344033,0.011718000195862457,0.0018629885686015802,0.008462215278972146,0.0037327727797442163,0.008345966731966165,0.0025841969083912745,0.0037418501405645137,0.016043334194420857,0.01653018382335654,0.002352196772577146,229,October,Vol10,1923,October_Vol10_02_Poetry_A_Temple_in_Canada_(A_Poem)_Helen_Orgill.txt,October_Vol10_02_Poetry_A_Temple_in_Canada_(A_Poem)_Helen_Orgill.txt,Vol10,1923,October
227,0.29672798439528597,0.003077907666795064,0.00189493159112058,0.0045395745871386565,0.0025070457395625343,0.0011363883486798635,0.48244583939096153,8.360604250561977e-4,0.06595598610820728,0.001544239812133831,0.004204474914939061,9.951585003694465e-4,0.01924197458346638,0.001098269440997184,0.002086012475720196,0.0019950484183783404,0.10627361056500138,0.0013083094525983426,0.001084596501998885,0.001046587081589485,230,October,Vol10,1923,October_Vol10_03_Article_The_Canada_Temple_Alice_Louise_Reynolds.txt,October_Vol10_03_Article_The_Canada_Temple_Alice_Louise_Reynolds.txt,Vol10,1923,October
228,7.582249337992099e-5,4.730249962551146e-6,4.349136015485729e-4,5.5570134966172236e-5,2.7053162486888137e-4,5.5413750002280177e-5,3.714575484684552e-4,3.9553174301023476e-5,0.9906568808808359,2.502982891365226e-6,0.002491945168389651,8.321300754097528e-6,5.871847257373112e-4,3.115930677978992e-6,2.119589306779853e-4,1.334655887708655e-4,2.0417205795616986e-4,0.004040666050102613,2.333369571700966e-4,1.1845684853770811e-4,231,October,Vol10,1923,October_Vol10_04_Article_President_Heber_J._Grant_(Portrait).txt,October_Vol10_04_Article_President_Heber_J._Grant_(Portrait).txt,Vol10,1923,October
229,0.0014786782526574318,3.434887294284626e-4,0.012467430153144688,0.005022940693821706,0.0073161107200752,0.005331127842270017,0.015641190615628325,0.0037205167489092507,0.5066568239635951,7.523797069129593e-4,0.03485693071458976,0.00104388853329701,0.01355167074551471,0.001348539782794725,0.009468542183842882,0.006849039791380158,0.0071197742524316664,0.3524255169816842,0.011348142123457491,0.0032572674645644367,232,October,Vol10,1923,October_Vol10_05_Article_President_Grant's_Dedicatory_Prayer.txt,October_Vol10_05_Article_President_Grant's_Dedicatory_Prayer.txt,Vol10,1923,October
230,0.001329952441924961,0.0010780860363293204,0.010662031015298832,0.003363286703511005,0.17208562252992288,0.04606654631530541,0.014319782778073095,0.002315733626695021,0.10417144754078939,0.004693011116635009,0.01291945372218473,0.0014560057195176217,0.028292423521186515,0.0070223348182644,0.5356211948358829,0.0039015061868996398,0.0043007490495648995,0.03796865616844221,0.005961743123412954,0.0024704327501589777,233,October,Vol10,1923,October_Vol10_06_Poetry_Now_is_the_Time_(Poem)_Annie_G._Lauritzen.txt,October_Vol10_06_Poetry_Now_is_the_Time_(Poem)_Annie_G._Lauritzen.txt,Vol10,1923,October
