doc_id,file,path,volume,month,year,etype,title,author,word_count,source
vol21_August_24,24_To_a_New_Born_Babe.txt,articles/vol21/August/24_To_a_New_Born_Babe.txt,vol21,August,1934,article,To a New Born Babe,Ilzada C. Brinkerhoff,363,R_RS
vol21_September_01,01_CitizenshipResponsibilities_and_Privileges.txt,articles/vol21/September/01_CitizenshipResponsibilities_and_Privileges.txt,vol21,September,1934,article,CitizenshipResponsibilities and Privileges,Annie Wells Cannon,1891,R_RS
vol21_September_02,02_I_Heard_a_Robin.txt,articles/vol21/September/02_I_Heard_a_Robin.txt,vol21,September,1934,article,I Heard a Robin,Terrence Sylvester Glennamaddy,191,R_RS
vol21_September_03,03_His_Fathers_Son.txt,articles/vol21/September/03_His_Fathers_Son.txt,vol21,September,1934,article,His Fathers Son,Ivy Williams Stone,2056,R_RS
vol21_September_04,04_A_Camp_After_a_Storm.txt,articles/vol21/September/04_A_Camp_After_a_Storm.txt,vol21,September,1934,article,A Camp After a Storm,Weston N. Nordgren,128,R_RS
vol21_September_05,05_Joseph_Smith.txt,articles/vol21/September/05_Joseph_Smith.txt,vol21,September,1934,article,Joseph Smith,James L. Barker,2643,R_RS
vol21_September_06,06_Fifty-Fifty.txt,articles/vol21/September/06_Fifty-Fifty.txt,vol21,September,1934,article,Fifty-Fifty,Delphia H. Cragun,2227,R_RS
vol21_September_07,07_A_Scrap_Book_of_Memories.txt,articles/vol21/September/07_A_Scrap_Book_of_Memories.txt,vol21,September,1934,article,A Scrap Book of Memories,Estelle Webb Thomas,274,R_RS
vol21_September_08,08_The_Sego_Lily.txt,articles/vol21/September/08_The_Sego_Lily.txt,vol21,September,1934,article,The Sego Lily,Merling D. Clyde,91,R_RS
vol21_September_09,09_Romance_in_the_Commonplace.txt,articles/vol21/September/09_Romance_in_the_Commonplace.txt,vol21,September,1934,article,Romance in the Commonplace,Ezra J. Poulsen,856,R_RS
vol21_September_10,10_Sketches_of_Salt.txt,articles/vol21/September/10_Sketches_of_Salt.txt,vol21,September,1934,article,Sketches of Salt,Lake Josephine Spencer,328,R_RS
vol21_September_11,11_Marie_Dressler.txt,articles/vol21/September/11_Marie_Dressler.txt,vol21,September,1934,article,Marie Dressler,,207,R_RS
vol21_September_12,12_Development_of_Spirituality.txt,articles/vol21/September/12_Development_of_Spirituality.txt,vol21,September,1934,article,Development of Spirituality,Lydia Wilson McKendrick,871,R_RS
vol21_September_13,13_Spare_the_Child.txt,articles/vol21/September/13_Spare_the_Child.txt,vol21,September,1934,article,Spare the Child,Mabel S. Harmer,1258,R_RS
vol21_September_14,14_A_Lonely_Grave.txt,articles/vol21/September/14_A_Lonely_Grave.txt,vol21,September,1934,article,A Lonely Grave,Mary Whiting Berry,299,R_RS
vol21_September_15,15_The_Shrine_in_the_Wasteland.txt,articles/vol21/September/15_The_Shrine_in_the_Wasteland.txt,vol21,September,1934,article,The Shrine in the Wasteland,Bertha A. Kleinman,336,R_RS
vol21_September_16,16_Happy_Mothers.txt,articles/vol21/September/16_Happy_Mothers.txt,vol21,September,1934,article,Happy Mothers,Marba C. Josephson,334,R_RS
vol21_September_17,17_Young_Mothers.txt,articles/vol21/September/17_Young_Mothers.txt,vol21,September,1934,article,Young Mothers,Holly Baxter Keddington,968,R_RS
vol21_September_18,18_All_Places_are_Distant_from_Heaven_Alike.txt,articles/vol21/September/18_All_Places_are_Distant_from_Heaven_Alike.txt,vol21,September,1934,article,All Places are Distant from Heaven Alike,Caroline Eyring Miner,832,R_RS
vol21_September_19,19_The_Bread_Winner.txt,articles/vol21/September/19_The_Bread_Winner.txt,vol21,September,1934,article,The Bread Winner,Agnes Just Reid,852,R_RS
vol21_September_20,20_One_Hundred_Best_Books_of_the.txt,articles/vol21/September/20_One_Hundred_Best_Books_of_the.txt,vol21,September,1934,article,One Hundred Best Books of the,Century,701,R_RS
vol21_September_21,21_A_Beam_that_Pierced.txt,articles/vol21/September/21_A_Beam_that_Pierced.txt,vol21,September,1934,article,A Beam that Pierced,Dorothy Clapp Robinson,2602,R_RS
vol21_September_22,22_from_Field_Notes_to_the.txt,articles/vol21/September/22_from_Field_Notes_to_the.txt,vol21,September,1934,article,from Field Notes to the,Field,1346,R_RS
vol21_September_23,23_Let_Us_Improve_our.txt,articles/vol21/September/23_Let_Us_Improve_our.txt,vol21,September,1934,article,Let Us Improve our,English,759,R_RS
vol21_September_25,25_President.txt,articles/vol21/September/25_President.txt,vol21,September,1934,article,President,Robison Returns,972,R_RS
vol21_September_26,26_Magazine_Drive.txt,articles/vol21/September/26_Magazine_Drive.txt,vol21,September,1934,article,Magazine Drive,,80,R_RS
vol21_September_27,27_Lesson_Department.txt,articles/vol21/September/27_Lesson_Department.txt,vol21,September,1934,article,Lesson Department,,9708,R_RS
vol21_September_28,28_In_Remembrance.txt,articles/vol21/September/28_In_Remembrance.txt,vol21,September,1934,article,In Remembrance,Hilma V. Geude,185,R_RS
vol21_September_29,29_Sunrise_and_Sunset_Lettie.txt,articles/vol21/September/29_Sunrise_and_Sunset_Lettie.txt,vol21,September,1934,article,Sunrise and Sunset Lettie,B. H. Rich,97,R_RS
vol21_September_30,30_Memories.txt,articles/vol21/September/30_Memories.txt,vol21,September,1934,article,Memories,Ella J. Coulam,144,R_RS
vol21_September_31,31_Gardens_on_the_Roof.txt,articles/vol21/September/31_Gardens_on_the_Roof.txt,vol21,September,1934,article,Gardens on the Roof,Elizabeth Cannon Porter,506,R_RS
vol21_October_01,01_After_Twenty.txt,articles/vol21/October/01_After_Twenty.txt,vol21,October,1934,article,After Twenty,Years Mabel Harmer,1407,R_RS
vol21_October_02,02_Pictures.txt,articles/vol21/October/02_Pictures.txt,vol21,October,1934,article,Pictures,Estelle Webb Thomas,84,R_RS
vol21_October_03,03_What_No_Vocation.txt,articles/vol21/October/03_What_No_Vocation.txt,vol21,October,1934,article,What! No Vocation,Marba C. Josephson,881,R_RS
vol21_October_04,04_When_Sorrow_Comes.txt,articles/vol21/October/04_When_Sorrow_Comes.txt,vol21,October,1934,article,When Sorrow Comes,Elsie Chamberlain Carroll,1618,R_RS
vol21_October_05,05_A_Mothers_Reverie.txt,articles/vol21/October/05_A_Mothers_Reverie.txt,vol21,October,1934,article,A Mothers Reverie,Emma Rigby Coleman,168,R_RS
vol21_October_06,06_Wash_Day.txt,articles/vol21/October/06_Wash_Day.txt,vol21,October,1934,article,Wash Day,Reverie Irene McCullough,125,R_RS
vol21_October_07,07_The_Path_that_Leads_to_Home.txt,articles/vol21/October/07_The_Path_that_Leads_to_Home.txt,vol21,October,1934,article,The Path that Leads to Home,Merling D. Clyde,189,R_RS
vol21_October_08,08_Riches.txt,articles/vol21/October/08_Riches.txt,vol21,October,1934,article,Riches,Helen M. Livingston,96,R_RS
vol21_October_09,09_My_Baby.txt,articles/vol21/October/09_My_Baby.txt,vol21,October,1934,article,My Baby,Josephine Gardner Moench,571,R_RS
vol21_October_10,10_Patterns.txt,articles/vol21/October/10_Patterns.txt,vol21,October,1934,article,Patterns,A. H. C.,971,R_RS
vol21_October_11,11_Treasures.txt,articles/vol21/October/11_Treasures.txt,vol21,October,1934,article,Treasures,Eunice J. Miles,68,R_RS
vol21_October_12,12_His_Fathers_Son.txt,articles/vol21/October/12_His_Fathers_Son.txt,vol21,October,1934,article,His Fathers Son,Ivy Williams Stone,2075,R_RS
vol21_October_13,13_Miracles_Do_Happen.txt,articles/vol21/October/13_Miracles_Do_Happen.txt,vol21,October,1934,article,Miracles Do Happen,Claire Stewart Boyer,1388,R_RS
vol21_October_14,14_A_Scene_in_the_Uintahs_of.txt,articles/vol21/October/14_A_Scene_in_the_Uintahs_of.txt,vol21,October,1934,article,A Scene in the Uintahs of,Utah,436,R_RS
vol21_October_15,15_The_Fountain_of_Truth.txt,articles/vol21/October/15_The_Fountain_of_Truth.txt,vol21,October,1934,article,The Fountain of Truth,Virginia C. Nelson,1218,R_RS
vol21_October_16,16_Crying_for.txt,articles/vol21/October/16_Crying_for.txt,vol21,October,1934,article,Crying for,Nothing Eva Wangsgard,431,R_RS
vol21_October_17,17_Food_Facts_and_Fancies.txt,articles/vol21/October/17_Food_Facts_and_Fancies.txt,vol21,October,1934,article,Food Facts and Fancies,Ethel C. Butt,1406,R_RS
vol21_October_18,18_Otis_L_And_Julia_Ercanbrack_and_their.txt,articles/vol21/October/18_Otis_L_And_Julia_Ercanbrack_and_their.txt,vol21,October,1934,article,Otis L. And Julia Ercanbrack and their,Children,570,R_RS
vol21_October_19,19_Are_You_Busy.txt,articles/vol21/October/19_Are_You_Busy.txt,vol21,October,1934,article,Are You Busy,Enough Jean Cox,1827,R_RS
vol21_October_20,20_American.txt,articles/vol21/October/20_American.txt,vol21,October,1934,article,American,Fork Canyon,1590,R_RS
vol21_October_21,21_The_Open_Mind.txt,articles/vol21/October/21_The_Open_Mind.txt,vol21,October,1934,article,The Open Mind,Frank C. Steele,841,R_RS
vol21_October_23,23_After_Rain.txt,articles/vol21/October/23_After_Rain.txt,vol21,October,1934,article,After Rain,Elsie E. Barrett,65,R_RS
vol21_October_24,24_from_Field_Notes_to_the.txt,articles/vol21/October/24_from_Field_Notes_to_the.txt,vol21,October,1934,article,from Field Notes to the,Field,1052,R_RS
vol21_October_25,25_from_Field_Notes_from_the.txt,articles/vol21/October/25_from_Field_Notes_from_the.txt,vol21,October,1934,article,from Field Notes from the,Field,1035,R_RS
vol21_October_26,26_An.txt,articles/vol21/October/26_An.txt,vol21,October,1934,article,An,Old Letter,155,R_RS
vol21_October_27,27_EditorialWord_of.txt,articles/vol21/October/27_EditorialWord_of.txt,vol21,October,1934,editorial,EditorialWord of,Wisdom,529,R_RS
vol21_October_28,28_To.txt,articles/vol21/October/28_To.txt,vol21,October,1934,article,To,Our Officers,311,R_RS
vol21_October_29,29_Franklin.txt,articles/vol21/October/29_Franklin.txt,vol21,October,1934,article,Franklin,S. Richards,309,R_RS
vol21_October_30,30_Socialized.txt,articles/vol21/October/30_Socialized.txt,vol21,October,1934,article,Socialized,Class Work,165,R_RS
vol21_October_31,31_Lesson_Department.txt,articles/vol21/October/31_Lesson_Department.txt,vol21,October,1934,article,Lesson Department,,10290,R_RS
vol21_October_32,32_Bits_of.txt,articles/vol21/October/32_Bits_of.txt,vol21,October,1934,article,Bits of,Philosophy Nephi Jensen,1116,R_RS
vol21_November_01,01_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,articles/vol21/November/01_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,vol21,November,1934,editorial,PUBLISHED MONTHLY BY THE GENERAL BOARD OF RELIEF SOCIETY Editorial and,Busi,6032,R_RS
vol21_November_02,02_Frost.txt,articles/vol21/November/02_Frost.txt,vol21,November,1934,article,Frost,Jeanette P. Parry,797,R_RS
vol21_November_03,03_President_Anthony_W_Ivins_Elder.txt,articles/vol21/November/03_President_Anthony_W_Ivins_Elder.txt,vol21,November,1934,article,President Anthony W. Ivins Elder,Richard R. Lyman,2029,R_RS
vol21_November_04,04_President_Charles_H_Hart_Elder.txt,articles/vol21/November/04_President_Charles_H_Hart_Elder.txt,vol21,November,1934,article,President Charles H. Hart Elder,Melvin J. Ballard,9260,R_RS
vol21_November_05,05_Officers_Meeting.txt,articles/vol21/November/05_Officers_Meeting.txt,vol21,November,1934,article,Officers Meeting,,3629,R_RS
vol21_November_06,06_General_Session.txt,articles/vol21/November/06_General_Session.txt,vol21,November,1934,article,General Session,,2628,R_RS
vol21_November_07,07_His_Fathers_Son.txt,articles/vol21/November/07_His_Fathers_Son.txt,vol21,November,1934,article,His Fathers Son,Ivy Williams Stone,2056,R_RS
vol21_November_08,08_Our_Project.txt,articles/vol21/November/08_Our_Project.txt,vol21,November,1934,article,Our Project,,91,R_RS
vol21_November_09,09_Happenings.txt,articles/vol21/November/09_Happenings.txt,vol21,November,1934,article,Happenings,Annie Wells Cannon,424,R_RS
vol21_November_10,10_Young_Mothers.txt,articles/vol21/November/10_Young_Mothers.txt,vol21,November,1934,article,Young Mothers,Holly Baxter Keddington,722,R_RS
vol21_November_11,11_EditorialPresident.txt,articles/vol21/November/11_EditorialPresident.txt,vol21,November,1934,editorial,EditorialPresident,Anthony W. Ivins,319,R_RS
vol21_November_12,12_President.txt,articles/vol21/November/12_President.txt,vol21,November,1934,article,President,Charles H. Hart,149,R_RS
vol21_November_13,13_Vacancies_Filled.txt,articles/vol21/November/13_Vacancies_Filled.txt,vol21,November,1934,article,Vacancies Filled,,262,R_RS
vol21_November_14,14_Warning.txt,articles/vol21/November/14_Warning.txt,vol21,November,1934,article,Warning,,71,R_RS
vol21_November_15,15_Lesson_DepartmentTheology_and.txt,articles/vol21/November/15_Lesson_DepartmentTheology_and.txt,vol21,November,1934,article,Lesson DepartmentTheology and,Testimony,1727,R_RS
vol21_November_16,16_Teachers_Topic.txt,articles/vol21/November/16_Teachers_Topic.txt,vol21,November,1934,article,Teachers Topic,,612,R_RS
vol21_November_17,17_Literature.txt,articles/vol21/November/17_Literature.txt,vol21,November,1934,article,Literature,,1104,R_RS
vol21_November_18,18_Social_Service.txt,articles/vol21/November/18_Social_Service.txt,vol21,November,1934,article,Social Service,,3236,R_RS
vol21_November_19,19_Mission_Lessons.txt,articles/vol21/November/19_Mission_Lessons.txt,vol21,November,1934,article,Mission Lessons,,613,R_RS
vol21_December_01,01_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,articles/vol21/December/01_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,vol21,December,1934,editorial,PUBLISHED MONTHLY BY THE GENERAL BOARD OF RELIEF SOCIETY Editorial and,Busi,369,R_RS
vol21_December_02,02_Our_Prophet.txt,articles/vol21/December/02_Our_Prophet.txt,vol21,December,1934,article,Our Prophet,Bertha M. Rosevear,2947,R_RS
vol21_December_03,03_President_Grants_Counselors.txt,articles/vol21/December/03_President_Grants_Counselors.txt,vol21,December,1934,article,President Grants Counselors,Mary C. Kimball,2872,R_RS
vol21_December_04,04_Christmas_Candles.txt,articles/vol21/December/04_Christmas_Candles.txt,vol21,December,1934,article,Christmas Candles,Helen M. Livingston,89,R_RS
vol21_December_05,05_Peace_on_Earth.txt,articles/vol21/December/05_Peace_on_Earth.txt,vol21,December,1934,article,Peace on Earth,Marguerite Johnson Griffin,3736,R_RS
vol21_December_06,06_Christmas_at_the_Deserts.txt,articles/vol21/December/06_Christmas_at_the_Deserts.txt,vol21,December,1934,article,Christmas at the Deserts,Edge Lorene Pearson,2018,R_RS
vol21_December_07,07_President_Rufus_K_Hardy_President.txt,articles/vol21/December/07_President_Rufus_K_Hardy_President.txt,vol21,December,1934,article,President Rufus K. Hardy President,Levi Edgar Young,1428,R_RS
vol21_December_08,08_In_Confidence_to_Santa.txt,articles/vol21/December/08_In_Confidence_to_Santa.txt,vol21,December,1934,article,In Confidence to Santa,Mabel S. Harmer,1462,R_RS
vol21_December_09,09_Happenings.txt,articles/vol21/December/09_Happenings.txt,vol21,December,1934,article,Happenings,Annie Wells Cannon,440,R_RS
vol21_December_10,10_Making_the_Christmas_Story_Live.txt,articles/vol21/December/10_Making_the_Christmas_Story_Live.txt,vol21,December,1934,article,Making the Christmas Story Live,Ethel Hale Jeffery,951,R_RS
vol21_December_11,11_Untold.txt,articles/vol21/December/11_Untold.txt,vol21,December,1934,article,Untold,Grace Zenor Pratt,211,R_RS
vol21_December_12,12_His_Fathers_Son.txt,articles/vol21/December/12_His_Fathers_Son.txt,vol21,December,1934,article,His Fathers Son,Ivy Williams Stone,2158,R_RS
vol21_December_13,13_Young_Mothers.txt,articles/vol21/December/13_Young_Mothers.txt,vol21,December,1934,article,Young Mothers,Holly Baxter Keddington,443,R_RS
vol21_December_14,14_The_First_American.txt,articles/vol21/December/14_The_First_American.txt,vol21,December,1934,article,The First American,Christmas Cecelia Jensen,695,R_RS
vol21_December_15,15_Our_Project.txt,articles/vol21/December/15_Our_Project.txt,vol21,December,1934,article,Our Project,,1114,R_RS
vol21_December_16,16_Mormonism_and.txt,articles/vol21/December/16_Mormonism_and.txt,vol21,December,1934,article,Mormonism and,Freemasonry,1258,R_RS
vol21_December_17,17_Joseph_the_Carpenter.txt,articles/vol21/December/17_Joseph_the_Carpenter.txt,vol21,December,1934,article,Joseph the Carpenter,Linda S. Fletcher,234,R_RS
vol21_December_18,18_EditorialOur_Project.txt,articles/vol21/December/18_EditorialOur_Project.txt,vol21,December,1934,editorial,EditorialOur Project,,187,R_RS
vol21_December_19,19_New.txt,articles/vol21/December/19_New.txt,vol21,December,1934,article,New,Sunday School Superintendency,168,R_RS
vol21_December_20,20_Memorial_Postage_Stamp_for.txt,articles/vol21/December/20_Memorial_Postage_Stamp_for.txt,vol21,December,1934,article,Memorial Postage Stamp for,Miss Anthony,426,R_RS
vol21_December_21,21_Lesson_Department.txt,articles/vol21/December/21_Lesson_Department.txt,vol21,December,1934,article,Lesson Department,,6208,R_RS
vol22_January_01,01_Greeting_General_Presidency_of_the.txt,articles/vol22/January/01_Greeting_General_Presidency_of_the.txt,vol22,January,1935,article,Greeting General Presidency of the,Relief Society,67,R_RS
vol22_January_02,02_A_New_Years_Prayer.txt,articles/vol22/January/02_A_New_Years_Prayer.txt,vol22,January,1935,article,A New Years Prayer,Elsie E. Barrett,272,R_RS
vol22_January_03,03_Elder_Alonzo_A_Hinckley.txt,articles/vol22/January/03_Elder_Alonzo_A_Hinckley.txt,vol22,January,1935,article,Elder Alonzo A. Hinckley,Willis E. Robison,1699,R_RS
vol22_January_04,04_Christ_and_the_Present_Crisis.txt,articles/vol22/January/04_Christ_and_the_Present_Crisis.txt,vol22,January,1935,article,Christ and the Present Crisis,Judge Nephi Jensen,2179,R_RS
vol22_January_05,05_A_New_Year_Resolution.txt,articles/vol22/January/05_A_New_Year_Resolution.txt,vol22,January,1935,article,A New Year Resolution,Elsie Rich Williams,2431,R_RS
vol22_January_07,07_Contest_Eliza_Roxey_Snow.txt,articles/vol22/January/07_Contest_Eliza_Roxey_Snow.txt,vol22,January,1935,poem,Contest Eliza Roxey Snow,Annie Wells Cannon,97,R_RS
vol22_January_08,08_Drought_Prize_Poem.txt,articles/vol22/January/08_Drought_Prize_Poem.txt,vol22,January,1935,article,Drought Prize Poem,Vesta Pierce Crawford,199,R_RS
vol22_January_09,09_Lesson_Preview_Dr.txt,articles/vol22/January/09_Lesson_Preview_Dr.txt,vol22,January,1935,article,Lesson Preview Dr.,Frederick J. Pack,781,R_RS
vol22_January_10,10_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,articles/vol22/January/10_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,vol22,January,1935,editorial,PUBLISHED MONTHLY BY THE GENERAL BOARD OF RELIEF SOCIETY Editorial and,Busi,1157,R_RS
vol22_January_11,11_His_Fathers_Son.txt,articles/vol22/January/11_His_Fathers_Son.txt,vol22,January,1935,article,His Fathers Son,Ivy W. Stone,2129,R_RS
vol22_January_12,12_Happy_Mothers.txt,articles/vol22/January/12_Happy_Mothers.txt,vol22,January,1935,article,Happy Mothers,Marba C. Josephson,1103,R_RS
vol22_January_13,13_If_Ye_Do_It_Unto_the_Least_of_These.txt,articles/vol22/January/13_If_Ye_Do_It_Unto_the_Least_of_These.txt,vol22,January,1935,article,If Ye Do It Unto the Least of These,Ida R. Alldridge,3176,R_RS
vol22_January_14,14_The_Old_and_the_New.txt,articles/vol22/January/14_The_Old_and_the_New.txt,vol22,January,1935,article,The Old and the New,C. J. Jensen,300,R_RS
vol22_January_15,15_Bon_Mot.txt,articles/vol22/January/15_Bon_Mot.txt,vol22,January,1935,article,Bon Mot,Sarah A. Farr,1692,R_RS
vol22_January_16,16_Keepsakes_for_the_Treasure_Chest_of_Life.txt,articles/vol22/January/16_Keepsakes_for_the_Treasure_Chest_of_Life.txt,vol22,January,1935,article,Keepsakes for the Treasure Chest of Life,Lella Marler Hoggan,539,R_RS
vol22_January_17,17_Happenings.txt,articles/vol22/January/17_Happenings.txt,vol22,January,1935,article,Happenings,Annie Wells Cannon,469,R_RS
vol22_January_18,18_from_Field_Notes_from_the.txt,articles/vol22/January/18_from_Field_Notes_from_the.txt,vol22,January,1935,article,from Field Notes from the,Field,1388,R_RS
vol22_January_19,19_Report_on.txt,articles/vol22/January/19_Report_on.txt,vol22,January,1935,article,Report on,Magazine Drive,713,R_RS
vol22_January_21,21_Good_News_for.txt,articles/vol22/January/21_Good_News_for.txt,vol22,January,1935,article,Good News for,Older Women,347,R_RS
vol22_January_22,22_Why_Not_Give_Training_for_Courtship_and.txt,articles/vol22/January/22_Why_Not_Give_Training_for_Courtship_and.txt,vol22,January,1935,article,Why Not Give Training for Courtship and,Marriage,250,R_RS
vol22_January_23,23_Contest_Eliza_Roxey.txt,articles/vol22/January/23_Contest_Eliza_Roxey.txt,vol22,January,1935,poem,Contest Eliza Roxey,Snow Memorial Contest,256,R_RS
vol22_January_24,24_Three.txt,articles/vol22/January/24_Three.txt,vol22,January,1935,article,Three,New Stakes,84,R_RS
vol22_January_25,25_Index_for.txt,articles/vol22/January/25_Index_for.txt,vol22,January,1935,article,Index for,Magazine,53,R_RS
vol22_January_27,27_The.txt,articles/vol22/January/27_The.txt,vol22,January,1935,article,The,Stove Carlton Culmsee,257,R_RS
vol22_February_01,01_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,articles/vol22/February/01_PUBLISHED_MONTHLY_BY_THE_GENERAL_BOARD_OF_RELIEF_SOCIETY_Editorial_and.txt,vol22,February,1935,editorial,PUBLISHED MONTHLY BY THE GENERAL BOARD OF RELIEF SOCIETY Editorial and,Busi,2787,R_RS
vol22_February_02,02_HOUSES.txt,articles/vol22/February/02_HOUSES.txt,vol22,February,1935,article,HOUSES,Harrison R. Merrill,1601,R_RS
vol22_February_03,03_His_Fathers_Son.txt,articles/vol22/February/03_His_Fathers_Son.txt,vol22,February,1935,article,His Fathers Son,Ivy Williams Stone,1989,R_RS
vol22_February_04,04_The_Friendly_Road.txt,articles/vol22/February/04_The_Friendly_Road.txt,vol22,February,1935,article,The Friendly Road,Isabel Ruby Owen,193,R_RS
vol22_February_05,05_To_the_Lean_Years_Prize_Poem.txt,articles/vol22/February/05_To_the_Lean_Years_Prize_Poem.txt,vol22,February,1935,article,To the Lean Years Prize Poem,Alberta Huish Christensen,512,R_RS
vol22_February_06,06_The_Underlying_Principle_of_Womens_Right_To_Work.txt,articles/vol22/February/06_The_Underlying_Principle_of_Womens_Right_To_Work.txt,vol22,February,1935,article,The Underlying Principle of Womens Right. To Work,Lena Madesen Phillips,1922,R_RS
vol22_February_07,07_And_They_Sang_a_Hymn.txt,articles/vol22/February/07_And_They_Sang_a_Hymn.txt,vol22,February,1935,article,And They Sang a Hymn,Adeline R. Ensign,256,R_RS
vol22_February_08,08_Headlights.txt,articles/vol22/February/08_Headlights.txt,vol22,February,1935,article,Headlights,Shirley Rei Gudmundsen,173,R_RS
vol22_February_09,09_A_Magazine_Window_Display.txt,articles/vol22/February/09_A_Magazine_Window_Display.txt,vol22,February,1935,article,A Magazine Window Display,Cora Carver Richie,904,R_RS
vol22_February_10,10_Bring_No_Flowers.txt,articles/vol22/February/10_Bring_No_Flowers.txt,vol22,February,1935,article,Bring No Flowers,Nellie P. Elzenga,117,R_RS
vol22_February_11,11_My_Missingness.txt,articles/vol22/February/11_My_Missingness.txt,vol22,February,1935,article,My Missingness,Vilate S. Raile,129,R_RS
vol22_February_12,12_Sanctuary.txt,articles/vol22/February/12_Sanctuary.txt,vol22,February,1935,article,Sanctuary,Rachel G. Taylor,203,R_RS
vol22_February_13,13_A_Quaint_Gown.txt,articles/vol22/February/13_A_Quaint_Gown.txt,vol22,February,1935,article,A Quaint Gown,LaRene King Bleecker,241,R_RS
vol22_February_14,14_The_Kind_of_a_Woman_Id_Like_To_Be_Lettie.txt,articles/vol22/February/14_The_Kind_of_a_Woman_Id_Like_To_Be_Lettie.txt,vol22,February,1935,article,The Kind of a Woman Id Like To Be Lettie,B. H. Rich,169,R_RS
vol22_February_15,15_Happy_Mothers.txt,articles/vol22/February/15_Happy_Mothers.txt,vol22,February,1935,article,Happy Mothers,Marba C. Josephson,1096,R_RS
vol22_February_16,16_Masefield_and_His_Message.txt,articles/vol22/February/16_Masefield_and_His_Message.txt,vol22,February,1935,article,Masefield and His Message,C. Frank Steele,1283,R_RS
vol22_February_17,17_Channels_of_Love.txt,articles/vol22/February/17_Channels_of_Love.txt,vol22,February,1935,article,Channels of Love,Nina Eckhart Kerrick,272,R_RS
vol22_February_18,18_Keepsakes_for_the_Treasure-Chest_of_Life.txt,articles/vol22/February/18_Keepsakes_for_the_Treasure-Chest_of_Life.txt,vol22,February,1935,article,Keepsakes for the Treasure-Chest of Life,Lella Marler Hoggan,555,R_RS
vol22_February_19,19_Happenings.txt,articles/vol22/February/19_Happenings.txt,vol22,February,1935,article,Happenings,Annie Wells Cannon,432,R_RS
vol22_February_21,21_An.txt,articles/vol22/February/21_An.txt,vol22,February,1935,article,An,Interesting Letter,564,R_RS
vol22_February_22,22_from_Field_Notes_from_the.txt,articles/vol22/February/22_from_Field_Notes_from_the.txt,vol22,February,1935,article,from Field Notes from the,Field,1744,R_RS
vol22_February_23,23_EditorialThe.txt,articles/vol22/February/23_EditorialThe.txt,vol22,February,1935,editorial,EditorialThe,Prophets Admonition,117,R_RS
vol22_February_24,24_Cultivate_the_Power_to.txt,articles/vol22/February/24_Cultivate_the_Power_to.txt,vol22,February,1935,article,Cultivate the Power to,Appreciate,207,R_RS
vol22_February_25,25_The.txt,articles/vol22/February/25_The.txt,vol22,February,1935,article,The,Speed Mania,105,R_RS
vol22_February_26,26_Lesson_Department.txt,articles/vol22/February/26_Lesson_Department.txt,vol22,February,1935,article,Lesson Department,,6034,R_RS
vol22_February_27,27_Teachers_Topic.txt,articles/vol22/February/27_Teachers_Topic.txt,vol22,February,1935,article,Teachers Topic,,416,R_RS
vol22_February_28,28_Report_on.txt,articles/vol22/February/28_Report_on.txt,vol22,February,1935,article,Report on,Magazine Subscriptions,659,R_RS
vol22_March_01,01_Miracle_on_a_March_Day.txt,articles/vol22/March/01_Miracle_on_a_March_Day.txt,vol22,March,1935,article,Miracle on a March Day,Vesta Pierce Crawford,1304,R_RS
vol22_March_02,02_Musicthe_Language_of_the_Soul.txt,articles/vol22/March/02_Musicthe_Language_of_the_Soul.txt,vol22,March,1935,article,Musicthe Language of the Soul,Adeline Rasmussen Ensign,2620,R_RS
vol22_March_03,03_Promise_of_Spring.txt,articles/vol22/March/03_Promise_of_Spring.txt,vol22,March,1935,article,Promise of Spring,Grace Zenor Pratt,122,R_RS
vol22_March_04,04_The_Work_of_the_Hand.txt,articles/vol22/March/04_The_Work_of_the_Hand.txt,vol22,March,1935,article,The Work of the Hand,Amy W. Evans,973,R_RS
vol22_March_05,05_Bible_Pictures.txt,articles/vol22/March/05_Bible_Pictures.txt,vol22,March,1935,article,Bible Pictures,Claire S. Boyer,1082,R_RS
vol22_March_06,06_Social_Activities_in_the_Relief_Society.txt,articles/vol22/March/06_Social_Activities_in_the_Relief_Society.txt,vol22,March,1935,article,Social Activities in the Relief Society,Achsa E. Paxman,1361,R_RS
vol22_March_07,07_To_Relief_Society_Sisters.txt,articles/vol22/March/07_To_Relief_Society_Sisters.txt,vol22,March,1935,article,To Relief Society Sisters,Elsie E. Barrett,92,R_RS
