row_index,bertopic_topic,bertopic_prob
1,-1,0.0
2,29,1.0
3,-1,0.0
4,60,0.7163318138075531
5,-1,0.0
6,82,1.0
7,-1,0.0
8,60,1.0
9,-1,0.0
10,60,1.0
11,60,1.0
12,0,1.0
13,-1,0.0
14,-1,0.0
15,0,0.869066671317939
16,-1,0.0
17,3,1.0
18,6,0.886291267300072
19,11,1.0
20,1,1.0
21,4,1.0
22,4,1.0
23,-1,0.0
24,-1,0.0
25,-1,0.0
26,-1,0.0
27,30,0.8590519659331559
28,-1,0.0
29,-1,0.0
30,30,1.0
31,-1,0.0
32,1,1.0
33,3,1.0
34,-1,0.0
35,-1,0.0
36,1,1.0
37,-1,0.0
38,3,1.0
39,-1,0.0
40,30,1.0
41,-1,0.0
42,15,0.37970534558453606
43,-1,0.0
44,8,0.975426698084875
45,1,1.0
46,-1,0.0
47,17,1.0
48,15,1.0
49,17,1.0
50,-1,0.0
51,-1,0.0
52,1,1.0
53,14,0.9329624783606035
54,-1,0.0
55,40,1.0
56,7,0.2632489345284226
57,-1,0.0
58,17,0.7787490928378196
59,17,0.46373153026744174
60,20,0.3050049941074268
61,-1,0.0
62,-1,0.0
63,-1,0.0
64,-1,0.0
65,94,1.0
66,-1,0.0
67,2,0.5810104911619768
68,0,1.0
69,54,1.0
70,9,0.8020844079005152
71,-1,0.0
72,-1,0.0
73,2,1.0
74,62,1.0
75,0,1.0
76,2,0.5235405839189182
77,65,0.7004270970744486
78,8,0.8679727916548658
79,36,0.6124020437783757
80,0,1.0
81,11,0.7893140017739437
82,11,1.0
83,-1,0.0
84,12,0.7971648234541899
85,8,0.7798689614492825
86,-1,0.0
87,1,1.0
88,5,0.8572890091951398
89,2,1.0
90,-1,0.0
91,-1,0.0
92,0,1.0
93,-1,0.0
94,0,1.0
95,2,0.7031408997579722
96,4,1.0
97,0,1.0
98,-1,0.0
99,-1,0.0
100,26,0.9266927698761162
101,2,0.8838042434308367
102,-1,0.0
103,-1,0.0
104,-1,0.0
105,1,0.9718105630235365
106,14,0.7030312359637411
107,93,1.0
108,93,1.0
109,-1,0.0
110,-1,0.0
111,93,1.0
112,93,1.0
113,2,0.7654102175351425
114,93,1.0
115,27,0.2458648638456831
116,44,0.6868108527742571
117,48,1.0
118,-1,0.0
119,48,1.0
120,-1,0.0
121,48,0.964000647006548
122,48,1.0
123,-1,0.0
124,-1,0.0
125,-1,0.0
126,-1,0.0
127,3,1.0
128,1,1.0
129,83,1.0
130,-1,0.0
131,-1,0.0
132,1,1.0
133,110,0.8009699264319041
134,-1,0.0
135,2,0.5640040762482904
136,-1,0.0
137,-1,0.0
138,86,0.9905819527000087
139,100,1.0
140,-1,0.0
141,0,1.0
142,-1,0.0
143,-1,0.0
144,4,1.0
145,0,1.0
146,0,1.0
147,7,0.8730177122775146
148,-1,0.0
149,7,0.585679909174824
150,-1,0.0
151,11,1.0
152,9,0.7432151679669236
153,-1,0.0
154,0,0.8681940153159469
155,-1,0.0
156,2,0.8653561407991971
157,-1,0.0
158,-1,0.0
159,-1,0.0
160,50,0.38411421283243513
161,72,0.654984750001181
162,-1,0.0
163,11,1.0
164,-1,0.0
165,61,1.0
166,61,1.0
167,11,1.0
168,-1,0.0
169,53,0.7727289833579032
170,8,1.0
171,-1,0.0
172,11,0.9644745350458296
173,30,0.8973842300369245
174,11,0.8463043276529041
175,-1,0.0
176,11,0.790488218775778
177,14,0.4726813840111675
178,1,1.0
179,1,1.0
180,13,0.84767326778786
181,-1,0.0
182,2,1.0
183,2,0.814834903913881
184,-1,0.0
185,-1,0.0
186,-1,0.0
187,-1,0.0
188,3,0.9156781760837654
189,1,0.9368364170921973
190,-1,0.0
191,-1,0.0
192,0,1.0
193,-1,0.0
194,13,0.9893692969183794
195,5,1.0
196,-1,0.0
197,13,0.8416511450407983
198,-1,0.0
199,13,1.0
200,36,0.9076596349484264
201,-1,0.0
202,-1,0.0
203,13,0.9523094869242507
204,-1,0.0
205,10,0.8358191978337765
206,-1,0.0
207,-1,0.0
208,7,1.0
209,27,0.21521629411883084
210,9,0.7501561010149156
211,8,0.806783599748989
212,-1,0.0
213,-1,0.0
214,10,0.6405565958307896
215,3,0.9959961263545521
216,3,0.9324209884023477
217,0,1.0
218,-1,0.0
219,8,0.7381058856228536
220,14,0.7715419480942842
221,0,1.0
222,1,1.0
223,89,1.0
224,1,0.8827666050751349
225,1,1.0
226,7,0.9166781309978956
227,90,0.8468590407708355
228,-1,0.0
229,1,1.0
230,-1,0.0
231,0,1.0
232,-1,0.0
233,65,0.6536188562823652
234,65,1.0
235,-1,0.0
236,14,1.0
237,-1,0.0
238,-1,0.0
239,29,0.82739962348739
240,-1,0.0
241,-1,0.0
242,-1,0.0
243,-1,0.0
244,11,1.0
245,0,1.0
246,-1,0.0
247,11,1.0
248,109,1.0
249,100,0.27502034139462955
250,100,0.1990436085360678
251,100,0.28291630553273184
252,8,0.7287585923433244
253,45,0.46180888301118445
254,59,0.30892496208778475
255,59,0.3128704689975875
256,59,0.3128704689975875
257,103,1.0
258,11,1.0
259,-1,0.0
260,11,1.0
261,5,0.8791531802042062
262,0,1.0
263,-1,0.0
264,0,1.0
265,5,1.0
266,5,0.9034178529175061
267,5,1.0
268,-1,0.0
269,-1,0.0
270,0,1.0
271,11,1.0
272,10,0.9675934521685396
273,-1,0.0
274,-1,0.0
275,10,0.37884467658059545
276,-1,0.0
277,0,1.0
278,-1,0.0
279,3,1.0
280,3,0.9193547985538173
281,-1,0.0
282,-1,0.0
283,0,1.0
284,0,0.9057354801152697
285,-1,0.0
286,16,1.0
287,10,0.7288674934851892
288,61,0.5980967841005197
289,0,0.8763571878338763
290,11,1.0
