doc_id,filename,Title,Author,Article_Type,volume_num,year,month,dominant_topic,topic_label,proportion_pct,strong_exemplar
5002,October_Vol35_10_Poem_Grace_M._Candland.txt,Grace M. Candland,NA,Article,35,1948,October,1,Gardening and Flower Displays,98,TRUE
3075,January_Vol30_03_Article_While_the_Earth_Turns_Ekman.txt,While the Earth Turns Ekman,NA,Article,30,1943,January,1,Gardening and Flower Displays,97.9,TRUE
4632,October_Vol34_14_Article_The_Shallow_Roberts.txt,The Shallow Roberts,Dorothy J. Roberts,Article,34,1947,October,1,Gardening and Flower Displays,97.9,TRUE
5068,V36_08_01_Poem_August_Rigby.txt,August Rigby,Mary Rigby,Poem,36,1949,August,1,Gardening and Flower Displays,97.9,TRUE
4243,October_Vol33_01_Poem_Yesterdays_Frontispiece.txt,Yesterdays Frontispiece,Beatrice K. Ekman,Frontispiece,33,1946,October,1,Gardening and Flower Displays,97.8,TRUE
5241,V36_03_01_Poem_I_Have_Seen_Bailey.txt,I Have Seen Bailey,Alice Morrey Bailey,Poem,36,1949,March,1,Gardening and Flower Displays,97.8,TRUE
5452,V37_12_43_Poem_Silences_by_LaVern.txt,Silences by LaVern,LaVerne J. Stallings,Poem,37,1950,December,1,Gardening and Flower Displays,97.6,TRUE
4346,August_Vol34_25_Poem_One_Roberts.txt,One,NA,Poem,34,1947,August,1,Gardening and Flower Displays,97.5,TRUE
5372,V37_04_19_Poem_Renewal_by_Grace.txt,Renewal by Grace,Grace Sayre,Poem,37,1950,April,1,Gardening and Flower Displays,97.5,TRUE
386,April_Vol23_02_Poem_Promise_of_Pratt.txt,Promise of Pratt,Grace Zenor Pratt,Article,23,1936,April,1,Gardening and Flower Displays,97.4,TRUE
4918,March_Vol35_19_Article_Spring_Larsen.txt,Spring Larsen,NA,Article,35,1948,March,1,Gardening and Flower Displays,97.4,TRUE
5302,V36_11_13_Poem_November_Moon_Shomaker.txt,November Moon Shomaker,Margaret B. Shomaker,Poem,36,1949,November,1,Gardening and Flower Displays,97.4,TRUE
4982,November_Vol35_24_Poem_Desert_Dusk.txt,Desert Dusk,NA,Article,35,1948,November,1,Gardening and Flower Displays,97.3,TRUE
4239,November_Vol33_30_Poem_Old_Leaves_Unknown.txt,Old Leaves,NA,Poem,33,1946,November,1,Gardening and Flower Displays,97.2,TRUE
5003,October_Vol35_11_Poem_Migrants_Marvin_Jones.txt,Migrants Marvin Jones,Marvin Jones,Article,35,1948,October,1,Gardening and Flower Displays,97,TRUE
5334,V36_09_02_Poem_Autumn_Shomaker.txt,Autumn Shomaker,Margaret B. Shomaker,Poem,36,1949,September,1,Gardening and Flower Displays,97,TRUE
1459,November_Vol25_00pb1_Poem_There_Summer.txt,There Summer,NA,Poem,25,1938,November,1,Gardening and Flower Displays,96.9,TRUE
5579,V37_03_32_Poem_The_Desert_Is.txt,The Desert Is,Florence Berrett Dunford,Poem,37,1950,March,1,Gardening and Flower Displays,96.9,TRUE
2928,October_Vol29_25_Poem_From_This_to_Dusk_Ruby_Johnson.txt,From This to Dusk,NA,Poem,29,1942,October,1,Gardening and Flower Displays,96.8,TRUE
4513,June_Vol34_14_Poem_Honeymoon_McKey.txt,Honeymoon McKey,Blanche Kendall McKey,Article,34,1947,June,1,Gardening and Flower Displays,96.8,TRUE
5304,V36_11_15_Poem_November_Day_Ekman.txt,November Day Ekman,Beatrice K. Ekman,Poem,36,1949,November,1,Gardening and Flower Displays,96.8,TRUE
5671,V37_09_01_Poem_For_Early_Autumn_Christen.txt,For Early Autumn Christen,Berta H. Christensen,Poem,37,1950,September,1,Gardening and Flower Displays,96.8,TRUE
4454,January_Vol34_27_Poem_Birds_Marguerite_Kirkham.txt,Birds Marguerite Kirkham,NA,Article,34,1947,January,1,Gardening and Flower Displays,96.7,TRUE
2,April_Vol22_00pb2_Poem_April_Anderson.txt,April Anderson,NA,Poem,22,1935,April,1,Gardening and Flower Displays,96.5,TRUE
3486,November_Vol31_08_Poem_In_Ekman.txt,In Ekman,NA,Article,31,1944,November,1,Gardening and Flower Displays,96.5,TRUE
5361,V37_04_07_Poem_Dresden_Day_by.txt,Dresden Day by,Anna Prince Redd,Poem,37,1950,April,1,Gardening and Flower Displays,96.4,TRUE
4901,March_Vol35_02_Article_Christie_Lund_Coles.txt,Christie Lund Coles,NA,Article,35,1948,March,1,Gardening and Flower Displays,96.2,TRUE
2998,August_Vol30_10_Poem_Diurnal_Ensemble_Celia_A_Van_Cott.txt,Diurnal Ensemble,NA,Poem,30,1943,August,1,Gardening and Flower Displays,96,TRUE
5277,V36_05_11_Poem_Midas_and_the_Wangsgaa.txt,Midas and the Wangsgaa,Eva Willes Wangsgaard,Poem,36,1949,May,1,Gardening and Flower Displays,95.9,TRUE
5282,V36_05_16_Poem_Dawn_Fjeldste.txt,Dawn Fjeldste,Zara Sabin,Poem,36,1949,May,1,Gardening and Flower Displays,95.9,TRUE
701,October_Vol23_11_Article_Dame_Natures_Christiansen.txt,Dame Natures Christiansen,Way Matilda A. Christiansen,Article,23,1936,October,1,Gardening and Flower Displays,95.7,TRUE
2865,May_Vol29_08_Poem_Della_Adams_Leitner.txt,Della Adams Leitner,NA,Article,29,1942,May,1,Gardening and Flower Displays,95.7,TRUE
2630,April_Vol29_20_Poem_Wanderlust_Sylvia_Probst.txt,Wanderlust Sylvia Probst,NA,Article,29,1942,April,1,Gardening and Flower Displays,95.6,TRUE
5345,V36_09_13_Poem_Song_Young.txt,Song Young,Sylvia Probst Young,Poem,36,1949,September,1,Gardening and Flower Displays,95.6,TRUE
1658,February_Vol26_29_Poem_Roads_Grace_Zenor_Pratt.txt,Roads,H. Widtsoe,Frontispiece,26,1939,February,1,Gardening and Flower Displays,95.5,TRUE
4734,August_Vol35_30_Poem_Summer_Shines_With_Horne.txt,Summer Shines With Horne,NA,Article,35,1948,August,1,Gardening and Flower Displays,95.5,TRUE
5596,V37_05_05_Poem_Pastel_of_Spring_Roberts.txt,Pastel of Spring Roberts,Dorothy J. Roberts,Poem,37,1950,May,1,Gardening and Flower Displays,95.5,TRUE
4961,November_Vol35_01_Article_Christie_Lund_Coles.txt,Christie Lund Coles,"Christie Lund Coles,",Article,35,1948,November,1,Gardening and Flower Displays,95.4,TRUE
48,August_Vol22_21_Article_Ma_Carrie_Tanner.txt,Ma Carrie Tanner,Dorothy Clapp Robinson,Article,22,1935,August,1,Gardening and Flower Displays,95.2,TRUE
3208,November_Vol30_13_Poem_Mountain_Candland.txt,Mountain Candland,Grace M. Candland,Article,30,1943,November,1,Gardening and Flower Displays,95.2,TRUE
1285,February_Vol25_25_Article_The_Current_of_Life.txt,The Current of Life,NA,Article,25,1938,February,1,Gardening and Flower Displays,95.1,TRUE
4657,September_Vol34_11_Article_Nostalgia_Myrtle_Dean.txt,Nostalgia Myrtle Dean,NA,Article,34,1947,September,1,Gardening and Flower Displays,95.1,TRUE
5276,V36_05_10_Poem_Released_to_Spring_Johns.txt,Released to Spring Johns,C. Cameron Johns,Poem,36,1949,May,1,Gardening and Flower Displays,95.1,TRUE
4612,November_Vol34_32_Poem_Silver_Death_Unknown.txt,Silver Death,NA,Poem,34,1947,November,1,Gardening and Flower Displays,95,TRUE
2088,June_Vol27_18_Poem_This_Is_a_Pretty_Little_Wangsgaard.txt,This Is a Pretty Little Wangsgaard,Eva Willes Wangsgaard,Article,27,1940,June,1,Gardening and Flower Displays,94.8,TRUE
5044,September_Vol35_31_Poem_Desert_Morris.txt,Desert,Marijane Morris,Poem,35,1948,September,1,Gardening and Flower Displays,94.8,TRUE
1426,May_Vol25_08_Poem_The_Apple_Orchard.txt,The Apple Orchard,NA,Article,25,1938,May,1,Gardening and Flower Displays,94.7,TRUE
1784,May_Vol26_08_Poem_Little_Bonnet_of_Dalton.txt,Little Bonnet of Dalton,Blue Jessie J. Dalton,Article,26,1939,May,1,Gardening and Flower Displays,94.7,TRUE
2418,July_Vol28_11_Article_Willow_Crawford.txt,Willow Crawford,NA,Article,28,1941,July,1,Gardening and Flower Displays,94.3,TRUE
3842,November_Vol32_31_Article_A_Night_With_the_Singley.txt,A Night With the Singley,NA,Article,32,1945,November,1,Gardening and Flower Displays,94.3,TRUE
4300,April_Vol34_09_Poem_Prisoner_Stewart.txt,Prisoner Stewart,Margery S. Stewart,Article,34,1947,April,1,Gardening and Flower Displays,94.3,TRUE
229,March_Vol22_04_Article_Promise_of_Pratt.txt,Promise of Pratt,Grace Zenor Pratt,Article,22,1935,March,1,Gardening and Flower Displays,94.1,TRUE
2572,October_Vol28_19_Poem_Snow_Bottomfield.txt,Snow Bottomfield,NA,Article,28,1941,October,1,Gardening and Flower Displays,94.1,TRUE
4132,June_Vol33_04_Poem_Jewel_Robinson.txt,Jewel Robinson,NA,Article,33,1946,June,1,Gardening and Flower Displays,94.1,TRUE
4760,December_Vol35_24_Poem_We_Bailey.txt,We Bailey,NA,Poem,35,1948,December,1,Gardening and Flower Displays,94.1,TRUE
1302,January_Vol25_07_Article_No_Beauty_Is.txt,No Beauty Is,F. Stevens,Article,25,1938,January,1,Gardening and Flower Displays,94,TRUE
2469,June_Vol28_34_Poem_The_Songster_Anna_H_Michie.txt,The Songster,NA,Poem,28,1941,June,1,Gardening and Flower Displays,93.9,TRUE
5602,V37_05_12_Poem_Stay_With_Me_Powell.txt,Stay With Me Powell,Pansye H. Powell,Poem,37,1950,May,1,Gardening and Flower Displays,93.9,TRUE
106,February_Vol22_13_Article_A_Quaint_Bleecker.txt,A Quaint Bleecker,NA,Article,22,1935,February,1,Gardening and Flower Displays,93.8,TRUE
2238,September_Vol27_17_Poem_Song_of_Gillies.txt,Song of Gillies,NA,Article,27,1940,September,1,Gardening and Flower Displays,93.8,TRUE
4504,June_Vol34_05_Poem_June_Ames.txt,June Ames,R. Rich,Article,34,1947,June,1,Gardening and Flower Displays,93.8,TRUE
5335,V36_09_03_Poem_The_Heart_Robinson.txt,The Heart Robinson,Essie M. Robinson,Poem,36,1949,September,1,Gardening and Flower Displays,93.8,TRUE
3095,January_Vol30_25_Poem_Mabel_Gabbott.txt,Mabel,NA,Poem,30,1943,January,1,Gardening and Flower Displays,93.6,TRUE
3250,September_Vol30_02_Poem_Day_Bayliss.txt,Day Bayliss,NA,Article,30,1943,September,1,Gardening and Flower Displays,93.6,TRUE
4312,April_Vol34_21_Poem_Weber_Ekman.txt,Weber Ekman,Beatrice K. Ekman,Article,34,1947,April,1,Gardening and Flower Displays,93.5,TRUE
4994,October_Vol35_01_Article_Your_Friend_the_Magazine_Alberta_H_Christensen.txt,Beatrice K. Ekman,NA,Article,35,1948,October,1,Gardening and Flower Displays,93.5,TRUE
5295,V36_11_06_Poem_Alien_and_Lost_Roberts.txt,Alien and Lost Roberts,Dorothy J. Roberts,Poem,36,1949,November,1,Gardening and Flower Displays,93.5,TRUE
5064,V36_04_15_Poem_The_Heart_Grows_Roberts.txt,The Heart Grows Roberts,Dorothy J. Roberts,Poem,36,1949,April,1,Gardening and Flower Displays,93.4,TRUE
5228,V36_06_07_Poem_A_Song_the_Redd.txt,A Song the Redd,Anna Prince Redd,Poem,36,1949,June,1,Gardening and Flower Displays,93.4,TRUE
138,January_Vol22_06_Poem_Drought_Prize_Crawford.txt,Drought Prize Crawford,NA,Article,22,1935,January,1,Gardening and Flower Displays,93.2,TRUE
3515,October_Vol31_05_Poem_October_McCune.txt,October McCune,Leone E. McCune,Article,31,1944,October,1,Gardening and Flower Displays,93.2,TRUE
5290,V36_11_01_Poem_Night_Romolo.txt,Night Romolo,Gene Romolo,Poem,36,1949,November,1,Gardening and Flower Displays,93.2,TRUE
1354,July_Vol25_26_Poem_The_Desert_Is_ABloom_Lydia_Hall.txt,The Desert Is A-Bloom,NA,Poem,25,1938,July,1,Gardening and Flower Displays,93.1,TRUE
1881,September_Vol26_16_Poem_Beatrice_K._Ekman.txt,Beatrice K. Ekman,NA,Article,26,1939,September,1,Gardening and Flower Displays,93.1,TRUE
536,July_Vol23_01_Article_UtahMy_Promised_Kleinman.txt,UtahMy Promised Kleinman,Bertha A. Kleinman,Article,23,1936,July,1,Gardening and Flower Displays,93,TRUE
2229,September_Vol27_08_Poem_Who_Candland.txt,Who Candland,NA,Article,27,1940,September,1,Gardening and Flower Displays,92.7,TRUE
3895,September_Vol32_22_Poem_Hollyhocks_Leitner.txt,Hollyhocks Leitner,Della Adams Leitner,Article,32,1945,September,1,Gardening and Flower Displays,92.6,TRUE
2583,September_Vol28_00pb1_Poem_Transition_Vesta_P.txt,Transition Vesta P,NA,Frontispiece,28,1941,September,1,Gardening and Flower Displays,92.3,TRUE
3822,November_Vol32_11_Poem_November_Courtney_Cottam.txt,November Courtney Cottam,NA,Article,32,1945,November,1,Gardening and Flower Displays,92.3,TRUE
831,December_Vol24_08_Article_Christmas_McKey.txt,Christmas McKey,Blanche Kendall McKey,Article,24,1937,December,1,Gardening and Flower Displays,92.2,TRUE
2381,January_Vol28_06_Article_Restoration_Parton.txt,Restoration Parton,NA,Article,28,1941,January,1,Gardening and Flower Displays,92.1,TRUE
3545,September_Vol31_06_Poem_Fall_Singley.txt,Fall Singley,NA,Article,31,1944,September,1,Gardening and Flower Displays,92,TRUE
3874,September_Vol32_01_Poem_Bear_Lake_Frontispiece.txt,Bear Lake Frontispiece,NA,Frontispiece,32,1945,September,1,Gardening and Flower Displays,92,TRUE
4709,August_Vol35_03_Article_This_peaceful_quiet_sets.txt,This peaceful quiet sets,NA,Article,35,1948,August,1,Gardening and Flower Displays,92,TRUE
1176,April_Vol25_08_Poem_The_Utah_Plowman.txt,The Utah Plowman,NA,Article,25,1938,April,1,Gardening and Flower Displays,91.8,TRUE
4367,December_Vol34_06_Poem_Winter_Candland.txt,Winter Candland,NA,Article,34,1947,December,1,Gardening and Flower Displays,91.8,TRUE
4750,December_Vol35_14_Poem_Alice_R._Rich.txt,Alice R. Rich,NA,Article,35,1948,December,1,Gardening and Flower Displays,91.8,TRUE
1644,February_Vol26_14_Poem_Not_Forever_Sad.txt,Not Forever Sad,NA,Article,26,1939,February,1,Gardening and Flower Displays,91.7,TRUE
5570,V37_03_21_Poem_Poised_Moment_Marv.txt,Poised Moment Marv,NA,Poem,37,1950,March,1,Gardening and Flower Displays,91.7,TRUE
4804,January_Vol35_01_Article_Pioneer_Women_President_David_O_McKay.txt,Christie Lund Coles,NA,Article,35,1948,January,1,Gardening and Flower Displays,91.6,TRUE
1109,October_Vol24_05_Poem_Evening_McAllister.txt,Evening McAllister,Vilate R. McAllister,Article,24,1937,October,1,Gardening and Flower Displays,91.5,TRUE
3812,November_Vol32_01_Poem_Autumn_Frontispiece.txt,Autumn Frontispiece,Beatrice Knowlton Ekman,Frontispiece,32,1945,November,1,Gardening and Flower Displays,91.5,TRUE
4443,January_Vol34_16_Poem_Winter_Candland.txt,Winter Candland,Grace M. Candland,Article,34,1947,January,1,Gardening and Flower Displays,91.5,TRUE
1276,February_Vol25_15_Poem_Winter_Garden.txt,Winter Garden,NA,Article,25,1938,February,1,Gardening and Flower Displays,91.3,TRUE
2017,January_Vol27_07_Poetry_Contest_Eliza_R._Snow_Poetry_Nielsen.txt,Contest Eliza R. Snow Poetry Nielsen,Eliza R. Snow,Poem,27,1940,January,1,Gardening and Flower Displays,91.1,TRUE
5047,September_Vol35_35_Poem_Omnipotence_Wangsgaard.txt,Omnipotence,Eva Willes Wangsgaard,Poem,35,1948,September,1,Gardening and Flower Displays,91,TRUE
2985,April_Vol30_21_Poem_After_Springtime_Linford.txt,After Springtime Linford,Return Beatrice E. Linford,Article,30,1943,April,1,Gardening and Flower Displays,90.9,TRUE
4820,January_Vol35_17_Poem_Symphony_Parsons.txt,Symphony Parsons,NA,Article,35,1948,January,1,Gardening and Flower Displays,90.6,TRUE
1844,October_Vol26_06_Poem_Autumn_In_The_Clark.txt,Autumn In The Clark,Sadie Ollorton Clark,Article,26,1939,October,1,Gardening and Flower Displays,90.4,TRUE
3454,March_Vol31_14_Poem_Early_Spring_Alice_Morrey_Bailey.txt,Early Spring,Alice Morrey Bailey,Poem,31,1944,March,1,Gardening and Flower Displays,90.4,TRUE
1395,March_Vol25_10_Poem_Another_Day.txt,Another Day,NA,Article,25,1938,March,1,Gardening and Flower Displays,90.3,TRUE
3139,March_Vol30_02_Poem_Awakening_Norma_Wrathall.txt,Awakening Norma Wrathall,Norma Wrathall,Article,30,1943,March,1,Gardening and Flower Displays,90.3,TRUE
3732,July_Vol32_28_Poem_Alleviation_Dix.txt,Alleviation Dix,Fae Decker Dix,Article,32,1945,July,1,Gardening and Flower Displays,90.2,TRUE
4041,February_Vol33_28_Poem_Twilight_Jones.txt,Twilight,Atkinson,Poem,33,1946,February,1,Gardening and Flower Displays,90,TRUE
5106,V36_12_15_Poem_The_Year_Is.txt,The Year Is,Eunice J. Miles,Poem,36,1949,December,1,Gardening and Flower Displays,90,TRUE
856,February_Vol24_02_Article_Window_Crawford.txt,Window Crawford,Vesta Pierce Crawford,Article,24,1937,February,1,Gardening and Flower Displays,89.9,TRUE
3096,January_Vol30_26_Fict_All_That_Glitters_First_Prize.txt,All That Glitters First Prize Short Story Contest Norma Wrathall,Norma Wrathall,Fiction,30,1943,January,1,Gardening and Flower Displays,89.8,TRUE
781,April_Vol24_30_Article_Article_by_Grace_Zenor.txt,Article by Grace Zenor,NA,Article,24,1937,April,1,Gardening and Flower Displays,89.7,TRUE
1366,June_Vol25_07_Poem_June.txt,June,NA,Poem,25,1938,June,1,Gardening and Flower Displays,89.7,TRUE
3603,August_Vol32_17_Article_Before_Ekman.txt,Before Ekman,Beatrice Knowlton Ekman,Article,32,1945,August,1,Gardening and Flower Displays,89.6,TRUE
5534,V37_06_07_Poem_A_Gray_Hawk_Jones.txt,A Gray Hawk Jones,Marvin Jones,Poem,37,1950,June,1,Gardening and Flower Displays,89.6,TRUE
4531,March_Vol34_04_Poem_Miracle_of_Romolo.txt,Miracle of Romolo,Gene Romolo,Article,34,1947,March,1,Gardening and Flower Displays,89.4,TRUE
4678,April_Vol35_07_Poem_More_Sayre.txt,More Sayre,Grace Sayre,Article,35,1948,April,1,Gardening and Flower Displays,89.4,TRUE
4944,May_Vol35_14_Poem_Too_Deep_the_Morris.txt,Too Deep the Morris,NA,Article,35,1948,May,1,Gardening and Flower Displays,89.4,TRUE
3265,September_Vol30_17_Article_A_Citys_Lone_Old_Cedar_Dustin.txt,A Citys Lone Old Cedar Dustin,Edna S. Dustin,Article,30,1943,September,1,Gardening and Flower Displays,89.3,TRUE
4959,May_Vol35_31_Poem_Lullaby_Stewart.txt,Lullaby,NA,Poem,35,1948,May,1,Gardening and Flower Displays,89.2,TRUE
5651,V37_10_08_Poem_Songs_of_Gladness_Wilson.txt,Songs of Gladness Wilson,Grace B. Wilson,Poem,37,1950,October,1,Gardening and Flower Displays,89.2,TRUE
898,January_Vol24_05_Poem_Blossomed_Crawford.txt,Blossomed Crawford,Vesta Pierce Crawford,Article,24,1937,January,1,Gardening and Flower Displays,89.1,TRUE
3871,October_Vol32_28_Poem_Ochre_Leaves_Ruby_Baird_Andersen.txt,Ochre Leaves,NA,Poem,32,1945,October,1,Gardening and Flower Displays,89.1,TRUE
1178,April_Vol25_10_Poem_Aprils_Overflow.txt,Aprils Overflow,NA,Article,25,1938,April,1,Gardening and Flower Displays,89,TRUE
3221,October_Vol30_03_Poem_Rhapsody_Harrison.txt,Rhapsody Harrison,NA,Article,30,1943,October,1,Gardening and Flower Displays,89,TRUE
3238,October_Vol30_21_Poem_Autumn_Dustin.txt,Autumn,Edna S. Dustin,Poem,30,1943,October,1,Gardening and Flower Displays,89,TRUE
5373,V37_04_20_Poem_Diamonds_by_Katie.txt,Diamonds by Katie,Katie Harris Lewis,Poem,37,1950,April,1,Gardening and Flower Displays,89,TRUE
4602,November_Vol34_20_Article_Vigil_Parthesius.txt,Vigil Parthesius,NA,Article,34,1947,November,1,Gardening and Flower Displays,88.8,TRUE
2131,March_Vol27_28_Poem_Miranda_Snow_Walton.txt,Miranda Snow Walton,NA,Article,27,1940,March,1,Gardening and Flower Displays,88.5,TRUE
4159,March_Vol33_01_Article_Alice_Morrey_Bailey.txt,Alice Morrey Bailey,NA,Article,33,1946,March,1,Gardening and Flower Displays,88.5,TRUE
4262,October_Vol33_21_Poem_Triolet_Candland.txt,Triolet Candland,Grace M. Candland,Article,33,1946,October,1,Gardening and Flower Displays,88.4,TRUE
3567,April_Vol32_08_Poem_These_Are_the_Things_I_Bates.txt,These Are the Things I Bates,NA,Article,32,1945,April,1,Gardening and Flower Displays,88.3,TRUE
2122,March_Vol27_19_Article_Spring_Is_Here!_Parsons.txt,Spring Is Here! Parsons,Beatrice Rordame Parsons,Article,27,1940,March,1,Gardening and Flower Displays,88.2,TRUE
3846,October_Vol32_01_Poem_Walk_down_a_Road_in_Frontispiece.txt,Walk down a Road in Frontispiece,Anna Prince Redd,Frontispiece,32,1945,October,1,Gardening and Flower Displays,88.2,TRUE
4220,November_Vol33_09_Poem_The_Jungle_Parton.txt,The Jungle Parton,Elsie F. Parton,Article,33,1946,November,1,Gardening and Flower Displays,88.2,TRUE
24,April_Vol22_24_Art_The_Great_Adventure_Carlton_Culmsee.txt,The Great Adventure Carlton Culmsee,NA,Article,22,1935,April,1,Gardening and Flower Displays,87.9,TRUE
4328,August_Vol34_06_Poem_Remembrance_Lizabeth.txt,Remembrance Lizabeth,Lizabeth Wall,Article,34,1947,August,1,Gardening and Flower Displays,87.9,TRUE
5017,September_Vol35_04_Article_Dorothy_J._Roberts.txt,Dorothy J. Roberts,NA,Article,35,1948,September,1,Gardening and Flower Displays,87.8,TRUE
4194,May_Vol33_09_Poem_Sunset_Kirkwood.txt,Sunset Kirkwood,NA,Article,33,1946,May,1,Gardening and Flower Displays,87.7,TRUE
1552,April_Vol26_11_Poem_On_Hall.txt,On Hall,"Mildred B. Hall,",Article,26,1939,April,1,Gardening and Flower Displays,87.6,TRUE
187,July_Vol22_22_Article_Dry_Farmers_Crawford.txt,Dry Farmers Crawford,Vesta Pierce Crawford,Article,22,1935,July,1,Gardening and Flower Displays,87.5,TRUE
565,July_Vol23_31_Poem_Earths_Robinson.txt,Earths Robinson,"Linnie Fisher Robinson,",Article,23,1936,July,1,Gardening and Flower Displays,87.5,TRUE
2559,October_Vol28_06_Poem_Leone_G._Layton.txt,Leone G. Layton,NA,Article,28,1941,October,1,Gardening and Flower Displays,87.5,TRUE
3907,April_Vol33_01_Article_Before_the_Nicholes.txt,Before the Nicholes,Dawn Olive M. Nicholes,Article,33,1946,April,1,Gardening and Flower Displays,87.5,TRUE
294,November_Vol22_01_Article_Forebodings_Reid.txt,Forebodings Reid,Agnes Just Reid,Article,22,1935,November,1,Gardening and Flower Displays,87.4,TRUE
896,January_Vol24_03_Poem_Loves_Anderson.txt,Loves Anderson,Bryce W. Anderson,Article,24,1937,January,1,Gardening and Flower Displays,87.4,TRUE
5544,V37_06_17_Poem_There_Is_No_Johns.txt,There Is No Johns,C. Cameron Johns,Poem,37,1950,June,1,Gardening and Flower Displays,87.4,TRUE
1742,June_Vol26_26_Poem_Voice_Redd.txt,Voice Redd,Anna Prince Redd,Article,26,1939,June,1,Gardening and Flower Displays,87.2,TRUE
3829,November_Vol32_18_Poem_He_Careth_For_Eberling.txt,He Careth For Eberling,Georgia Moore Eberling,Article,32,1945,November,1,Gardening and Flower Displays,87.1,TRUE
4969,November_Vol35_10_Poem_Apache_Storey.txt,Apache Storey,NA,Article,35,1948,November,1,Gardening and Flower Displays,87.1,TRUE
1903,April_Vol27_01_Frontispiece_Challenge_Bailey.txt,Challenge Bailey,NA,Frontispiece,27,1940,April,1,Gardening and Flower Displays,87,TRUE
5517,V37_07_11_Poem_Dreams_Are_Song_Shomaker.txt,Dreams Are Song Shomaker,Margaret B. Shomaker,Poem,37,1950,July,1,Gardening and Flower Displays,87,TRUE
3214,November_Vol30_19_Poem_Wherever_Pine_Trees_Grow.txt,Wherever Pine,NA,Poem,30,1943,November,1,Gardening and Flower Displays,86.7,TRUE
2600,September_Vol28_18_Poem_Mood_Ekman.txt,Mood Ekman,NA,Article,28,1941,September,1,Gardening and Flower Displays,86.5,TRUE
5267,V36_05_01_Poem_This_Happy_LandFro_Anderson.txt,This Happy LandFro Anderson,Nyal W. Anderson,Poem,36,1949,May,1,Gardening and Flower Displays,86.5,TRUE
1838,October_Vol26_00pb1_Poem_An_Autumn_Wehr.txt,An Autumn Wehr,Beatrice Rordame Parsons,Poem,26,1939,October,1,Gardening and Flower Displays,86.4,TRUE
1961,August_Vol27_23_Poem_Requite_Jessie_J_Dalton.txt,Requite,Jessie J. Dalton,Poem,27,1940,August,1,Gardening and Flower Displays,86.4,TRUE
1016,March_Vol24_12_Poem_To_a_Spinning_Ekman.txt,To a Spinning Ekman,NA,Article,24,1937,March,1,Gardening and Flower Displays,86.1,TRUE
5386,V37_08_01_Poem_Navajo_Weaver_Fron_Redd.txt,Navajo Weaver Fron Redd,Anna Prince Redd,Poem,37,1950,August,1,Gardening and Flower Displays,85.9,TRUE
4315,April_Vol34_24_Poem_Recompense_Christensen.txt,Recompense Christensen,Berta H. Christensen,Article,34,1947,April,1,Gardening and Flower Displays,85.7,TRUE
5497,V37_01_22_Poem_The_Singing_Snow.txt,The Singing Snow,Lael W. Hill,Poem,37,1950,January,1,Gardening and Flower Displays,85.6,TRUE
2742,January_Vol29_04_Article_Sanctuary_Eddy.txt,Sanctuary Eddy,NA,Article,29,1942,January,1,Gardening and Flower Displays,85.5,TRUE
3163,March_Vol30_26_Frnt_Courage_Kept_Through_Snow_T.txt,"Courage Kept Through Snow T. J. Howells, M. D. Frontispiece",NA,Frontispiece,30,1943,March,1,Gardening and Flower Displays,85.3,TRUE
5380,V37_04_28_Poem_The_Birth_of.txt,The Birth of,Margaret B. Shomaker,Poem,37,1950,April,1,Gardening and Flower Displays,85.1,TRUE
5658,V37_10_15_Art_Visiting_Teacher_M_Judd.txt,Visiting Teacher M Judd,NA,Article,37,1950,October,1,Gardening and Flower Displays,85.1,TRUE
318,October_Vol22_00pb2_Poem_Drouth_Pratt.txt,Drouth Pratt,Grace Zenor Pratt,Article,22,1935,October,1,Gardening and Flower Displays,85,TRUE
5553,V37_03_01_Poem_Remember_Spring_Fr.txt,Remember Spring Fr,Dorothy J. Roberts,Poem,37,1950,March,1,Gardening and Flower Displays,84.9,TRUE
4189,May_Vol33_04_Article_I_Heard_a_Sabin.txt,I Heard a Sabin,Zara Sabin,Article,33,1946,May,1,Gardening and Flower Displays,84.8,TRUE
4077,January_Vol33_28_Poem_I_Know_a_Hendrickson.txt,I Know a Hendrickson,NA,Article,33,1946,January,1,Gardening and Flower Displays,84.6,TRUE
4384,December_Vol34_23_Poem_Winter_Ireland.txt,Winter Ireland,NA,Article,34,1947,December,1,Gardening and Flower Displays,84.6,TRUE
5118,V36_02_05_Poem_Heart-Deep_in_Wint_Wangsgaa.txt,Heart-Deep in Wint Wangsgaa,Eva Willes Wangsgaard,Poem,36,1949,February,1,Gardening and Flower Displays,84.4,TRUE
38,August_Vol22_11_Poem_Little_McKey.txt,Little McKey,Blanche Kendall McKey,Article,22,1935,August,1,Gardening and Flower Displays,84.3,TRUE
1990,February_Vol27_07_Poem_Hidden_Harris.txt,Hidden Harris,NA,Article,27,1940,February,1,Gardening and Flower Displays,84.3,TRUE
4219,November_Vol33_08_Article_Autumn_Larsen.txt,Autumn Larsen,NA,Article,33,1946,November,1,Gardening and Flower Displays,84.3,TRUE
4530,March_Vol34_03_Poem_Sturdy_Ames.txt,Sturdy Ames,NA,Article,34,1947,March,1,Gardening and Flower Displays,84.3,TRUE
4675,April_Vol35_04_Poem_New_Coles.txt,New Coles,"Christie Lund Coles,",Article,35,1948,April,1,Gardening and Flower Displays,84.3,TRUE
