row_index,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15
42,0.0012586335474510035,0.0037270303955218393,0.4725835033163944,0.23829628417377471,0.2166542941218527,0.007954326486943924,0.010172767066313919,7.087685655702258e-4,0.017459072792198438,0.003338376348134683,0.012156018843030003,0.009848816834477072,9.738542398098164e-4,0.0045871697937494675,2.8108347477735367e-4
43,0.2613226150334852,0.0014478270633116485,0.003442252469384599,7.73358253243836e-4,0.014347765123998298,0.6416263519145623,0.0016801470999171103,0.03429730369159491,0.0013023373301146934,0.00783192076793157,0.023108203257134974,0.005412512435121509,8.844616749915936e-5,0.002517885773084677,8.01073619615642e-4
44,0.07214257235823893,0.02389988570757003,0.004871104660298882,0.015974918067508368,0.008010882449755521,0.11444817757507145,0.002757404477268246,0.0028830520473642537,0.022808256018983588,0.008476607043157993,0.013640256378669089,0.6968213973923932,0.00843666563982249,0.004024540661072964,8.042795228250228e-4
45,0.0018595490117242846,0.04514369048869831,0.0014802001814420201,0.05777731638488853,0.00745234767542299,0.004662384721733902,0.0018316910042679658,2.979284186449928e-4,0.009017612724615171,0.002793613455757883,0.0034481284663591895,0.860428650764042,0.0029294644707252198,7.466601627823031e-4,1.3076206889558602e-4
46,0.09610848946279202,8.094339962605285e-4,0.09819788229101922,0.0072985358305058525,0.0573214510676519,0.010221633156161215,0.025085515106698243,0.08483270396772435,0.006523413749529129,5.551376770318237e-4,0.599369863507136,0.004842854295256069,9.746249905719223e-4,0.004903837488666816,0.002954623412995252
47,0.29672995759436704,0.0018416447453092303,0.0013797787486791392,0.0015926917224383392,0.008632877865248769,0.37576554355073616,0.004144470596390904,0.19631730109614817,0.002524985968563243,0.005605076395770427,0.0820894143001626,0.014128997889633203,4.697309228885543e-4,0.00518342303147248,0.0035941055721915778
48,0.9522256616777407,5.694577290101699e-4,5.805560304572782e-4,2.0732411319219352e-4,7.652628659447795e-4,0.012881584317462858,0.004470823473721813,0.008186260687593273,9.282460962079807e-4,2.7576319583259227e-4,0.012031704644543019,0.0030960105320148182,2.526277221591852e-4,0.00276052188867818,7.681950254413978e-4
49,0.05645627852133147,0.004977306645335786,0.0010840126932952236,0.4985431116913723,0.07850066096184667,0.016112454602228873,0.19505077833543133,0.0035115237157604495,0.004368323308891961,0.0010565214260785248,0.09334809779758385,0.0025327050278239776,0.0369402788760549,0.005845792948696803,0.0016721534482680486
50,0.04519105617242795,0.011290587041578473,0.00984737564169366,0.17778483904746528,0.0048740235311209145,0.037225480135074054,0.007434430212451034,6.229096506620867e-4,0.1221238775036725,0.024118272854622962,0.06520276678704039,0.20625743741102087,0.27133353563188384,0.016047711191291808,6.456971879946563e-4
51,0.502000743828743,0.006617357680651682,0.0017839861341494908,0.0077395876048568365,0.004077237429591945,0.3047904809591946,0.006584115488746772,0.006411567552197046,0.010226155806070909,0.004560064319579656,0.02424343124497808,0.06808052947738615,0.044535246304392116,0.006981132942664629,0.0013683632267971605
52,0.3845796138481328,0.004898176067470076,0.0060361915067981995,0.005800292367477964,0.00418515808152049,0.22428552743663954,0.001419049678147872,0.002613485940064498,0.09986329966370767,0.008541395745776257,0.016759161252684205,0.1258889278453293,0.003972434780106368,0.11029422643665202,8.630593494925019e-4
53,0.29019607646419504,0.005959331913537725,0.0031553842463268476,0.0024551656987337215,0.001962416122672788,0.14866165381505833,0.0012475021986987369,0.0025992242525975456,0.5081535768961845,0.0013017082248980008,0.018094287579314385,0.0053448762521294485,0.003813486166636059,0.006143857014605192,9.114531544120458e-4
54,0.035157868744327594,0.5445618821555077,0.008665990755771931,0.04125316561981583,0.018545977114694058,0.06603912587656362,0.01955270910316706,0.009134548836175418,0.025492914185846417,0.02047015122079887,0.020167429411589007,0.008367436485264161,0.002245236090388532,0.17913253596457435,0.0012130284355150844
55,0.03490789183285638,0.03976514484161746,0.009546936000492992,0.28331879022206324,0.12259843601906209,0.11491548271624166,0.015806304019771185,0.160635106625623,0.011158880285564853,0.0986807671710355,0.04800407918458208,0.033154270836212814,0.00506676198152178,0.019119603481584622,0.003321544781770363
56,0.0028044946067733684,0.0024699930869053646,0.015704833193566234,0.044252686491731925,0.7267283290217145,0.015483636003675865,0.009644572879154824,0.004392953291561945,0.005687482649896204,0.0062633731495404955,0.017299959866469386,0.0042218173352184495,1.8260672945238883e-4,0.1445946572279736,2.686044663659268e-4
