row_index,bertopic_topic,bertopic_prob
458,6,1.0
459,13,1.0
460,-1,0.0
461,-1,0.0
462,13,1.0
463,18,1.0
464,-1,0.0
465,17,1.0
466,4,0.9076664898544384
467,18,1.0
468,-1,0.0
469,-1,0.0
470,1,1.0
471,-1,0.0
472,19,0.44590385176237246
473,5,1.0
474,-1,0.0
475,-1,0.0
476,1,1.0
477,-1,0.0
478,1,1.0
479,-1,0.0
480,5,0.9947049035119929
481,19,0.4869322718930463
482,0,1.0
483,9,0.8690372585590015
484,-1,0.0
485,6,1.0
486,-1,0.0
487,-1,0.0
488,3,0.6761059988590589
489,0,0.9955875603367558
490,0,0.7557986915516893
491,-1,0.0
492,-1,0.0
493,5,0.9800006068311048
494,0,0.705709009715498
495,0,0.38423374752261225
496,-1,0.0
497,-1,0.0
498,-1,0.0
499,1,1.0
500,2,0.8698937200578548
501,2,0.9928354404712363
502,12,0.7755669736868801
503,1,1.0
504,1,1.0
505,-1,0.0
506,4,0.8978630515484791
507,5,0.707504045735834
508,-1,0.0
509,5,0.5645189048826206
510,0,0.7328115547516026
511,-1,0.0
512,6,1.0
513,5,1.0
514,-1,0.0
515,-1,0.0
516,0,0.3518852928594376
517,-1,0.0
518,-1,0.0
519,-1,0.0
520,-1,0.0
521,3,0.7894034899609164
522,-1,0.0
523,7,0.3425911699129426
524,-1,0.0
525,19,0.5403253650636353
526,12,0.9426858451861091
527,9,0.9271355087107502
528,12,0.8288915074818616
529,10,0.7076666221096667
530,-1,0.0
531,-1,0.0
532,1,1.0
533,1,1.0
534,1,1.0
535,1,1.0
536,10,1.0
537,10,1.0
538,-1,0.0
539,0,0.7337887996704765
540,0,0.5534115158947653
541,2,0.6725711796872982
542,-1,0.0
543,-1,0.0
544,4,0.9062423478371483
545,0,0.3865350336331893
546,-1,0.0
547,-1,0.0
548,10,0.9424867570204335
549,0,0.3873613042047156
550,6,1.0
551,0,1.0
552,2,0.7580657365433523
553,5,0.5627032216649374
554,11,0.6523526084980784
555,-1,0.0
556,-1,0.0
557,9,0.8092296261168355
558,19,1.0
559,9,1.0
560,-1,0.0
561,-1,0.0
562,5,0.7777347072945708
563,-1,0.0
564,-1,0.0
565,-1,0.0
566,26,1.0
567,26,1.0
568,-1,0.0
569,0,0.8168324684497662
570,-1,0.0
571,-1,0.0
572,-1,0.0
573,1,1.0
574,-1,0.0
575,1,1.0
576,0,0.6537609314260777
577,-1,0.0
578,0,1.0
579,-1,0.0
580,-1,0.0
581,21,1.0
582,0,0.9606463858373043
583,0,0.4533289923886914
584,-1,0.0
585,-1,0.0
586,5,0.9996892932829581
587,26,1.0
588,-1,0.0
589,0,0.683787861761621
590,1,1.0
591,-1,0.0
592,0,0.690582769152212
593,-1,0.0
594,15,0.4543885869127342
595,-1,0.0
596,4,1.0
597,-1,0.0
598,9,0.6074010803346417
599,0,0.4622360787569113
600,4,1.0
601,-1,0.0
602,-1,0.0
603,-1,0.0
604,1,1.0
605,1,1.0
606,1,1.0
607,1,1.0
608,4,0.9484030672316452
609,0,0.9845812928848185
610,5,0.7759206158115037
611,-1,0.0
612,20,0.7713884934780232
613,-1,0.0
614,0,0.9931850497636671
615,0,1.0
616,-1,0.0
617,-1,0.0
618,-1,0.0
619,-1,0.0
620,0,1.0
621,-1,0.0
622,3,0.6436507080298517
623,15,1.0
624,0,0.4226647161659209
625,-1,0.0
626,-1,0.0
627,13,0.5495028886890477
628,6,0.6201316093271283
629,-1,0.0
630,7,0.38170218450004845
631,7,0.3691277724752913
632,-1,0.0
633,-1,0.0
634,1,0.8363841007993665
635,-1,0.0
636,1,1.0
637,1,1.0
638,0,0.5966881649894812
639,26,1.0
640,26,1.0
641,-1,0.0
642,27,1.0
643,0,0.4935454627058478
644,-1,0.0
645,2,0.9430884107414602
646,14,0.8834609284857834
647,6,1.0
648,-1,0.0
649,4,1.0
650,21,0.29429489301872314
651,-1,0.0
652,14,1.0
653,-1,0.0
654,4,1.0
655,-1,0.0
656,4,0.8817364222266552
657,-1,0.0
658,-1,0.0
659,-1,0.0
660,1,1.0
661,1,1.0
662,19,0.459080856403871
663,26,1.0
664,16,0.7961905790044843
665,26,1.0
666,-1,0.0
667,16,0.7812878337414171
668,16,0.754217549980598
669,10,1.0
670,28,1.0
671,-1,0.0
672,27,1.0
673,14,0.9963006237231545
674,24,1.0
675,-1,0.0
676,3,0.6077586148358318
677,6,0.8462837914158621
678,16,0.889233359612197
679,17,1.0
680,23,1.0
681,28,0.9652466705890936
682,1,1.0
683,27,1.0
684,27,0.969487297231085
685,5,0.6924877871004848
686,16,0.7343966673199082
687,6,0.6865642206636594
688,1,1.0
689,1,1.0
690,1,1.0
691,-1,0.0
692,-1,0.0
693,5,1.0
694,0,1.0
695,0,0.4812871825881941
696,6,1.0
697,11,0.6523526084980784
698,-1,0.0
699,-1,0.0
700,5,1.0
701,3,0.9090946093447438
702,0,1.0
703,-1,0.0
704,-1,0.0
705,-1,0.0
706,12,0.9832023205626679
707,7,0.39427247655911624
708,-1,0.0
709,-1,0.0
710,25,1.0
711,16,0.9282545765106484
712,2,1.0
713,-1,0.0
714,0,1.0
715,1,1.0
716,-1,0.0
717,-1,0.0
718,-1,0.0
719,5,0.7728641362426607
720,1,0.762125648474712
721,1,1.0
722,1,1.0
723,-1,0.0
724,-1,0.0
725,-1,0.0
726,0,0.46415770466511713
727,0,0.6062995600821796
728,2,0.8503031622646001
729,5,1.0
730,26,1.0
731,6,1.0
732,-1,0.0
733,0,0.7523972917020096
734,0,1.0
735,5,0.9131242834778134
736,12,0.9316258331786914
737,0,0.7450695360076145
738,0,0.731966005477223
739,-1,0.0
740,-1,0.0
741,0,1.0
742,7,0.6689585388641572
743,9,1.0
744,-1,0.0
745,15,0.48218780228122543
746,10,1.0
747,1,1.0
748,-1,0.0
749,5,1.0
750,1,1.0
751,1,1.0
752,1,1.0
753,1,1.0
754,3,0.842596375335322
755,-1,0.0
756,9,0.603022615597307
757,-1,0.0
758,9,0.8013808806945344
759,-1,0.0
760,-1,0.0
761,0,0.44667917739448476
762,-1,0.0
763,-1,0.0
764,0,0.680629670707179
765,10,1.0
766,-1,0.0
767,-1,0.0
768,-1,0.0
769,-1,0.0
770,-1,0.0
771,-1,0.0
772,4,0.9019987769901066
773,-1,0.0
774,-1,0.0
775,0,1.0
776,-1,0.0
777,0,0.7382431293139192
778,0,0.6652294028271749
779,10,1.0
780,-1,0.0
781,3,0.6814015810495986
782,0,1.0
783,-1,0.0
784,1,1.0
785,1,1.0
786,1,1.0
787,-1,0.0
788,0,1.0
