topic_num,topic_label,proportion,doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,proportion_pct
5,Topic 5: Genealogy,0.9902821725638515,1726,March_Vol5_18c_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_History_Beginnings_in_b_b.txt,Guide Lessons - Lesson III Genealogy - History Beginnings in,,Genealogy,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,99.03
5,Topic 5: Genealogy,0.9902130732938026,2114,October_Vol5_13c_Guide_Lessons_LESSON_III_Genealogy_ADDED_OR_SURNAMES_THEIR_ORIGIN.txt,LESSON III Genealogy ADDED OR SURNAMES THEIR ORIGIN,,Guide,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,99.02
5,Topic 5: Genealogy,0.9869928038019572,1551,August_Vol6_06d_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_Welsh_Surnames_a_a.txt,Guide Lessons - Lesson III Genealogy - Welsh Surnames,,Genealogy,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,98.7
5,Topic 5: Genealogy,0.9853254878715693,2113,April_Vol5_16c_Genealogy_Where_the_Races_Settled_in_Europe.txt,Where the Races Settled in Europe,,Genealogy,Vol5,1918,April,Relief_Society_Magazine,Relief Society Magazine,98.53
5,Topic 5: Genealogy,0.9846496900165072,2145,October_Vol6_20d_Guide_Lessons_Lesson_III_-_Genealogy_-_Scandinavian_Surnames.txt,Lesson III - Genealogy - Scandinavian Surnames,,Guide,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,98.46
5,Topic 5: Genealogy,0.9839274549720467,2174,December_Vol5_15d_Genealogy_Lesson_III_-_How_a_Great_English_Battle_Started_Surnames_in.txt,Lesson III - How a Great English Battle Started Surnames in,,Genealogy,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,98.39
5,Topic 5: Genealogy,0.9825671955582334,2143,November_Vol6_12c_Genealogy_LESSON_III_Genealogy_ORIENTAL_PAGAN_SURNAMES.txt,LESSON III Genealogy ORIENTAL PAGAN SURNAMES,,Genealogy,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,98.26
5,Topic 5: Genealogy,0.9814110782955966,3308,December_Vol4_09c_Genealogy_Race_History_-_Disobedient_Races_Descended_from_Shem.txt,Race History - Disobedient Races Descended from Shem,,Genealogy,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,98.14
5,Topic 5: Genealogy,0.9801177145637989,2147,May_Vol6_15d_Genealogy_Lesson_III_Genealogy_-_Surnames_Derived_from_Trades_and_Occu.txt,Lesson III Genealogy - Surnames Derived from Trades and Occu,,Genealogy,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,98.01
5,Topic 5: Genealogy,0.9774951994673852,3213,May_Vol4_11c_Genealogy_Lesson_III_-_Genealogy_-_Prefixes_and_Suffixes_Compound_Surn.txt,Lesson III - Genealogy - Prefixes and Suffixes Compound Surn,,Genealogy,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,97.75
5,Topic 5: Genealogy,0.9770301777158865,1550,February_Vol6_17d_Genealogy_Guide_Lessons_-_Lesson_III_-_Genealogy.txt,Guide Lessons - Lesson III - Genealogy,,Genealogy,Vol6,1919,February,Relief_Society_Magazine,Relief Society Magazine,97.7
5,Topic 5: Genealogy,0.9728518189870082,1549,September_Vol6_16c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_-_French_Surnames.txt,Guide Lessons - Lesson III Genealogy - French Surnames,,Guide,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,97.29
5,Topic 5: Genealogy,0.9696239069288447,1561,December_Vol4_16b_Guide_Lessons_Guide_Lessons_a_a_a_a_a.txt,Guide Lessons,,Guide,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,96.96
5,Topic 5: Genealogy,0.9529406018695401,2212,October_Vol5_13b_Guide_Lessons_LESSON_II_Work_and_Business.txt,LESSON II Work and Business,,Guide,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,95.29
5,Topic 5: Genealogy,0.9446513663341498,2139,February_Vol5_14c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_-_Japhet.txt,Guide Lessons - Lesson III Genealogy and Literature - Japhet,,Guide,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,94.47
5,Topic 5: Genealogy,0.9375130636056818,381,March_Vol4_14c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_a.txt,Guide Lessons - Lesson III Genealogy and Literature,,Guide,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,93.75
5,Topic 5: Genealogy,0.9252843208048648,2142,November_Vol4_11e_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_b.txt,Guide Lessons - Lesson III Genealogy and Literature,,Guide,Vol4,1917,November,Relief_Society_Magazine,Relief Society Magazine,92.53
5,Topic 5: Genealogy,0.9200131056153247,2148,March_Vol6_14c_Guide_Lessons_LESSON_III_Genealogy_Third_Week_in_April_PEOPLE_SURNAMED_THE.txt,LESSON III Genealogy Third Week in April PEOPLE SURNAMED THE,,Guide,Vol6,1919,March,Relief_Society_Magazine,Relief Society Magazine,92
5,Topic 5: Genealogy,0.9048926676399341,2213,August_Vol4_17b_Guide_Lessons_Lesson_II_Work_and_Business.txt,Lesson II Work and Business,,Guide,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,90.49
5,Topic 5: Genealogy,0.8565600113842142,1654,August_Vol6_06d_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_Welsh_Surnames_b.txt,Guide Lessons - Lesson III Genealogy - Welsh Surnames,,Genealogy,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,85.66
5,Topic 5: Genealogy,0.851766937763612,1412,V1_1914_Jun_02_Gen_Genealogy.txt,Genealogy,,Genealogy,Vol1,1914,June,Relief_Society_Magazine,Relief Society Magazine,85.18
5,Topic 5: Genealogy,0.8513796028802556,2110,November_Vol7_10d_Guide_Lessons_Guide_Lesson_Suggestions_-_Lesson_III_Book_of_Mormon_Optiona.txt,Guide Lesson Suggestions - Lesson III Book of Mormon Optiona,,Guide,Vol7,1920,November,Relief_Society_Magazine,Relief Society Magazine,85.14
5,Topic 5: Genealogy,0.8442230357604387,1575,September_Vol5_14a_Guide_Lessons_LESSON_I_THEOLOGY_AND_TESTIMONY_-_THE_LEARNING_OF_THE_PEOPLE_a_a_a_a.txt,LESSON I THEOLOGY AND TESTIMONY - THE LEARNING OF THE PEOPLE,,Guide,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,84.42
6,Topic 6: Moral Education & Character Development,0.9835605318708316,2187,December_Vol8_05d_Guide_Lessons_Social_Service_-_Leadership_in_the_Home.txt,Social Service - Leadership in the Home,,Guide,Vol8,1921,December,Relief_Society_Magazine,Relief Society Magazine,98.36
6,Topic 6: Moral Education & Character Development,0.9783483153340513,3691,December_Vol10_07b_Guide_Lessons_Guide_Lessons_for_February_d.txt,Guide Lessons for February,,Guide,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,97.83
6,Topic 6: Moral Education & Character Development,0.9635173506596268,1235,October_Vol9_17b_Guide_Lessons_LESSON_II_-_Work_and_Business.txt,LESSON II - Work and Business,,Guide,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,96.35
6,Topic 6: Moral Education & Character Development,0.9622475438366122,1432,June_Vol6_19_Germs_and_Disease_Dr._Martin_P._Henderson_3^3.txt,and Disease Dr. Martin P. Henderson 3^3,"Miss Edna Coray, Organist",Article,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,96.22
6,Topic 6: Moral Education & Character Development,0.9595630104395132,1691,July_Vol2_11_Article_Good_Health_-_Maud_Baggarley.txt,Good Health — Maud Baggarley,Maud Baggarley,Article,Vol2,1915,July,Relief_Society_Magazine,Relief Society Magazine,95.96
6,Topic 6: Moral Education & Character Development,0.9590562947960803,1781,December_Vol3_10c_Guide_Lessons_Home_Economics_Course_Outline.txt,Home Economics Course Outline,,Guide,Vol3,1916,December,Relief_Society_Magazine,Relief Society Magazine,95.91
6,Topic 6: Moral Education & Character Development,0.9530191456008753,1639,February_Vol7_09e_Guide_Lessons_Guide_Lessons_b.txt,Guide Lessons,,Guide,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,95.3
6,Topic 6: Moral Education & Character Development,0.9501851207213196,1696,V1_1914_Aug_03_Art_Lesson_II.txt,Lesson II,,Article,Vol1,1914,August,Relief_Society_Magazine,Relief Society Magazine,95.02
6,Topic 6: Moral Education & Character Development,0.9496523923108935,2190,July_Vol9_12d_Guide_Lessons_Guide_Lessons_for_September_-_Lesson_VII_Social_Service_-_Mo.txt,Guide Lessons for September - Lesson VII Social Service - Mo,,Guide,Vol9,1922,July,Relief_Society_Magazine,Relief Society Magazine,94.97
6,Topic 6: Moral Education & Character Development,0.9466169964114461,3803,November_Vol10_19_Guide_Lessons_Teachers_Topic_for_January.txt,Teachers Topic for January,,Guide,Vol10,1923,November,Relief_Society_Magazine,Relief Society Magazine,94.66
6,Topic 6: Moral Education & Character Development,0.9409943081234872,1633,July_Vol2_15_Guide_Lessons_Guide_Lessons.txt,Guide Lessons,,Guide,Vol2,1915,July,Relief_Society_Magazine,Relief Society Magazine,94.1
6,Topic 6: Moral Education & Character Development,0.9391878859353427,1505,June_Vol6_17b_Editorial_Editorial_Reconstruction.txt,Editorial Reconstruction,,Editorial,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,93.92
6,Topic 6: Moral Education & Character Development,0.9378756890912386,2181,August_Vol9_17d_Guide_Lessons_Guide_Lessons_for_October_-_Lesson_IV_-_Social_Service_-_The.txt,Guide Lessons for October - Lesson IV - Social Service - The,,Guide,Vol9,1922,August,Relief_Society_Magazine,Relief Society Magazine,93.79
6,Topic 6: Moral Education & Character Development,0.9339653426836576,2180,February_Vol9_17d_Guide_Lessons_Guide_Lessons_for_April_-_Lesson_IV_-_Social_Service_d_d_d_a_a.txt,Guide Lessons for April - Lesson IV - Social Service,,Guide,Vol9,1922,February,Relief_Society_Magazine,Relief Society Magazine,93.4
6,Topic 6: Moral Education & Character Development,0.9309718812476544,1749,September_Vol6_16b_Guide_Lessons_Guide_Lessons_-_Lesson_II_Work_and_Business.txt,Guide Lessons - Lesson II Work and Business,,Guide,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,93.1
6,Topic 6: Moral Education & Character Development,0.9296170577361627,1694,V1_1914_Aug_04_Art_Lesson_III.txt,Lesson III,,Article,Vol1,1914,August,Relief_Society_Magazine,Relief Society Magazine,92.96
6,Topic 6: Moral Education & Character Development,0.9283484830662032,2192,January_Vol9_18d_Guide_Lessons_LESSON_IV_Social_Service_-_PHYSICAL_EFFICIENCY_AND_THE_HOME.txt,LESSON IV Social Service - PHYSICAL EFFICIENCY AND THE HOME,,Guide,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,92.83
6,Topic 6: Moral Education & Character Development,0.9282303847649647,2044,July_Vol2_10_Article_In_the_Kitchen_Laboratory_-_Hazel_L._Dunford.txt,In the Kitchen Laboratory — Hazel L. Dunford,— Hazel L. Dunford,Article,Vol2,1915,July,Relief_Society_Magazine,Relief Society Magazine,92.82
6,Topic 6: Moral Education & Character Development,0.9242333662060863,1693,V1_1914_Aug_07_Art_Health_and_Hygiene_Lesson_I_7.txt,Health and Hygiene  Lesson I.... 7,,Article,Vol1,1914,August,Relief_Society_Magazine,Relief Society Magazine,92.42
6,Topic 6: Moral Education & Character Development,0.9239717645036765,2179,November_Vol8_12d_Guide_Lessons_Lesson_IV_-_Social_Service.txt,Lesson IV - Social Service,,Guide,Vol8,1921,November,Relief_Society_Magazine,Relief Society Magazine,92.4
6,Topic 6: Moral Education & Character Development,0.92306478789872,1801,V1_1914_Jun_03_HomeEthics_Home_Ethics.txt,Home Ethics,,Home,Vol1,1914,June,Relief_Society_Magazine,Relief Society Magazine,92.31
6,Topic 6: Moral Education & Character Development,0.9225670821785507,2080,WE_Vol33_1904_Issue2_029_LECTURE_IV.txt,LECTURE IV.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,92.26
6,Topic 6: Moral Education & Character Development,0.9201588474996222,2122,January_Vol6_20d_Home_Ethics_LESSON_IV_Home_Courses_Fourth_Week_in_February_NATIONAL_ASPE.txt,LESSON IV Home Courses Fourth Week in February NATIONAL ASPE,,Home,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,92.02
6,Topic 6: Moral Education & Character Development,0.9188077116558158,1547,February_Vol6_17e_Home_Science_Guide_Lessons_-_Lesson_IV_-_Home_Courses.txt,Guide Lessons - Lesson IV - Home Courses,,Home,Vol6,1919,February,Relief_Society_Magazine,Relief Society Magazine,91.88
6,Topic 6: Moral Education & Character Development,0.9187165772418632,1522,March_Vol5_19_Guide_Lessons_Guide_Lessons.txt,Guide Lessons,,Guide,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,91.87
7,Topic 7: Relief Society Conference Reports ,0.990730276571685,4019,WE_Vol35_1906_Issue4_009_VISITS_OF_MISSIONARIES.txt,VISITS OF MISSIONARIES.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,99.07
7,Topic 7: Relief Society Conference Reports ,0.9899620669889849,3391,WE_Vol40_1911_Issue4_019_RELIEF_SOCIETY_REPORTS.txt,RELIEF SOCIETY REPORTS.,"President Pace, reporting the stake work",Relief Society Report,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,99
7,Topic 7: Relief Society Conference Reports ,0.9890759346629288,777,January_Vol9_09_Conventions_Conventions_and_Conferences.txt,Conventions and Conferences,,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,98.91
7,Topic 7: Relief Society Conference Reports ,0.9888956241568148,778,January_Vol10_11_Conventions_Conventions_and_Conferences.txt,Conventions and Conferences,,Article,Vol10,1923,January,Relief_Society_Magazine,Relief Society Magazine,98.89
7,Topic 7: Relief Society Conference Reports ,0.9879493775220265,3446,WE_Vol33_1904_Issue3_038_R_S_REPORTS_2.txt,R. S. REPORTS.,Unknown,Relief Society Report,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,98.79
7,Topic 7: Relief Society Conference Reports ,0.9863331360357476,4022,WE_Vol35_1906_Issue1_014_VISITS_OF_MISSIONARIES.txt,VISITS OF MISSIONARIES.,President Bathsheba W. Smith are:—,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,98.63
7,Topic 7: Relief Society Conference Reports ,0.9857903883786697,3396,WE_Vol36_1907_Issue3_021_RELIEF_SOCIETY_REPORTS.txt,RELIEF SOCIETY REPORTS.,Unknown,Relief Society Report,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,98.58
7,Topic 7: Relief Society Conference Reports ,0.9852681280101504,2230,WE_Vol37_1908_Issue5_017_LIBERTY_STAKE.txt,LIBERTY STAKE.,Unknown,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,98.53
7,Topic 7: Relief Society Conference Reports ,0.9851754250499947,4209,WE_Vol38_1909_Issue3_018_YELLOWSTONE_STAKE.txt,YELLOWSTONE STAKE.,"MARY E. BROWER,",Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,98.52
7,Topic 7: Relief Society Conference Reports ,0.9839683119869941,3466,WE_Vol32_1903_Issue4_008_REPORT_FROM_TOOELE_STAKE.txt,REPORT FROM TOOELE STAKE.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.4
7,Topic 7: Relief Society Conference Reports ,0.9836343908145764,2235,WE_Vol38_1909_Issue3_017_LIBERTY_STAKE.txt,LIBERTY STAKE.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,98.36
7,Topic 7: Relief Society Conference Reports ,0.9815806910150967,3358,WE_Vol34_1905_Issue7_022_REORGANIZATION_22ND_WARD_CITY.txt,"REORGANIZATION 22ND WARD, CITY.",Unknown,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,98.16
7,Topic 7: Relief Society Conference Reports ,0.9788838499640853,1043,WE_Vol33_1904_Issue11_004_EDITORIAL_NOTE.txt,EDITORIAL NOTE.,Unknown,Editorial,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.89
7,Topic 7: Relief Society Conference Reports ,0.9779691208115434,3453,WE_Vol39_1910_Issue1_010_R_S_REPORTS.txt,R. S. REPORTS.,Unknown,Relief Society Report,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,97.8
7,Topic 7: Relief Society Conference Reports ,0.9776495211646953,1130,WE_Vol32_1903_Issue6_028_EMERY_STAKE.txt,EMERY STAKE.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.76
7,Topic 7: Relief Society Conference Reports ,0.977410907369235,3359,WE_Vol38_1909_Issue7_022_REORGANIZATION.txt,Reorganization,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,97.74
7,Topic 7: Relief Society Conference Reports ,0.9772401820854092,4021,WE_Vol35_1906_Issue2_014_VISITS_OF_MISSIONARIES.txt,VISITS OF MISSIONARIES.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,97.72
7,Topic 7: Relief Society Conference Reports ,0.9768779262254738,2234,WE_Vol38_1909_Issue6_023_LIBERTY_STAKE.txt,LIBERTY STAKE.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,97.69
7,Topic 7: Relief Society Conference Reports ,0.97676564434197,3693,WE_Vol37_1908_Issue6_017_RELIEF_SOEIETY_CONFERENCE.txt,RELIEF SOEIETY CONFERENCE.,"BATHSHEBA W. SMITH,",Board/Meeting,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,97.68
7,Topic 7: Relief Society Conference Reports ,0.9766159588237051,541,WE_Vol33_1904_Issue9_015_GENERAL_CONFERENCE_RELIEF_SOCIETY.txt,General Conference Relief Society,"ANNIE TAYLOR HYDE,",Relief Society Report,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.66
7,Topic 7: Relief Society Conference Reports ,0.9753964321526924,231,WE_Vol32_1903_Issue2_051_BANNOCK_STAKE_2.txt,BANNOCK STAKE.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.54
7,Topic 7: Relief Society Conference Reports ,0.9744729285113479,3048,WE_Vol37_1908_Issue5_019_ONEIDA_STAKE.txt,ONEIDA STAKE.,WOMAN’S EXPONENT,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,97.45
7,Topic 7: Relief Society Conference Reports ,0.9739617362994812,3049,WE_Vol35_1906_Issue3_023_ONEIDA_STAKE.txt,ONEIDA STAKE.,WOMAN’S EXPONENT,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,97.4
7,Topic 7: Relief Society Conference Reports ,0.9727990496340095,3445,WE_Vol33_1904_Issue9_021_RELIEF_SOCIETY_REPORTS.txt,RELIEF SOCIETY REPORTS.,Unknown,Relief Society Report,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.28
7,Topic 7: Relief Society Conference Reports ,0.9727345702470073,3579,WE_Vol41_1912_Issue11_013_SAN_LUIS_STAKE.txt,SAN LUIS STAKE.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,97.27
8,Topic 8: World News and Women's Rights Reports,0.9908134218167934,4065,November_Vol6_10a_Current_Topics_On_the_Watch_Tower.txt,Topics On the Watch Tower,,Current Topics,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,99.08
8,Topic 8: World News and Women's Rights Reports,0.9870121951116799,831,December_Vol4_13_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,98.7
8,Topic 8: World News and Women's Rights Reports,0.9835407149107944,1959,September_Vol9_13_Article_The_International_Council_of_Women_to_Meet_in_U._S.txt,The International Council of Women to Meet in U. S.,U. S.,Article,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,98.35
8,Topic 8: World News and Women's Rights Reports,0.9832868635841946,4057,July_Vol6_12_On_the_Watch_Tower_James_H._Anderson.txt,the Watch Tower James H. Anderson,,Article,Vol6,1919,July,Relief_Society_Magazine,Relief Society Magazine,98.33
8,Topic 8: World News and Women's Rights Reports,0.981851045593585,4064,May_Vol6_12c_Current_Topics_On_the_Watch_Tower.txt,Topics On the Watch Tower,,Current Topics,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,98.19
8,Topic 8: World News and Women's Rights Reports,0.9814945635288312,4061,October_Vol6_04g_Current_Topics_On_the_Watch_Tower.txt,Topics On the Watch Tower,,Current Topics,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,98.15
8,Topic 8: World News and Women's Rights Reports,0.9763075852024381,817,December_Vol5_11c_Current_Topics_Current_Topics.txt,Topics Current Topics,James H. Anderson,Current Topics,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,97.63
8,Topic 8: World News and Women's Rights Reports,0.974037586799125,1961,WE_Vol32_1903_Issue12_019_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,MAY WRIGHT SEWALL,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.4
8,Topic 8: World News and Women's Rights Reports,0.9717909225661943,840,June_Vol4_11_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,June,Relief_Society_Magazine,Relief Society Magazine,97.18
8,Topic 8: World News and Women's Rights Reports,0.9717050869167383,814,November_Vol5_09_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol5,1918,November,Relief_Society_Magazine,Relief Society Magazine,97.17
8,Topic 8: World News and Women's Rights Reports,0.9703017007762212,2382,February_Vol4_13_Article_Memories_Marie_Jensen.txt,Memories Marie Jensen,,Article,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,97.03
8,Topic 8: World News and Women's Rights Reports,0.9694823689595741,842,February_Vol4_18_Current_Topics_Current_Topics_James_H_Anderson.txt,Topics Current Topics James H Anderson,James H. Anderson,Current Topics,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,96.95
8,Topic 8: World News and Women's Rights Reports,0.9675278699402122,4069,October_Vol6_18_On_the_Watch_Tower.txt,the Watch Tower,,Article,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,96.75
8,Topic 8: World News and Women's Rights Reports,0.9671957625650606,813,September_Vol4_09_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,96.72
8,Topic 8: World News and Women's Rights Reports,0.9654333497946285,1958,WE_Vol38_1909_Issue3_015_INTERNATIONAL_COUNCIL_OF_WOMEN.txt,INTERNATIONAL COUNCIL OF WOMEN.,"MARIA M. OGILVIE GORDON,",Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,96.54
8,Topic 8: World News and Women's Rights Reports,0.9599572695952956,852,June_Vol3_16_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol3,1916,June,Relief_Society_Magazine,Relief Society Magazine,96
8,Topic 8: World News and Women's Rights Reports,0.9590880650501219,3253,July_Vol9_10_Article_The_General_Procession_James_H._Anderson.txt,The General Procession James H. Anderson,James H. Anderson,Article,Vol9,1922,July,Relief_Society_Magazine,Relief Society Magazine,95.91
8,Topic 8: World News and Women's Rights Reports,0.9580399738919878,2897,WE_Vol36_1907_Issue8_004_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,95.8
8,Topic 8: World News and Women's Rights Reports,0.9577395429241313,4174,October_Vol8_14_Article_World_Happenings_James_H._Anderson.txt,World Happenings James H. Anderson,James H. Anderson,Article,Vol8,1921,October,Relief_Society_Magazine,Relief Society Magazine,95.77
8,Topic 8: World News and Women's Rights Reports,0.9574038453455046,3172,WE_Vol41_1912_Issue3_015_PLAN_MEMBERSHIP_CAMPAIGN.txt,PLAN MEMBERSHIP CAMPAIGN.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,95.74
8,Topic 8: World News and Women's Rights Reports,0.9565251572159641,18,March_Vol4_11_Article_Admiral_George_Dewey_and_Homer_Davenport_Alice_Louise_Reynol.txt,Admiral George Dewey and Homer Davenport Alice Louise Reynol,Alice Louise Reynolds,Article,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,95.65
8,Topic 8: World News and Women's Rights Reports,0.9563236140166776,1962,WE_Vol32_1903_Issue11_021_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,95.63
8,Topic 8: World News and Women's Rights Reports,0.9559787342710414,1244,WE_Vol35_1906_Issue5_018_FEDERAL_SUFFRAGE_BILL_H_R_5360.txt,FEDERAL SUFFRAGE BILL H. R. 5360.,the Constitution in the people of the,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,95.6
8,Topic 8: World News and Women's Rights Reports,0.9549780024098765,4066,January_Vol6_18_On_the_Watch_Tower.txt,the Watch Tower,James H. Anderson,Article,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,95.5
8,Topic 8: World News and Women's Rights Reports,0.9532251612219566,834,September_Vol5_12_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,95.32
9,Topic 9: Serialized Fiction & Stories,0.9943187260578956,2652,February_Vol5_06a_Article_Mothers_Valentine_a_a_a.txt,Mothers Valentine,Amy M. Rice,Article,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,99.43
9,Topic 9: Serialized Fiction & Stories,0.9904496051681249,508,December_Vol10_05_Article_And_Then_Came_Santa_Ruth_Moench_Bell.txt,And Then Came Santa Ruth Moench Bell,Ruth Moench Bell,Article,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,99.04
9,Topic 9: Serialized Fiction & Stories,0.9869663543080056,3593,April_Vol3_06_Article_Mary_Ann's_Family_E._C._C.txt,Mary Ann's Family E. C. C.,E. C. C.,Article,Vol3,1916,April,Relief_Society_Magazine,Relief Society Magazine,98.7
9,Topic 9: Serialized Fiction & Stories,0.9787840885221495,4105,September_Vol6_05a_Article_His_Wifes_Mother-in-Law.txt,His Wifes Mother-in-Law,,Article,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,97.88
9,Topic 9: Serialized Fiction & Stories,0.9749574686498783,3948,October_Vol9_14_Article_A_Twisted_Holiday_Lila_Little_Hicken.txt,A Twisted Holiday Lila Little Hicken,,Article,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,97.5
9,Topic 9: Serialized Fiction & Stories,0.9748628651586955,4113,April_Vol4_04_Article_Winning_the_Man's_Mother_Ida_Stewart_Peay.txt,Winning the Man's Mother Ida Stewart Peay,,Article,Vol4,1917,April,Relief_Society_Magazine,Relief Society Magazine,97.49
9,Topic 9: Serialized Fiction & Stories,0.970750148103403,788,"May_Vol4_02_Mothers_in_Israel_Council_Bluffs_Ferry,_1853_Frontispiece_Mothers_in_Israel.txt","in Israel Council Bluffs Ferry, 1853 Frontispiece Mothers in Israel",,Article,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,97.08
