doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,dominant_topic,topic_label,proportion_pct,strong_exemplar
639,February_Vol4_00_CONTENTS.txt,February Vol4 00 CONTENTS,,Contents,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,47.2,TRUE
683,March_Vol10_00_CONTENTS.txt,March Vol10 00 CONTENTS,,Contents,Vol10,1923,March,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,47,TRUE
1754,December_Vol4_09a_Home_Science_Home_Science_Department.txt,Home Science Department,Janette A. Hyde,Home,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.9,TRUE
1172,August_Vol4_08_Article_August_Entertainment_Morag.txt,August Entertainment Morag,,Article,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.8,TRUE
1443,February_Vol2_03_Article_Give_Us_This_Day_Our_Daily_Bread_Alice_Merrill_Home.txt,Give Us This Day Our Daily Bread Alice Merrill Home,,Article,Vol2,1915,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.8,TRUE
917,V1_1914_Aug_00_Misc.txt,V1 1914 Aug 00 Misc,,Misc,Vol1,1914,August,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.6,TRUE
713,December_Vol10_00_CONTENTS.txt,December Vol10 00 CONTENTS,,Contents,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.5,TRUE
3942,WE_Vol34_1905_Issue4_024_TRY_US.txt,TRY US,Unknown,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,4,Topic 4: Home-Making and Recipes,46.5,TRUE
4045,March_Vol5_15_Article_War_Economy_in_Shoes_Lillian_H._Cannon.txt,War Economy in Shoes Lillian H. Cannon,Shoes Lillian H. Cannon,Article,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.4,TRUE
3046,May_Vol9_16_Article_Old_Fashioned_Thrift_Coral_J._Black.txt,Old Fashioned Thrift Coral J. Black,Thrift Coral J. Black,Article,Vol9,1922,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,46.2,TRUE
609,January_Vol3_00_CONTENTS.txt,January Vol3 00 CONTENTS,,Contents,Vol3,1916,January,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45.9,TRUE
1433,June_Vol1_08_MISC.txt,June Vol1 08 MISC,,Article,Vol9,1922,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45.9,TRUE
2361,May_Vol5_12_Article_MAKING_OVER.txt,MAKING OVER,,Article,Vol5,1918,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45.7,TRUE
1784,September_Vol4_07_Home_Entertainments_Home_Entertainment_Morag.txt,Entertainments Home Entertainment Morag,,Home,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45.6,TRUE
2795,October_Vol4_06_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,Vol4,1917,October,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45.4,TRUE
625,March_Vol9_00_CONTENTS.txt,March Vol9 00 CONTENTS,,Contents,Vol9,1922,March,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45.2,TRUE
1518,April_Vol4_12_Guide_Lessons_Guide_Lessons.txt,Guide Lessons,,Guide,Vol4,1917,April,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,45,TRUE
4127,November_Vol2_01_Article_The_Relief_Society_Woman_and_Her_Home.txt,The Relief Society Woman and Her Home,,Article,Vol2,1915,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,44.5,TRUE
626,November_Vol6_00_CONTENTS.txt,November Vol6 00 CONTENTS,,Contents,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,44.3,TRUE
1809,February_Vol2_09a_Home_Science_Home_Gardening.txt,Home Gardening,,Home,Vol2,1915,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,44.3,TRUE
612,December_Vol4_00_CONTENTS.txt,December Vol4 00 CONTENTS,,Contents,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,44.2,TRUE
1945,April_Vol10_11_Of_Interest_Of_Interest_to_Women_Lalene_H._Hart.txt,Of Interest to Women Lalene H. Hart,Lalene H. Hart,Home,Vol10,1923,April,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,44,TRUE
708,May_Vol10_00_CONTENTS.txt,May Vol10 00 CONTENTS,,Contents,Vol10,1923,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,43.7,TRUE
3888,August_Vol10_00_CONTENTS.txt,August Vol10 00 CONTENTS,,Contents,Vol10,1923,August,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,43.6,TRUE
2042,December_Vol2_07_Article_In_the_Kitchen_Laboratory_Hazel_Love_Dunford.txt,In the Kitchen Laboratory Hazel Love Dunford,,Article,Vol2,1915,December,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,43.5,TRUE
2790,November_Vol4_10_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,Vol4,1917,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,43.3,TRUE
63,July_Vol2_06_Article_Home_Department_-_Janette_A._Hyde.txt,Home Department — Janette A. Hyde,Janette A. Hyde,Article,Vol2,1915,July,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,42.8,TRUE
631,March_Vol4_00_CONTENTS.txt,March Vol4 00 CONTENTS,,Contents,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,42.7,TRUE
3141,WE_Vol41_1912_Issue2_028_PICKLED_GRAPES.txt,PICKLED GRAPES.,VINCY R. BARKER,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,4,Topic 4: Home-Making and Recipes,42.7,TRUE
1438,WE_Vol33_1904_Issue1_011_THE_THIRD_FOURTH_FIFTH_AND.txt,"THE THIRD, FOURTH, FIFTH, AND",Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,4,Topic 4: Home-Making and Recipes,42.5,TRUE
806,V1_1914_Jan_02_CurrEvents_Current_Events.txt,V1 1914 Jan 02 CurrEvents Current Events,,Article,Vol1,1914,January,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,42.1,TRUE
1723,January_Vol10_05b_Notes_from_Field_Hints_About_Mailing.txt,from Field Hints About Mailing,,Notes from Field,Vol10,1923,January,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,42,TRUE
4042,May_Vol5_13_Article_WAR_ECONOMY_IN_CLOTHES.txt,WAR ECONOMY IN CLOTHES,,Article,Vol5,1918,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,41.9,TRUE
650,February_Vol7_00_CONTENTS.txt,February Vol7 00 CONTENTS,,Contents,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,41.5,TRUE
449,December_Vol4_15_Article_My_Christmas_Prayer.txt,My Christmas Prayer,Alfred Lambourne,Article,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,41.3,TRUE
3744,WE_Vol41_1912_Issue5_022_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,THE STORE WHERE YOU CAN FEEL AT HOME,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,4,Topic 4: Home-Making and Recipes,41.2,TRUE
649,June_Vol6_00_CONTENTS.txt,June Vol6 00 CONTENTS,,Contents,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,41.1,TRUE
663,January_Vol10_00_CONTENTS.txt,January Vol10 00 CONTENTS,,Contents,Vol10,1923,January,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,41,TRUE
597,December_Vol9_00_CONTENTS.txt,December Vol9 00 CONTENTS,,Contents,Vol9,1922,December,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,40.7,TRUE
608,November_Vol9_00_CONTENTS.txt,November Vol9 00 CONTENTS,,Contents,Vol9,1922,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,40.3,TRUE
764,October_Vol7_00_CONTENTS.txt,October Vol7 00 CONTENTS,,Contents,Vol7,1920,October,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,40.2,TRUE
1820,V1_1914_Feb_05_HomeGarden_Home_Gardens.txt,Home Gardens,Naylor,Home,Vol1,1914,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,40.2,TRUE
2817,February_Vol5_13_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,39.8,FALSE
1898,V1_1914_Oct_00_CONTENTS.txt,Index to Lesson Statements,,Contents,Vol1,1914,October,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,39.4,FALSE
1176,November_Vol7_06_Article_Entertainments_for_November_Morag.txt,Entertainments for November Morag,,Article,Vol7,1920,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,39.2,FALSE
570,January_Vol6_11_Conservation_Cook_Book.txt,Cook Book,,Article,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,39,FALSE
2713,April_Vol10_14a_Current_Topics_National_Garden_Week.txt,Topics National Garden Week,,Current Topics,Vol10,1923,April,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,39,FALSE
3806,July_Vol10_11a_Guide_Lessons_Guide_Lessons_for_September_c_c_c_c_c.txt,Guide Lessons for September,,Guide,Vol10,1923,July,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,38.6,FALSE
1760,February_Vol4_12_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,38.5,FALSE
505,September_Vol4_08_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,38.4,FALSE
1062,August_Vol9_02_Editorial_EDITORIAL_Resignation_of_Mrs._Susa_Young_Gates.txt,EDITORIAL Resignation of Mrs. Susa Young Gates,Susa Young Gates,Editorial,Vol9,1922,August,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,38.1,FALSE
1344,June_Vol7_Misc.txt,June Vol7 Misc,,Misc,Vol7,1920,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,37.9,FALSE
628,February_Vol6_00_CONTENTS.txt,February Vol6 00 CONTENTS,,Contents,Vol6,1919,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,37.8,FALSE
1512,July_Vol9_01_Poem_Guests_Grace_Ingles_Frost.txt,Guests Grace Ingles Frost,,Article,Vol9,1922,July,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,37.4,FALSE
758,October_Vol10_00_CONTENTS.txt,October Vol10 00 CONTENTS,,Contents,Vol10,1923,October,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,37,FALSE
717,September_Vol7_00_CONTENTS.txt,September Vol7 00 CONTENTS,,Contents,Vol7,1920,September,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,36.7,FALSE
1770,March_Vol3_06_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol3,1916,March,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,36,FALSE
3060,May_Vol10_22_Art_Optimism_Selected.txt,Optimism Selected,,Article,Vol10,1923,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,36,FALSE
3109,March_Vol5_10_Patriotic_Dept_Patriotic_Department_Mrs._Clarissa_Smith_Williams.txt,Dept Patriotic Department Mrs. Clarissa Smith Williams,Mrs. Clarissa Smith Williams,Article,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,35.9,FALSE
755,May_Vol7_00_CONTENTS.txt,May Vol7 00 CONTENTS,,Contents,Vol7,1920,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,35.5,FALSE
669,November_Vol10_00_CONTENTS.txt,November Vol10 00 CONTENTS,,Contents,Vol10,1923,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,35.2,FALSE
620,June_Vol1_00_CONTENTS.txt,June Vol1 00 CONTENTS,,Contents,Vol9,1922,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,35.1,FALSE
2733,WE_Vol40_1911_Issue8_019_NEEDLE_WORK_AND_ART.txt,NEEDLE WORK AND ART.,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,4,Topic 4: Home-Making and Recipes,35,FALSE
627,July_Vol9_00_CONTENTS.txt,July Vol9 00 CONTENTS,,Contents,Vol9,1922,July,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,34.2,FALSE
2746,"June_Vol5_07_Article_Our_New_Board_Member,_Mrs._Donnette_Smith_Kesler.txt","Our New Board Member, Mrs. Donnette Smith Kesler",,Article,Vol5,1918,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,34.2,FALSE
1897,V1_1914_Jun_00_CONTENTS.txt,Index to Lesson Statements,,Contents,Vol1,1914,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,33.8,FALSE
1327,September_Vol2_Misc.txt,September Vol2 Misc,,Misc,Vol2,1915,September,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,33,FALSE
1145,April_Vol5_13_Article_President_Emmeline_B._Wells_Lighting_Candles_on_her_Birthday.txt,President Emmeline B. Wells Lighting Candles on her Birthday,,Article,Vol5,1918,April,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,31.7,FALSE
619,July_Vol6_00_CONTENTS.txt,July Vol6 00 CONTENTS,,Contents,Vol6,1919,July,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,31.6,FALSE
2689,May_Vol6_05_Municipal_Kitchens_in_England._Joseph_A._West.txt,Kitchens in England.... Joseph A. West,,Article,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,31.5,FALSE
492,"June_Vol2_05_Article_Clothing_-_The_Two_Sarahs,.txt","Clothing — The Two Sarahs,",,Article,Vol2,1915,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,30.8,FALSE
2560,May_Vol6_MISC.txt,May Vol6 MISC,,Article,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,30.5,FALSE
429,June_Vol7_06_Article_Child's_Right_to_Happiness_Ida_Smoot_Dusenberry.txt,Child's Right to Happiness Ida Smoot Dusenberry,,Article,Vol7,1920,June,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,30.3,FALSE
3697,October_Vol4_05_Article_Somewhere_Annie_R._Roberts.txt,Somewhere Annie R. Roberts,Annie R. Roberts,Article,Vol4,1917,October,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,30.3,FALSE
1904,V1_1914_Nov_00_CONTENTS.txt,Index to Lesson Statements,,Contents,Vol1,1914,November,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,30.1,FALSE
720,January_Vol8_00_CONTENTS.txt,January Vol8 00 CONTENTS,,Contents,Vol8,1921,January,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,27.8,FALSE
756,February_Vol10_00_CONTENTS.txt,February Vol10 00 CONTENTS,,Contents,Vol10,1923,February,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,26.7,FALSE
358,May_Vol2_04_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,,Notes from Field,Vol2,1915,May,Relief_Society_Magazine,Relief Society Magazine,4,Topic 4: Home-Making and Recipes,24.1,FALSE
1151,WE_Vol36_1907_Issue5_011_EMMELINE_B_WELLS.txt,EMMELINE B. WELLS.,EMMELINE B. WELLS,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,4,Topic 4: Home-Making and Recipes,22.8,FALSE
2146,January_Vol6_20c_Genealogy_LESSON_III_Genealogy_SCOTCH_AND_IRISH_SURNAMES.txt,LESSON III Genealogy SCOTCH AND IRISH SURNAMES,,Genealogy,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,99.2,TRUE
2211,February_Vol5_16c_Guide_Lessons_Lesson_III_-_Genealogy_and_Literature_-_Descendants_and_Trib.txt,Lesson III - Genealogy and Literature - Descendants and Trib,,Guide,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,99.2,TRUE
1726,March_Vol5_18c_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_History_Beginnings_in_b_b.txt,Guide Lessons - Lesson III Genealogy - History Beginnings in,,Genealogy,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,99,TRUE
2114,October_Vol5_13c_Guide_Lessons_LESSON_III_Genealogy_ADDED_OR_SURNAMES_THEIR_ORIGIN.txt,LESSON III Genealogy ADDED OR SURNAMES THEIR ORIGIN,,Guide,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,99,TRUE
1551,August_Vol6_06d_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_Welsh_Surnames_a_a.txt,Guide Lessons - Lesson III Genealogy - Welsh Surnames,,Genealogy,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98.7,TRUE
2113,April_Vol5_16c_Genealogy_Where_the_Races_Settled_in_Europe.txt,Where the Races Settled in Europe,,Genealogy,Vol5,1918,April,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98.5,TRUE
2145,October_Vol6_20d_Guide_Lessons_Lesson_III_-_Genealogy_-_Scandinavian_Surnames.txt,Lesson III - Genealogy - Scandinavian Surnames,,Guide,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98.5,TRUE
2174,December_Vol5_15d_Genealogy_Lesson_III_-_How_a_Great_English_Battle_Started_Surnames_in.txt,Lesson III - How a Great English Battle Started Surnames in,,Genealogy,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98.4,TRUE
2143,November_Vol6_12c_Genealogy_LESSON_III_Genealogy_ORIENTAL_PAGAN_SURNAMES.txt,LESSON III Genealogy ORIENTAL PAGAN SURNAMES,,Genealogy,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98.3,TRUE
3308,December_Vol4_09c_Genealogy_Race_History_-_Disobedient_Races_Descended_from_Shem.txt,Race History - Disobedient Races Descended from Shem,,Genealogy,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98.1,TRUE
2147,May_Vol6_15d_Genealogy_Lesson_III_Genealogy_-_Surnames_Derived_from_Trades_and_Occu.txt,Lesson III Genealogy - Surnames Derived from Trades and Occu,,Genealogy,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,98,TRUE
1550,February_Vol6_17d_Genealogy_Guide_Lessons_-_Lesson_III_-_Genealogy.txt,Guide Lessons - Lesson III - Genealogy,,Genealogy,Vol6,1919,February,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,97.7,TRUE
3213,May_Vol4_11c_Genealogy_Lesson_III_-_Genealogy_-_Prefixes_and_Suffixes_Compound_Surn.txt,Lesson III - Genealogy - Prefixes and Suffixes Compound Surn,,Genealogy,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,97.7,TRUE
1549,September_Vol6_16c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_-_French_Surnames.txt,Guide Lessons - Lesson III Genealogy - French Surnames,,Guide,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,97.3,TRUE
1561,December_Vol4_16b_Guide_Lessons_Guide_Lessons_a_a_a_a_a.txt,Guide Lessons,,Guide,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,97,TRUE
2212,October_Vol5_13b_Guide_Lessons_LESSON_II_Work_and_Business.txt,LESSON II Work and Business,,Guide,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,95.3,TRUE
2139,February_Vol5_14c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_-_Japhet.txt,Guide Lessons - Lesson III Genealogy and Literature - Japhet,,Guide,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,94.5,TRUE
381,March_Vol4_14c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_a.txt,Guide Lessons - Lesson III Genealogy and Literature,,Guide,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,93.8,TRUE
2142,November_Vol4_11e_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_b.txt,Guide Lessons - Lesson III Genealogy and Literature,,Guide,Vol4,1917,November,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,92.5,TRUE
2148,March_Vol6_14c_Guide_Lessons_LESSON_III_Genealogy_Third_Week_in_April_PEOPLE_SURNAMED_THE.txt,LESSON III Genealogy Third Week in April PEOPLE SURNAMED THE,,Guide,Vol6,1919,March,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,92,TRUE
2213,August_Vol4_17b_Guide_Lessons_Lesson_II_Work_and_Business.txt,Lesson II Work and Business,,Guide,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,90.5,TRUE
1654,August_Vol6_06d_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_Welsh_Surnames_b.txt,Guide Lessons - Lesson III Genealogy - Welsh Surnames,,Genealogy,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,85.7,TRUE
1412,V1_1914_Jun_02_Gen_Genealogy.txt,Genealogy,,Genealogy,Vol1,1914,June,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,85.2,TRUE
2110,November_Vol7_10d_Guide_Lessons_Guide_Lesson_Suggestions_-_Lesson_III_Book_of_Mormon_Optiona.txt,Guide Lesson Suggestions - Lesson III Book of Mormon Optiona,,Guide,Vol7,1920,November,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,85.1,TRUE
1575,September_Vol5_14a_Guide_Lessons_LESSON_I_THEOLOGY_AND_TESTIMONY_-_THE_LEARNING_OF_THE_PEOPLE_a_a_a_a.txt,LESSON I THEOLOGY AND TESTIMONY - THE LEARNING OF THE PEOPLE,,Guide,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,84.4,TRUE
1420,V1_1914_Nov_02_Gen_Genealogy_and_Testimony.txt,Genealogy and Testimony,,Genealogy,Vol1,1914,November,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,83.8,TRUE
1410,October_Vol2_09b_Genealogy_Genealogy_-_Sources_of_Information.txt,Genealogy - Sources of Information,,Genealogy,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,82.8,TRUE
1562,November_Vol5_10b_Guide_Lessons_Guide_Lessons_c.txt,Guide Lessons,,Guide,Vol5,1918,November,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,82.5,TRUE
2141,August_Vol4_17c_Guide_Lessons_Lesson_III_Genealogy_and_Literature_-_The_Historical_Fatherl_a_a.txt,Lesson III Genealogy and Literature - The Historical Fatherl,,Guide,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,82.1,TRUE
2138,October_Vol4_11c_Guide_Lessons_LESSON_III_Genealogy_and_Literature_Third_Week_in_November_C_a_a_a_a_a.txt,LESSON III Genealogy and Literature Third Week in November C,,Guide,Vol4,1917,October,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,81.9,TRUE
1411,V1_1914_May_03_Gen_Genealogy.txt,Genealogy,,Genealogy,Vol1,1914,May,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,79.5,TRUE
1426,April_Vol6_10c_Genealogy_LESSON_III_Genealogy_SURNAMES_DERIVED_FROM_OFFICES_AND_PROFE.txt,LESSON III Genealogy SURNAMES DERIVED FROM OFFICES AND PROFE,,Genealogy,Vol6,1919,April,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,78.7,TRUE
3627,V1_1914_Apr_03_Gen_Genealogy_and_Testimony.txt,Genealogy and Testimony,,Genealogy,Vol1,1914,April,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,78.7,TRUE
1559,January_Vol4_14d_Guide_Lessons_Guide_Lessons_a.txt,Guide Lessons,,Guide,Vol4,1917,January,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,78.6,TRUE
1424,April_Vol2_10b_Genealogy_Guide_Lessons_-_Genealogy_Family_Group_Forum.txt,Guide Lessons - Genealogy Family Group Forum,,Genealogy,Vol2,1915,April,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,78.4,TRUE
1423,May_Vol2_10a_Genealogy_Genealogy_-_Lesson_III_-_Approximating_Dates.txt,Genealogy - Lesson III - Approximating Dates,,Genealogy,Vol2,1915,May,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,77.8,TRUE
1181,May_Vol4_11b_Guide_Lessons_Lesson_II_-_Work_and_Business.txt,Lesson II - Work and Business,,Guide,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,5,Topic 5: Genealogy,77.4,TRUE
