row_index,bertopic_topic,bertopic_prob
1039,-1,0.0
1040,-1,0.0
1041,-1,0.0
1042,-1,0.0
1043,-1,0.0
1044,-1,0.0
1045,18,0.6726512339874754
1046,-1,0.0
1047,14,0.1855229251407656
1048,1,0.8651927010184766
1049,1,0.8766607099649281
1050,38,0.8949970375383841
1051,14,0.30954385948817875
1052,-1,0.0
1053,-1,0.0
1054,4,0.7065611468644057
1055,-1,0.0
1056,-1,0.0
1057,-1,0.0
1058,3,0.6514173712880638
1059,-1,0.0
1060,68,1.0
1061,-1,0.0
1062,-1,0.0
1063,0,0.9409085251818758
1064,10,0.5389355201843699
1065,3,0.4374431727250601
1066,-1,0.0
1067,8,1.0
1068,-1,0.0
1069,0,1.0
1070,-1,0.0
1071,-1,0.0
1072,-1,0.0
1073,38,0.6897493691226199
1074,-1,0.0
1075,45,1.0
1076,-1,0.0
1077,12,0.6382467767358864
1078,-1,0.0
1079,-1,0.0
1080,38,0.4469482853524003
1081,-1,0.0
1082,-1,0.0
1083,-1,0.0
1084,-1,0.0
1085,9,0.9067698447383636
1086,0,1.0
1087,-1,0.0
1088,-1,0.0
1089,-1,0.0
1090,18,0.7281051070819808
1091,-1,0.0
1092,-1,0.0
1093,45,1.0
1094,1,1.0
1095,-1,0.0
1096,64,1.0
1097,-1,0.0
1098,-1,0.0
1099,-1,0.0
1100,55,1.0
1101,-1,0.0
1102,12,0.31933279989414526
1103,0,0.7025759176296813
1104,-1,0.0
1105,-1,0.0
1106,7,0.5976698829074386
1107,-1,0.0
1108,0,0.9598922177307823
1109,0,1.0
1110,-1,0.0
1111,6,0.9544611448985035
1112,56,1.0
1113,-1,0.0
1114,-1,0.0
1115,14,0.3038236666553842
1116,-1,0.0
1117,-1,0.0
1118,12,0.8134769144359856
1119,-1,0.0
1120,-1,0.0
1121,42,1.0
1122,-1,0.0
1123,-1,0.0
1124,7,1.0
1125,68,1.0
1126,7,0.6235333095364463
1127,8,0.8364135650791606
1128,0,0.8892523394263917
1129,43,1.0
1130,-1,0.0
1131,-1,0.0
1132,9,0.9846086598639696
1133,-1,0.0
1134,56,1.0
1135,0,1.0
1136,0,0.8532990036763854
1137,-1,0.0
1138,-1,0.0
1139,-1,0.0
1140,1,1.0
1141,55,0.8714272643019707
1142,7,0.7547262735745892
1143,-1,0.0
1144,-1,0.0
1145,38,1.0
1146,24,1.0
1147,15,1.0
1148,-1,0.0
1149,0,0.6645873083043423
1150,-1,0.0
1151,15,0.888558491143394
1152,9,0.850891234226511
1153,-1,0.0
1154,-1,0.0
1155,-1,0.0
1156,47,1.0
1157,13,0.43333007211196656
1158,18,0.6334953115416957
1159,-1,0.0
1160,-1,0.0
1161,-1,0.0
1162,1,1.0
1163,-1,0.0
1164,-1,0.0
1165,-1,0.0
1166,2,0.7766375274381179
1167,-1,0.0
1168,8,1.0
1169,-1,0.0
1170,0,0.8817815937169582
1171,7,1.0
1172,37,1.0
1173,-1,0.0
1174,34,0.7989359445159178
1175,1,1.0
1176,11,0.7315774850482345
1177,55,1.0
1178,1,1.0
1179,7,1.0
1180,-1,0.0
1181,10,0.5568170942408042
