file,path,volume,month,etype,title,author,strategy
13_loose_Visiting_Teachers_Messages_Ye_Cannot_Serve_God_and_Mammon.txt,December,Vol35,December,visiting_teachers_message,Visiting Teachers Messages Ye Cannot Serve God and Mammon,,loose
14_loose_Work_Meeting_Sewing.txt,December,Vol35,December,article,Work Meeting Sewing,,loose
15_loose_Literature_Literature_of_the_Restoration.txt,December,Vol35,December,article,Literature Literature of the Restoration,,loose
16_loose_Social_Science_Main_Currents_in_Latter_day_Saint_Political_Thought_as_Revealed_i.txt,December,Vol35,December,article,Social Science Main Currents in Latter day Saint Political Thought as Revealed i,,loose
17_loose_Optional_Lessons_in_Lieu_of_Social_Science_The_Presidency_of_John_Taylor.txt,December,Vol35,December,lesson,Optional Lessons in Lieu of Social Science The Presidency of John Taylor,,loose
18_loose_Alice_Willardson.txt,December,Vol35,December,article,Alice Willardson,,loose
19_loose_Elizabeth_Williamson.txt,December,Vol35,December,article,Elizabeth Williamson,,loose
20_loose_Grace_Rushton_Squire.txt,December,Vol35,December,article,Grace Rushton Squire,,loose
21_loose_The_Christmas_Dream_Frontispiece.txt,December,Vol35,December,article,The Christmas Dream Frontispiece,,loose
22_loose_Ring_Out_Ye_Bells.txt,December,Vol35,December,article,Ring Out Ye Bells,,loose
23_loose_Alice_R_Rich.txt,December,Vol35,December,article,Alice R Rich,,loose
24_loose_Dorothy_J_Roberts.txt,December,Vol35,December,article,Dorothy J Roberts,,loose
25_loose_C_Cameron_Johns.txt,December,Vol35,December,article,C Cameron Johns,,loose
26_loose_We_Pray.txt,December,Vol35,December,article,We Pray,,loose
27_loose_Miracle_of_Giving.txt,December,Vol35,December,article,Miracle of Giving,,loose
28_loose_Living_to_Enjoy_the_Blessings_of_the_Lord.txt,December,Vol35,December,article,Living to Enjoy the Blessings of the Lord,,loose
29_loose_Relief_Society_Building_News.txt,December,Vol35,December,article,Relief Society Building News,,loose
30_loose_The_Annual_General_Relief_Society_Conference.txt,December,Vol35,December,article,The Annual General Relief Society Conference,,loose
31_loose_Effective_Choral_Organization.txt,December,Vol35,December,article,Effective Choral Organization,,loose
